snapshot,Fischer-Tropsch,H2,H2 Electrolysis,H2 for industry,H2 liquefaction,SMR,SMR CC,Sabatier,land transport fuel cell
2013-11-08 21:00:00,-151.4,99.45,164.13,-22.35,-57.4,0.0,0.0,-17.38,-15.05
2013-11-09 00:00:00,-151.4,84.12,172.6,-22.35,-57.4,0.0,0.0,-18.66,-6.92
2013-11-09 03:00:00,-151.4,73.18,185.29,-22.35,-57.4,0.0,0.0,-16.34,-10.98
2013-11-09 06:00:00,-151.4,-54.01,331.14,-22.35,-57.4,0.0,0.0,-16.12,-29.85
2013-11-09 09:00:00,-151.4,-216.54,530.64,-22.35,-57.4,0.0,0.0,-35.36,-47.6
2013-11-09 12:00:00,-151.4,-188.27,504.23,-22.35,-57.4,0.0,0.0,-37.71,-47.09
2013-11-09 15:00:00,-151.4,12.95,289.74,-22.35,-57.4,0.0,0.0,-31.25,-40.27
2013-11-09 18:00:00,-151.4,85.32,196.75,-22.35,-57.4,0.0,0.0,-26.8,-24.12
2013-11-09 21:00:00,-151.4,85.6,189.89,-22.35,-57.4,0.0,0.0,-31.4,-12.94
2013-11-10 00:00:00,-151.4,99.72,174.76,-22.35,-57.4,0.0,0.0,-37.74,-5.59
2013-11-10 03:00:00,-151.4,87.18,196.06,-22.35,-57.4,0.0,0.0,-46.64,-5.45
2013-11-10 06:00:00,-151.4,-18.93,313.23,-22.35,-57.4,0.0,0.0,-47.15,-15.99
2013-11-10 09:00:00,-151.4,-140.59,451.54,-22.35,-57.4,0.0,0.0,-40.77,-39.03
2013-11-10 12:00:00,-151.4,-89.2,399.66,-22.35,-57.4,0.0,0.0,-32.83,-46.48
2013-11-10 15:00:00,-145.44,89.34,213.41,-22.35,-57.4,0.0,0.0,-30.91,-46.64
2013-11-10 18:00:00,-145.6,117.19,188.74,-22.35,-57.4,0.0,0.0,-50.39,-30.19
2013-11-10 21:00:00,-145.93,110.11,199.38,-22.35,-57.4,0.0,0.0,-72.38,-11.43
2013-11-11 00:00:00,-145.64,64.05,240.74,-22.35,-57.4,0.0,0.0,-73.76,-5.63
2013-11-11 03:00:00,-146.53,66.43,272.09,-22.35,-57.4,0.0,0.0,-85.77,-26.47
2013-11-11 06:00:00,-146.52,-9.97,354.3,-22.35,-57.4,0.0,0.0,-66.15,-51.91
2013-11-11 09:00:00,-145.61,-185.91,522.52,-22.35,-57.4,0.0,0.0,-67.69,-43.56
2013-11-11 12:00:00,-145.6,-116.78,443.72,-22.35,-57.4,0.0,0.0,-53.97,-47.61
2013-11-11 15:00:00,-143.98,65.96,245.01,-22.35,-57.4,0.0,0.0,-34.78,-52.46
2013-11-11 18:00:00,-143.98,76.18,207.14,-22.35,-57.4,0.0,0.0,-34.45,-25.14
2013-11-11 21:00:00,-144.3,50.14,220.56,-22.35,-57.4,0.0,0.0,-36.81,-9.84
2013-11-12 00:00:00,-144.77,48.8,217.41,-22.35,-57.4,0.0,0.0,-36.7,-4.99
2013-11-12 03:00:00,-145.39,101.35,188.29,-22.35,-57.4,0.0,0.0,-40.98,-23.52
2013-11-12 06:00:00,-143.98,73.52,254.52,-22.35,-57.4,0.0,0.18,-53.42,-51.07
2013-11-12 09:00:00,-143.98,-135.48,458.2,-22.35,-57.4,0.0,0.22,-57.55,-41.66
2013-11-12 12:00:00,-143.98,-93.75,423.66,-22.35,-57.4,0.0,0.72,-58.96,-47.94
2013-11-12 15:00:00,-143.68,113.67,189.25,-22.35,-57.4,0.0,27.73,-52.8,-54.43
2013-11-12 18:00:00,-143.81,98.71,179.52,-22.35,-57.4,0.0,23.96,-52.37,-26.27
2013-11-12 21:00:00,-143.81,54.29,210.01,-22.35,-57.4,0.0,21.26,-51.61,-10.41
2013-11-13 00:00:00,-143.81,57.32,191.18,-22.35,-57.4,0.0,24.27,-44.24,-4.96
2013-11-13 03:00:00,-143.82,95.75,160.31,-22.35,-57.4,0.0,24.73,-34.2,-23.03
2013-11-13 06:00:00,-143.82,83.16,210.76,-22.35,-57.4,0.0,23.85,-43.07,-51.13
2013-11-13 09:00:00,-143.83,-134.85,475.57,-22.35,-57.4,0.0,15.84,-90.06,-42.92
2013-11-13 12:00:00,-143.75,-82.38,430.62,-22.35,-57.4,0.05,16.74,-91.61,-49.91
2013-11-13 15:00:00,-142.08,89.17,243.64,-22.35,-57.4,0.11,36.07,-90.98,-56.19
2013-11-13 18:00:00,-143.32,65.68,244.05,-22.35,-57.4,0.1,33.76,-92.32,-28.19
2013-11-13 21:00:00,-143.16,8.28,288.05,-22.35,-57.4,0.06,30.98,-93.1,-11.35
2013-11-14 00:00:00,-143.64,-38.84,329.04,-22.35,-57.4,0.06,31.47,-93.18,-5.17
2013-11-14 03:00:00,-143.74,-42.35,361.66,-22.35,-57.4,0.56,31.97,-105.73,-22.62
2013-11-14 06:00:00,-143.07,-64.26,416.98,-22.35,-57.4,2.3,29.89,-111.65,-50.44
2013-11-14 09:00:00,-143.07,-188.05,541.7,-22.35,-57.4,2.45,26.89,-115.84,-44.32
2013-11-14 12:00:00,-143.07,-122.99,478.57,-22.35,-57.4,4.16,30.77,-116.04,-51.65
2013-11-14 15:00:00,-142.54,-21.62,365.06,-22.35,-57.4,5.98,33.39,-102.89,-57.63
2013-11-14 18:00:00,-143.1,5.99,270.48,-22.35,-57.4,5.89,33.35,-62.6,-30.27
2013-11-14 21:00:00,-142.78,27.72,212.74,-22.35,-57.4,5.61,32.81,-44.11,-12.26
2013-11-15 00:00:00,-143.3,48.53,181.53,-22.35,-57.4,5.52,31.91,-38.94,-5.5
2013-11-15 03:00:00,-143.74,89.24,155.78,-22.35,-57.4,5.46,36.08,-41.32,-21.76
2013-11-15 06:00:00,-143.75,98.39,174.0,-22.35,-57.4,5.64,36.04,-42.77,-47.81
2013-11-15 09:00:00,-143.75,-41.3,331.77,-22.35,-57.4,6.49,36.04,-59.24,-50.25
2013-11-15 12:00:00,-143.75,-18.94,330.19,-22.35,-57.4,8.57,36.04,-70.37,-62.0
2013-11-15 15:00:00,-142.44,101.98,194.77,-22.35,-57.4,13.12,36.85,-66.02,-58.52
2013-11-15 18:00:00,-135.32,96.13,164.63,-22.35,-57.4,16.78,37.5,-66.75,-33.21
2013-11-15 21:00:00,-135.17,70.94,166.93,-22.35,-57.4,16.84,37.5,-61.73,-15.57
2013-11-16 00:00:00,-134.33,49.85,173.71,-22.35,-57.4,16.41,37.03,-55.78,-7.15
2013-11-16 03:00:00,-134.56,51.14,177.66,-22.35,-57.4,16.65,36.13,-55.91,-11.36
2013-11-16 06:00:00,-135.17,60.9,187.73,-22.35,-57.4,16.79,35.93,-55.58,-30.85
2013-11-16 09:00:00,-131.53,-113.76,377.58,-22.35,-57.4,16.64,35.52,-55.69,-49.0
2013-11-16 12:00:00,-131.31,-66.48,329.42,-22.35,-57.4,16.68,35.44,-55.8,-48.19
2013-11-16 15:00:00,-130.75,39.68,214.38,-22.35,-57.4,17.54,35.42,-55.35,-41.17
2013-11-16 18:00:00,-126.67,41.77,178.81,-22.35,-57.4,17.68,35.42,-42.67,-24.59
2013-11-16 21:00:00,-116.21,48.72,127.5,-22.35,-57.4,18.06,35.46,-20.58,-13.19
2013-11-17 00:00:00,-108.17,53.55,99.21,-22.35,-57.4,18.04,35.53,-12.72,-5.69
2013-11-17 03:00:00,-110.11,82.82,71.2,-22.35,-57.4,18.05,35.86,-12.51,-5.55
2013-11-17 06:00:00,-108.94,84.46,78.78,-22.35,-57.4,18.12,36.08,-12.46,-16.29
2013-11-17 09:00:00,-109.29,30.48,154.12,-22.35,-57.4,18.52,37.42,-11.83,-39.68
2013-11-17 12:00:00,-109.13,97.34,91.18,-22.35,-57.4,20.08,38.22,-10.83,-47.12
2013-11-17 15:00:00,-105.41,169.9,14.01,-22.35,-57.4,20.99,38.22,-10.82,-47.13
2013-11-17 18:00:00,-108.34,158.2,11.63,-22.35,-57.4,20.88,38.25,-10.55,-30.31
2013-11-17 21:00:00,-106.96,139.5,6.82,-22.35,-57.4,20.23,38.25,-6.65,-11.44
2013-11-18 00:00:00,-107.28,134.3,7.85,-22.35,-57.4,19.24,38.25,-6.94,-5.65
2013-11-18 03:00:00,-109.68,155.73,9.68,-22.35,-57.4,19.17,38.25,-6.81,-26.59
2013-11-18 06:00:00,-122.24,160.49,51.16,-22.35,-57.4,18.8,37.5,-13.9,-52.06
2013-11-18 09:00:00,-129.19,21.56,192.28,-22.35,-57.4,17.63,35.52,-13.97,-44.09
2013-11-18 12:00:00,-130.2,58.22,162.67,-22.35,-57.4,17.63,35.41,-15.61,-48.39
2013-11-18 15:00:00,-131.63,136.2,94.53,-22.35,-57.4,17.62,35.41,-19.11,-53.27
2013-11-18 18:00:00,-134.9,121.3,88.2,-22.35,-57.4,17.01,35.43,-21.77,-25.53
2013-11-18 21:00:00,-134.44,112.29,96.81,-22.35,-57.4,14.5,35.07,-34.51,-9.98
2013-11-19 00:00:00,-139.8,93.96,121.71,-22.35,-57.4,13.64,35.21,-39.92,-5.04
2013-11-19 03:00:00,-141.08,86.54,155.7,-22.35,-57.4,13.34,35.39,-46.49,-23.66
2013-11-19 06:00:00,-143.17,67.15,202.88,-22.35,-57.4,10.15,36.57,-42.25,-51.58
2013-11-19 09:00:00,-143.2,-96.88,358.48,-22.35,-57.4,0.68,36.03,-32.98,-42.39
2013-11-19 12:00:00,-143.2,-47.9,314.71,-22.35,-57.4,0.22,34.98,-30.13,-48.94
2013-11-19 15:00:00,-143.2,80.93,189.33,-22.35,-57.4,0.17,35.24,-27.16,-55.56
2013-11-19 18:00:00,-143.2,101.52,167.41,-22.35,-57.4,0.03,36.66,-55.85,-26.82
2013-11-19 21:00:00,-143.2,92.43,194.76,-22.35,-57.4,0.2,36.74,-90.56,-10.62
2013-11-20 00:00:00,-143.2,75.0,204.86,-22.35,-57.4,0.63,36.83,-89.29,-5.07
2013-11-20 03:00:00,-143.2,65.48,233.59,-22.35,-57.4,1.3,36.84,-90.77,-23.49
2013-11-20 06:00:00,-142.95,23.96,311.72,-22.35,-57.4,0.86,29.91,-91.67,-52.08
2013-11-20 09:00:00,-143.2,-210.45,560.98,-22.35,-57.4,0.12,25.71,-109.37,-44.04
2013-11-20 12:00:00,-143.2,-158.16,512.7,-22.35,-57.4,1.43,28.29,-109.83,-51.49
2013-11-20 15:00:00,-143.2,-13.62,370.77,-22.35,-57.4,4.91,28.22,-109.52,-57.81
2013-11-20 18:00:00,-143.2,-9.31,339.59,-22.35,-57.4,4.91,26.31,-109.65,-28.9
2013-11-20 21:00:00,-143.2,2.75,298.22,-22.35,-57.4,5.39,37.95,-109.71,-11.63
2013-11-21 00:00:00,-143.2,-17.1,310.82,-22.35,-57.4,6.28,37.9,-109.67,-5.29
2013-11-21 03:00:00,-143.08,7.12,304.02,-22.35,-57.4,7.42,36.7,-109.37,-23.06
2013-11-21 06:00:00,-142.33,56.16,279.12,-22.35,-57.4,10.39,36.16,-108.24,-51.5
2013-11-21 09:00:00,-142.33,-83.22,367.89,-22.35,-57.4,10.4,36.37,-63.98,-45.37
2013-11-21 12:00:00,-142.33,-52.16,320.67,-22.35,-57.4,10.41,38.24,-42.22,-52.86
2013-11-21 15:00:00,-142.33,106.78,148.22,-22.35,-57.4,10.5,38.24,-22.72,-58.94
2013-11-21 18:00:00,-142.33,131.87,86.89,-22.35,-57.4,10.48,38.24,-14.48,-30.93
2013-11-21 21:00:00,-142.06,132.27,60.97,-22.35,-57.4,10.24,38.24,-7.42,-12.5
2013-11-22 00:00:00,-142.3,128.16,59.56,-22.35,-57.4,9.92,35.89,-5.89,-5.59
2013-11-22 03:00:00,-142.33,135.09,69.4,-22.35,-57.4,9.62,35.42,-5.39,-22.06
2013-11-22 06:00:00,-137.38,114.13,114.43,-22.35,-57.4,8.85,33.31,-5.05,-48.54
2013-11-22 09:00:00,-132.09,-62.34,293.18,-22.35,-57.4,8.1,29.31,-5.25,-51.16
2013-11-22 12:00:00,-126.48,-29.31,269.7,-22.35,-57.4,8.03,26.77,-5.8,-63.15
2013-11-22 15:00:00,-126.81,134.29,99.49,-22.35,-57.4,8.07,28.83,-4.56,-59.57
2013-11-22 18:00:00,-127.27,150.91,53.1,-22.35,-57.4,8.12,33.19,-4.56,-33.74
2013-11-22 21:00:00,-127.93,145.45,36.56,-22.35,-57.4,9.19,36.83,-4.58,-15.77
2013-11-23 00:00:00,-123.82,137.38,31.72,-22.35,-57.4,10.86,36.83,-6.02,-7.22
2013-11-23 03:00:00,-125.05,141.28,32.94,-22.35,-57.4,11.18,36.84,-6.03,-11.42
2013-11-23 06:00:00,-125.26,148.19,46.55,-22.35,-57.4,10.49,36.84,-6.04,-31.03
2013-11-23 09:00:00,-133.97,-14.43,243.39,-22.35,-57.4,6.03,36.71,-8.42,-49.57
2013-11-23 12:00:00,-131.34,4.7,220.92,-22.35,-57.4,6.07,36.71,-8.44,-48.86
2013-11-23 15:00:00,-134.34,126.37,95.51,-22.35,-57.4,5.76,36.59,-8.48,-41.66
2013-11-23 18:00:00,-136.01,124.86,83.4,-22.35,-57.4,4.28,36.59,-8.52,-24.85
2013-11-23 21:00:00,-128.97,96.29,95.4,-22.35,-57.4,2.45,36.45,-8.55,-13.32
2013-11-24 00:00:00,-122.22,80.27,101.38,-22.35,-57.4,1.57,33.07,-8.58,-5.74
2013-11-24 03:00:00,-130.3,70.11,121.63,-22.35,-57.4,0.7,31.8,-8.61,-5.6
2013-11-24 06:00:00,-135.49,46.53,164.71,-22.35,-57.4,0.01,29.11,-8.69,-16.42
2013-11-24 09:00:00,-132.44,-119.47,370.26,-22.35,-57.4,0.0,13.04,-11.54,-40.1
2013-11-24 12:00:00,-130.75,-65.4,322.38,-22.35,-57.4,0.0,13.17,-11.99,-47.65
2013-11-24 15:00:00,-131.51,62.68,188.54,-22.35,-57.4,0.0,16.75,-9.03,-47.68
2013-11-24 18:00:00,-133.07,89.44,147.54,-22.35,-57.4,0.0,15.55,-8.96,-30.75
2013-11-24 21:00:00,-124.93,70.18,140.37,-22.35,-57.4,0.0,14.51,-8.73,-11.66
2013-11-25 00:00:00,-121.86,66.76,135.29,-22.35,-57.4,0.0,14.22,-8.89,-5.78
2013-11-25 03:00:00,-127.91,103.34,124.79,-22.35,-57.4,0.0,15.67,-8.93,-27.22
2013-11-25 06:00:00,-125.25,95.56,156.48,-22.35,-57.4,0.0,16.09,-9.55,-53.58
2013-11-25 09:00:00,-124.83,-125.19,378.84,-22.35,-57.4,0.0,10.58,-14.49,-45.17
2013-11-25 12:00:00,-123.87,-47.75,302.77,-22.35,-57.4,0.0,11.13,-13.08,-49.44
2013-11-25 15:00:00,-116.25,119.06,113.71,-22.35,-57.4,0.01,28.4,-10.44,-54.74
2013-11-25 18:00:00,-116.32,124.35,79.69,-22.35,-57.4,0.01,28.96,-10.56,-26.37
2013-11-25 21:00:00,-116.35,115.71,72.89,-22.35,-57.4,0.01,28.67,-10.83,-10.35
2013-11-26 00:00:00,-117.04,128.54,58.48,-22.35,-57.4,0.01,28.91,-13.91,-5.25
2013-11-26 03:00:00,-119.03,168.29,26.25,-22.35,-57.4,5.81,38.25,-15.06,-24.76
2013-11-26 06:00:00,-120.64,183.28,44.11,-22.35,-57.4,7.64,38.25,-19.05,-53.84
2013-11-26 09:00:00,-130.71,-73.38,306.76,-22.35,-57.4,4.73,38.25,-22.01,-43.89
2013-11-26 12:00:00,-133.11,22.5,217.66,-22.35,-57.4,13.88,38.25,-29.03,-50.39
2013-11-26 15:00:00,-127.67,162.2,82.54,-22.35,-57.4,16.72,38.25,-35.04,-57.26
2013-11-26 18:00:00,-128.49,133.54,84.5,-22.35,-57.4,16.24,38.25,-36.74,-27.55
2013-11-26 21:00:00,-126.0,102.18,112.18,-22.35,-57.4,15.68,38.25,-51.64,-10.9
2013-11-27 00:00:00,-124.54,81.8,130.08,-22.35,-57.4,15.35,38.25,-55.98,-5.21
2013-11-27 03:00:00,-132.82,92.37,145.83,-22.35,-57.4,15.28,38.02,-54.69,-24.24
2013-11-27 06:00:00,-131.73,96.65,170.36,-22.35,-57.4,14.99,36.73,-53.81,-53.45
2013-11-27 09:00:00,-126.96,-162.95,417.28,-22.35,-57.4,13.37,35.37,-51.39,-44.98
2013-11-27 12:00:00,-122.0,-56.18,308.13,-22.35,-57.4,15.15,35.64,-48.7,-52.28
2013-11-27 15:00:00,-121.44,93.83,153.26,-22.35,-57.4,17.59,35.45,-40.29,-58.64
2013-11-27 18:00:00,-121.93,63.79,147.87,-22.35,-57.4,17.59,35.21,-33.45,-29.33
2013-11-27 21:00:00,-112.59,43.5,136.79,-22.35,-57.4,17.54,35.21,-28.9,-11.8
2013-11-28 00:00:00,-107.52,38.84,129.78,-22.35,-57.4,17.53,35.21,-28.7,-5.38
2013-11-28 03:00:00,-109.25,59.29,126.46,-22.35,-57.4,17.53,35.21,-25.93,-23.55
2013-11-28 06:00:00,-109.89,84.06,128.58,-22.35,-57.4,17.49,35.21,-23.41,-52.29
2013-11-28 09:00:00,-109.4,-77.83,283.56,-22.35,-57.4,16.74,35.06,-22.66,-45.72
2013-11-28 12:00:00,-108.8,-5.98,219.06,-22.35,-57.4,15.98,35.18,-22.67,-53.03
2013-11-28 15:00:00,-107.68,84.8,133.86,-22.35,-57.4,15.72,34.7,-22.65,-58.99
2013-11-28 18:00:00,-108.04,64.78,127.69,-22.35,-57.4,15.59,34.57,-23.87,-30.96
2013-11-28 21:00:00,-121.63,52.65,146.07,-22.35,-57.4,14.61,34.57,-34.0,-12.52
2013-11-29 00:00:00,-127.62,52.26,178.21,-22.35,-57.4,13.73,34.57,-65.77,-5.62
2013-11-29 03:00:00,-130.51,90.17,189.73,-22.35,-57.4,12.4,34.7,-94.45,-22.3
2013-11-29 06:00:00,-131.59,68.97,248.87,-22.35,-57.4,7.34,31.66,-96.73,-48.77
2013-11-29 09:00:00,-140.67,-220.2,577.6,-22.35,-57.4,0.24,14.64,-100.69,-51.16
2013-11-29 12:00:00,-138.08,-192.48,560.2,-22.35,-57.4,0.24,14.51,-101.58,-63.05
2013-11-29 15:00:00,-139.5,-44.03,407.47,-22.35,-57.4,0.22,17.35,-102.21,-59.55
2013-11-29 18:00:00,-141.68,-48.33,389.7,-22.35,-57.4,0.22,15.98,-102.34,-33.81
2013-11-29 21:00:00,-134.57,-52.72,367.52,-22.35,-57.4,0.2,16.46,-101.31,-15.84
2013-11-30 00:00:00,-132.18,-49.49,325.58,-22.35,-57.4,0.2,21.55,-78.65,-7.27
2013-11-30 03:00:00,-141.87,-1.09,250.27,-22.35,-57.4,0.2,25.72,-41.94,-11.55
2013-11-30 06:00:00,-142.29,69.81,183.07,-22.35,-57.4,0.0,30.37,-29.84,-31.37
2013-11-30 09:00:00,-141.71,-26.57,292.11,-22.35,-57.4,0.0,24.91,-19.07,-49.92
2013-11-30 12:00:00,-139.97,39.95,223.33,-22.35,-57.4,0.0,28.62,-23.03,-49.15
2013-11-30 15:00:00,-130.3,131.58,114.39,-22.35,-57.4,0.0,37.62,-31.57,-41.97
2013-11-30 18:00:00,-130.94,113.94,120.78,-22.35,-57.4,0.0,37.59,-36.57,-25.06
2013-11-30 21:00:00,-124.13,72.43,151.33,-22.35,-57.4,0.0,34.54,-40.98,-13.45
2013-12-01 00:00:00,-122.11,44.15,168.99,-22.35,-57.4,0.0,34.36,-39.85,-5.8
2013-12-01 03:00:00,-131.94,37.1,188.05,-22.35,-57.4,0.0,34.2,-42.01,-5.66
2013-12-01 06:00:00,-129.16,26.57,197.01,-22.35,-57.4,0.01,33.86,-31.93,-16.6
2013-12-01 09:00:00,-112.53,-157.3,387.21,-22.35,-57.4,0.04,25.03,-22.42,-40.27
2013-12-01 12:00:00,-110.73,-96.83,322.71,-22.35,-57.4,0.12,34.32,-22.24,-47.61
2013-12-01 15:00:00,-109.08,53.83,162.35,-22.35,-57.4,8.27,34.37,-22.26,-47.74
2013-12-01 18:00:00,-111.3,77.39,123.46,-22.35,-57.4,8.78,34.45,-22.26,-30.77
2013-12-01 21:00:00,-105.74,97.41,77.75,-22.35,-57.4,9.02,35.19,-22.24,-11.62
2013-12-02 00:00:00,-105.16,129.81,36.96,-22.35,-57.4,10.81,35.19,-22.13,-5.75
2013-12-02 03:00:00,-112.12,162.82,29.11,-22.35,-57.4,11.47,36.54,-20.99,-27.08
2013-12-02 06:00:00,-112.48,201.65,16.44,-22.35,-57.4,11.32,36.54,-20.56,-53.16
2013-12-02 09:00:00,-122.97,-36.8,257.95,-22.35,-57.4,7.39,37.5,-18.62,-44.7
2013-12-02 12:00:00,-120.69,41.05,178.72,-22.35,-57.4,12.78,37.55,-20.86,-48.79
2013-12-02 15:00:00,-125.03,192.12,37.67,-22.35,-57.4,14.3,37.56,-22.74,-54.12
2013-12-02 18:00:00,-127.24,165.36,47.23,-22.35,-57.4,14.37,37.56,-31.35,-26.16
2013-12-02 21:00:00,-126.0,130.87,75.51,-22.35,-57.4,14.23,37.5,-42.1,-10.27
2013-12-03 00:00:00,-123.77,111.42,87.81,-22.35,-57.4,14.17,37.5,-42.16,-5.21
2013-12-03 03:00:00,-129.67,124.07,95.06,-22.35,-57.4,14.15,37.5,-36.71,-24.65
2013-12-03 06:00:00,-132.65,145.16,102.58,-22.35,-57.4,13.97,37.5,-33.24,-53.57
2013-12-03 09:00:00,-133.69,-80.0,324.58,-22.35,-57.4,9.32,35.47,-32.49,-43.44
2013-12-03 12:00:00,-132.66,23.62,220.28,-22.35,-57.4,13.85,36.22,-31.95,-49.6
2013-12-03 15:00:00,-131.39,142.9,108.6,-22.35,-57.4,14.01,36.34,-34.12,-56.59
2013-12-03 18:00:00,-131.78,109.86,117.01,-22.35,-57.4,13.63,35.38,-36.92,-27.43
2013-12-03 21:00:00,-127.13,82.43,128.39,-22.35,-57.4,11.06,35.2,-39.32,-10.89
2013-12-04 00:00:00,-125.35,65.04,142.07,-22.35,-57.4,9.53,35.2,-41.54,-5.2
2013-12-04 03:00:00,-131.95,87.63,153.15,-22.35,-57.4,8.99,35.2,-49.07,-24.2
2013-12-04 06:00:00,-133.1,90.34,194.47,-22.35,-57.4,6.44,34.79,-59.91,-53.28
2013-12-04 09:00:00,-135.72,-215.52,532.02,-22.35,-57.4,1.6,16.86,-74.91,-44.59
2013-12-04 12:00:00,-132.14,-153.79,473.73,-22.35,-57.4,1.58,17.35,-75.33,-51.64
2013-12-04 15:00:00,-132.16,62.4,242.52,-22.35,-57.4,4.89,33.12,-72.97,-58.05
2013-12-04 18:00:00,-134.71,37.51,255.69,-22.35,-57.4,5.43,33.1,-88.09,-29.18
2013-12-04 21:00:00,-126.83,-10.33,302.62,-22.35,-57.4,4.81,32.84,-111.61,-11.76
2013-12-05 00:00:00,-127.27,-45.4,336.6,-22.35,-57.4,3.09,31.5,-113.41,-5.36
2013-12-05 03:00:00,-136.57,-40.26,367.51,-22.35,-57.4,3.03,25.28,-115.81,-23.42
2013-12-05 06:00:00,-136.43,-93.23,455.32,-22.35,-57.4,2.8,20.09,-116.79,-52.01
2013-12-05 09:00:00,-143.39,-308.06,704.13,-22.35,-57.4,0.0,3.08,-130.7,-45.32
2013-12-05 12:00:00,-140.66,-257.53,660.86,-22.35,-57.4,0.0,2.78,-133.16,-52.52
2013-12-05 15:00:00,-141.75,-93.42,501.62,-22.35,-57.4,0.0,4.77,-132.85,-58.62
2013-12-05 18:00:00,-140.71,-85.65,460.52,-22.35,-57.4,0.0,4.03,-127.51,-30.93
2013-12-05 21:00:00,-131.76,-117.69,452.46,-22.35,-57.4,0.0,3.94,-114.65,-12.55
2013-12-06 00:00:00,-132.06,-114.21,429.18,-22.35,-57.4,0.0,3.75,-101.27,-5.63
2013-12-06 03:00:00,-146.18,-62.14,402.81,-22.35,-57.4,0.0,3.44,-95.87,-22.31
2013-12-06 06:00:00,-146.56,-53.48,416.63,-22.35,-57.4,0.0,1.75,-89.65,-48.94
2013-12-06 09:00:00,-140.39,-237.5,582.5,-22.35,-57.4,0.0,0.84,-74.34,-51.36
2013-12-06 12:00:00,-139.88,-179.41,506.15,-22.35,-57.4,0.0,1.49,-45.26,-63.33
2013-12-06 15:00:00,-127.97,42.2,250.15,-22.35,-57.4,0.0,5.63,-30.37,-59.9
2013-12-06 18:00:00,-135.94,64.32,198.28,-22.35,-57.4,0.14,17.32,-30.34,-34.04
2013-12-06 21:00:00,-122.94,32.74,197.4,-22.35,-57.4,0.14,18.98,-30.62,-15.95
2013-12-07 00:00:00,-125.9,40.6,184.43,-22.35,-57.4,0.14,18.97,-31.18,-7.32
2013-12-07 03:00:00,-143.41,59.6,184.95,-22.35,-57.4,0.14,22.22,-32.1,-11.65
2013-12-07 06:00:00,-142.65,73.17,193.22,-22.35,-57.4,0.14,22.13,-34.6,-31.66
2013-12-07 09:00:00,-140.82,-133.26,465.81,-22.35,-57.4,0.14,7.39,-69.38,-50.13
2013-12-07 12:00:00,-138.53,-83.53,427.64,-22.35,-57.4,0.14,7.91,-84.73,-49.15
2013-12-07 15:00:00,-132.6,159.52,158.09,-22.35,-57.4,0.7,26.06,-90.04,-41.98
2013-12-07 18:00:00,-134.94,149.49,155.27,-22.35,-57.4,0.74,26.96,-92.59,-25.19
2013-12-07 21:00:00,-128.98,105.9,193.27,-22.35,-57.4,0.73,25.6,-103.22,-13.55
2013-12-08 00:00:00,-131.52,76.48,225.13,-22.35,-57.4,0.75,23.19,-108.44,-5.85
2013-12-08 03:00:00,-142.68,71.95,241.7,-22.35,-57.4,0.73,22.15,-108.36,-5.73
2013-12-08 06:00:00,-139.34,40.7,284.33,-22.35,-57.4,0.6,19.68,-109.38,-16.85
2013-12-08 09:00:00,-141.65,-279.05,642.5,-22.35,-57.4,0.53,9.23,-111.26,-40.57
2013-12-08 12:00:00,-139.42,-236.17,604.19,-22.35,-57.4,1.3,9.51,-111.96,-47.7
2013-12-08 15:00:00,-132.75,-43.37,391.06,-22.35,-57.4,2.49,21.88,-111.81,-47.76
2013-12-08 18:00:00,-133.39,-58.55,390.09,-22.35,-57.4,2.56,21.89,-111.96,-30.88
2013-12-08 21:00:00,-129.64,-84.78,393.96,-22.35,-57.4,2.42,21.64,-112.19,-11.66
2013-12-09 00:00:00,-127.61,-75.91,377.22,-22.35,-57.4,2.38,21.53,-112.08,-5.78
2013-12-09 03:00:00,-134.66,9.88,318.89,-22.35,-57.4,2.43,21.36,-110.9,-27.25
2013-12-09 06:00:00,-136.51,107.47,234.13,-22.35,-57.4,2.4,20.49,-94.98,-53.25
2013-12-09 09:00:00,-140.3,-76.4,418.16,-22.35,-57.4,1.81,10.84,-89.64,-44.72
2013-12-09 12:00:00,-138.2,19.17,333.02,-22.35,-57.4,3.64,11.69,-101.0,-48.58
2013-12-09 15:00:00,-133.22,211.15,109.37,-22.35,-57.4,11.48,37.68,-103.02,-53.7
2013-12-09 18:00:00,-132.86,176.88,116.45,-22.35,-57.4,13.22,37.72,-105.68,-25.97
2013-12-09 21:00:00,-127.74,143.53,129.01,-22.35,-57.4,13.31,37.72,-105.88,-10.2
2013-12-10 00:00:00,-125.23,124.66,141.02,-22.35,-57.4,12.57,37.73,-105.83,-5.18
2013-12-10 03:00:00,-132.55,149.82,142.63,-22.35,-57.4,11.44,37.75,-104.87,-24.48
2013-12-10 06:00:00,-135.01,155.44,170.06,-22.35,-57.4,9.76,37.76,-105.18,-53.08
2013-12-10 09:00:00,-138.18,-140.73,479.52,-22.35,-57.4,3.8,26.95,-108.57,-43.05
2013-12-10 12:00:00,-134.45,-33.69,370.13,-22.35,-57.4,4.33,36.4,-113.93,-49.04
2013-12-10 15:00:00,-134.93,146.52,188.02,-22.35,-57.4,12.21,38.24,-114.45,-55.87
2013-12-10 18:00:00,-135.3,114.77,192.41,-22.35,-57.4,12.7,38.24,-115.97,-27.1
