snapshot,Fischer-Tropsch,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-07-15 06:00:00,34.15,-5.94,37.73,0.0,0.0,-45.29,0.02,2.69,0.0,0.0,-74.64,51.27
2013-07-15 09:00:00,34.49,-5.94,45.73,0.0,0.0,-45.09,0.01,17.75,0.0,0.0,-96.03,49.06
2013-07-15 12:00:00,34.45,-5.94,82.87,0.0,0.0,-45.08,0.01,19.46,0.0,0.0,-132.76,46.98
2013-07-15 15:00:00,34.35,-5.94,48.63,0.0,0.0,-45.21,0.0,6.37,0.0,0.0,-88.29,50.08
2013-07-15 18:00:00,31.11,-5.94,27.1,0.0,0.0,-44.97,0.0,0.0,0.0,0.0,-69.09,61.77
2013-07-15 21:00:00,31.12,-5.94,8.63,0.0,0.0,-44.44,0.0,0.0,0.0,0.02,-70.47,81.09
2013-07-16 00:00:00,31.15,-5.94,1.12,0.0,0.0,-44.65,0.0,0.0,0.0,0.02,-71.24,89.52
2013-07-16 03:00:00,31.31,-5.94,2.04,0.0,0.0,-45.3,0.0,0.0,0.0,0.12,-71.53,89.31
2013-07-16 06:00:00,33.02,-5.94,43.86,0.0,0.0,-45.07,0.17,2.42,0.0,0.0,-79.92,51.46
2013-07-16 09:00:00,34.25,-5.94,67.49,0.0,0.0,-44.91,0.17,16.4,0.0,0.0,-114.48,47.0
2013-07-16 12:00:00,34.24,-5.94,126.08,0.0,0.0,-44.92,0.16,18.68,0.0,0.0,-177.24,48.92
2013-07-16 15:00:00,33.45,-5.94,43.45,0.0,0.0,-45.03,0.0,5.96,0.0,0.0,-80.09,48.19
2013-07-16 18:00:00,30.72,-5.94,29.97,0.0,0.0,-44.74,0.0,0.0,0.0,0.01,-68.7,58.67
2013-07-16 21:00:00,30.69,-5.94,6.89,0.0,0.0,-44.33,0.0,0.0,0.0,0.05,-70.23,82.87
2013-07-17 00:00:00,30.64,-5.94,0.83,0.0,0.0,-44.25,0.0,0.0,0.0,0.07,-71.08,89.72
2013-07-17 03:00:00,30.73,-5.94,2.26,0.0,0.0,-44.74,0.0,0.0,0.0,0.68,-70.7,87.7
2013-07-17 06:00:00,32.45,-5.94,38.85,0.0,0.0,-44.59,1.07,1.43,0.0,0.0,-73.26,49.99
2013-07-17 09:00:00,33.83,-5.94,43.93,0.0,0.0,-44.47,1.26,13.34,0.0,0.0,-89.29,47.32
2013-07-17 12:00:00,33.7,-5.94,105.14,0.0,0.0,-44.47,0.38,15.77,0.0,0.0,-152.32,47.73
2013-07-17 15:00:00,33.12,-5.94,54.35,0.0,0.0,-44.55,0.0,4.68,0.0,0.0,-88.68,47.01
2013-07-17 18:00:00,30.85,-5.94,30.59,0.0,0.0,-44.36,0.0,0.0,0.0,0.11,-68.16,56.89
2013-07-17 21:00:00,30.81,-5.94,17.75,0.0,0.0,-44.06,0.0,0.0,0.0,0.11,-70.48,71.8
2013-07-18 00:00:00,30.79,-5.94,3.17,0.0,0.0,-44.83,0.0,0.0,0.0,0.14,-71.99,88.66
2013-07-18 03:00:00,30.89,-5.94,3.72,0.0,0.0,-45.67,0.0,0.0,0.0,0.18,-70.3,87.11
2013-07-18 06:00:00,32.74,-5.94,38.61,0.0,0.0,-45.41,0.01,1.64,0.0,0.0,-72.38,50.72
2013-07-18 09:00:00,34.1,-5.94,37.77,0.0,0.0,-45.2,0.01,14.32,0.0,0.0,-85.27,50.2
2013-07-18 12:00:00,34.12,-5.94,42.0,0.0,0.0,-45.21,0.01,14.6,0.0,0.0,-88.92,49.34
2013-07-18 15:00:00,34.16,-5.94,36.87,0.0,0.0,-45.35,0.0,3.87,0.0,0.0,-70.65,47.02
2013-07-18 18:00:00,33.88,-5.94,33.47,0.0,0.0,-45.03,0.0,0.0,0.0,0.01,-74.22,57.83
2013-07-18 21:00:00,33.71,-5.94,31.96,0.0,0.0,-44.51,0.0,0.0,0.0,0.01,-75.47,60.23
2013-07-19 00:00:00,33.39,-5.94,29.36,0.0,0.0,-44.94,0.0,0.0,0.0,0.01,-74.32,62.44
2013-07-19 03:00:00,33.18,-5.94,29.96,0.0,0.0,-45.81,0.0,0.0,0.0,0.02,-72.69,61.28
2013-07-19 06:00:00,33.57,-5.94,44.07,0.0,0.0,-45.53,0.01,2.17,0.0,0.0,-80.81,52.45
2013-07-19 09:00:00,33.96,-5.94,72.44,0.0,0.0,-45.31,0.01,16.35,0.0,0.0,-124.25,52.74
2013-07-19 12:00:00,33.92,-5.94,142.9,0.0,0.0,-45.33,0.01,17.14,0.0,0.0,-193.58,50.85
2013-07-19 15:00:00,34.09,-5.94,42.75,0.0,0.0,-45.47,0.0,4.73,0.0,0.0,-81.0,50.82
2013-07-19 18:00:00,34.04,-5.94,26.52,0.0,0.0,-45.12,0.0,0.0,0.0,0.0,-75.53,66.03
2013-07-19 21:00:00,34.54,-5.94,14.92,0.0,0.0,-44.59,0.0,0.0,0.0,0.0,-76.17,77.23
2013-07-20 00:00:00,34.6,-5.94,13.33,0.0,0.0,-44.26,0.0,0.0,0.0,0.0,-75.85,78.11
2013-07-20 03:00:00,34.2,-5.94,11.37,0.0,0.0,-44.67,0.0,0.0,0.0,0.0,-74.38,79.42
2013-07-20 06:00:00,34.11,-5.94,39.31,0.0,0.0,-44.52,0.24,2.42,0.0,0.0,-76.9,51.27
2013-07-20 09:00:00,34.16,-5.94,60.82,0.0,0.0,-44.41,1.18,17.34,0.0,0.0,-115.3,52.13
2013-07-20 12:00:00,34.16,-5.94,108.2,0.0,0.0,-44.43,0.89,18.3,0.0,0.0,-161.05,49.85
2013-07-20 15:00:00,34.28,-5.94,30.01,0.0,0.0,-44.52,0.0,5.38,0.0,0.0,-71.92,52.7
2013-07-20 18:00:00,34.13,-5.94,23.93,0.0,0.0,-44.35,0.0,0.0,0.0,0.0,-73.84,66.06
2013-07-20 21:00:00,34.36,-5.94,15.32,0.0,0.0,-44.04,0.0,0.0,0.0,0.0,-76.11,76.41
2013-07-21 00:00:00,34.6,-5.94,9.49,0.0,0.0,-44.24,0.0,0.0,0.0,0.0,-77.22,83.3
2013-07-21 03:00:00,34.57,-5.94,6.83,0.0,0.0,-44.63,0.0,0.0,0.0,0.0,-75.71,84.87
2013-07-21 06:00:00,34.81,-5.94,39.65,0.0,0.0,-44.48,0.32,2.38,0.0,0.0,-78.63,51.88
2013-07-21 09:00:00,34.5,-5.94,60.89,0.0,0.0,-44.37,1.53,16.89,0.0,0.0,-114.62,51.1
2013-07-21 12:00:00,34.46,-5.94,125.06,0.0,0.0,-44.4,0.61,18.52,0.0,0.0,-177.23,48.9
2013-07-21 15:00:00,34.02,-5.94,35.18,0.0,0.0,-44.48,0.0,5.03,0.0,0.0,-71.97,48.15
2013-07-21 18:00:00,30.41,-5.94,24.07,0.0,0.0,-44.31,0.0,0.0,0.0,0.0,-68.68,64.44
2013-07-21 21:00:00,30.5,-5.94,3.95,0.0,0.0,-44.01,0.0,0.0,0.0,0.1,-70.25,85.64
2013-07-22 00:00:00,30.6,-5.94,1.52,0.0,0.0,-44.16,0.0,0.0,0.0,0.14,-70.03,87.86
2013-07-22 03:00:00,30.74,-5.94,1.53,0.0,0.0,-44.57,0.0,0.0,0.0,0.92,-67.96,85.28
2013-07-22 06:00:00,31.1,-5.94,41.5,0.0,0.0,-44.43,0.3,2.31,0.0,0.05,-74.92,50.03
2013-07-22 09:00:00,34.06,-5.94,51.42,0.0,0.0,-44.33,0.32,17.6,0.0,0.0,-101.91,48.76
2013-07-22 12:00:00,34.12,-5.94,151.39,0.0,0.0,-44.34,0.35,18.54,0.0,0.0,-200.86,46.73
2013-07-22 15:00:00,30.21,-5.94,49.56,0.0,0.0,-44.41,0.11,5.37,0.0,0.0,-83.38,48.47
2013-07-22 18:00:00,30.13,-5.94,27.33,0.0,0.0,-44.23,0.11,0.0,0.0,0.0,-70.37,62.96
2013-07-22 21:00:00,30.32,-5.94,10.6,0.0,0.0,-43.97,0.11,0.0,0.0,0.11,-70.54,79.32
2013-07-23 00:00:00,30.37,-5.94,2.0,0.0,0.0,-43.76,0.08,0.0,0.0,0.31,-69.05,85.99
2013-07-23 03:00:00,30.43,-5.94,1.76,0.0,0.0,-44.03,0.02,0.0,0.0,0.67,-67.85,84.91
2013-07-23 06:00:00,30.57,-5.94,40.48,0.0,0.0,-43.96,0.57,2.65,0.0,0.0,-74.32,49.94
2013-07-23 09:00:00,34.32,-5.94,64.2,0.0,0.0,-43.9,0.81,18.24,0.0,0.0,-116.15,48.4
2013-07-23 12:00:00,34.87,-5.94,131.33,0.0,0.0,-43.9,1.07,19.43,0.0,0.0,-182.73,45.86
2013-07-23 15:00:00,34.17,-5.94,35.75,0.0,0.0,-43.94,0.0,5.84,0.0,0.0,-72.14,46.24
2013-07-23 18:00:00,31.81,-5.94,27.64,0.0,0.0,-43.87,0.0,0.0,0.0,0.0,-68.93,59.27
2013-07-23 21:00:00,31.95,-5.94,15.0,0.0,0.0,-43.7,0.0,0.0,0.0,0.01,-70.55,73.23
2013-07-24 00:00:00,31.91,-5.94,7.39,0.0,0.0,-43.78,0.0,0.0,0.0,0.01,-70.13,80.53
2013-07-24 03:00:00,31.78,-5.94,6.13,0.0,0.0,-44.05,0.0,0.0,0.0,0.01,-68.83,80.89
2013-07-24 06:00:00,35.2,-5.94,34.71,0.0,0.0,-43.98,0.0,2.16,0.0,0.0,-71.54,49.39
2013-07-24 09:00:00,35.74,-5.94,38.95,0.0,0.0,-43.92,0.0,15.53,0.0,0.0,-88.37,47.99
2013-07-24 12:00:00,36.46,-5.94,80.05,0.0,0.0,-43.92,0.0,16.98,0.0,0.0,-128.72,45.07
2013-07-24 15:00:00,33.25,-5.94,32.64,0.0,0.0,-43.96,0.0,5.72,0.0,0.0,-70.9,49.17
2013-07-24 18:00:00,31.29,-5.94,9.95,0.0,0.0,-43.89,0.37,0.0,0.0,18.14,-68.04,58.11
2013-07-24 21:00:00,29.88,-5.94,3.69,0.0,0.0,-43.71,0.0,0.0,0.0,18.24,-68.77,66.61
2013-07-25 00:00:00,29.9,-5.94,1.02,0.0,0.0,-43.52,0.0,0.0,0.0,18.32,-68.9,69.11
2013-07-25 03:00:00,30.03,-5.94,0.78,0.0,0.0,-43.61,0.0,0.0,0.0,18.51,-67.77,68.0
2013-07-25 06:00:00,29.85,-5.94,27.83,0.0,0.0,-43.59,0.37,2.55,0.0,0.4,-66.41,54.93
2013-07-25 09:00:00,29.89,-5.94,32.83,0.0,0.0,-43.57,0.37,14.8,0.0,0.0,-77.2,48.8
2013-07-25 12:00:00,29.91,-5.94,89.42,0.0,0.0,-43.57,0.37,16.31,0.0,0.0,-131.17,44.65
2013-07-25 15:00:00,29.21,-5.94,19.66,0.0,0.0,-43.58,0.37,6.34,0.0,9.37,-69.85,54.42
2013-07-25 18:00:00,29.19,-5.94,0.09,0.0,0.0,-43.56,0.0,0.0,0.11,44.01,-90.4,66.48
2013-07-25 21:00:00,29.16,-5.94,0.03,0.0,0.0,-43.5,0.0,0.0,0.13,39.71,-87.71,68.11
2013-07-26 00:00:00,29.06,-5.94,0.02,0.0,0.0,-43.45,0.0,0.0,0.35,38.91,-85.99,67.03
2013-07-26 03:00:00,29.07,-5.94,0.02,0.0,0.0,-43.48,0.0,0.0,0.45,41.38,-87.48,65.98
2013-07-26 06:00:00,29.12,-5.94,12.82,0.0,0.0,-43.47,0.0,2.32,0.0,4.34,-65.63,66.42
2013-07-26 09:00:00,29.19,-5.94,19.99,0.0,0.0,-43.46,0.37,13.47,0.0,3.82,-75.4,57.95
2013-07-26 12:00:00,29.28,-5.94,50.37,0.0,0.0,-43.46,0.37,15.91,0.0,2.61,-99.98,50.84
2013-07-26 15:00:00,29.39,-5.94,18.78,0.0,0.0,-43.47,0.37,6.66,0.0,8.16,-72.75,58.79
2013-07-26 18:00:00,29.39,-5.94,8.17,0.0,0.0,-43.46,0.0,0.0,0.0,15.8,-69.47,65.49
2013-07-26 21:00:00,29.47,-5.94,3.16,0.0,0.0,-43.44,0.0,0.0,0.0,16.45,-69.34,69.63
2013-07-27 00:00:00,29.62,-5.94,0.92,0.0,0.01,-43.44,0.0,0.0,0.0,17.55,-68.24,69.51
2013-07-27 03:00:00,29.66,-5.94,0.28,0.0,0.01,-43.47,0.0,0.0,0.0,18.12,-66.59,67.93
2013-07-27 06:00:00,29.97,-5.94,40.04,0.0,0.0,-43.46,1.18,2.16,0.0,0.0,-72.7,48.75
2013-07-27 09:00:00,34.24,-5.94,50.46,0.0,0.0,-43.45,0.79,13.88,0.0,0.0,-99.52,49.52
2013-07-27 12:00:00,34.24,-5.94,81.72,0.0,0.0,-43.45,0.39,16.8,0.0,0.0,-129.62,45.86
2013-07-27 15:00:00,34.31,-5.94,29.32,0.0,0.0,-43.46,0.0,6.25,0.0,0.0,-74.66,54.16
2013-07-27 18:00:00,34.23,-5.94,28.08,0.0,0.0,-43.45,0.0,0.0,0.0,0.0,-76.01,63.08
2013-07-27 21:00:00,34.23,-5.94,24.11,0.0,0.0,-43.43,0.0,0.0,0.0,0.0,-77.65,68.68
2013-07-28 00:00:00,34.31,-5.94,22.1,0.0,0.0,-43.51,0.0,0.0,0.0,0.0,-76.87,69.91
2013-07-28 03:00:00,34.45,-5.94,20.8,0.0,0.0,-43.58,0.0,0.0,0.0,0.0,-75.06,69.32
2013-07-28 06:00:00,34.91,-5.94,42.79,0.0,0.0,-43.56,0.49,1.91,0.0,0.0,-84.18,53.57
2013-07-28 09:00:00,36.18,-5.94,77.5,0.0,0.0,-43.54,0.63,13.94,0.0,0.0,-133.2,54.42
2013-07-28 12:00:00,36.37,-5.94,139.18,0.0,0.0,-43.54,0.48,16.35,0.0,0.0,-193.97,51.04
2013-07-28 15:00:00,36.47,-5.94,31.54,0.0,0.0,-43.55,0.0,5.81,0.0,0.0,-79.87,55.53
2013-07-28 18:00:00,36.14,-5.94,31.6,0.0,0.0,-43.54,0.0,0.0,0.0,0.01,-81.76,63.49
2013-07-28 21:00:00,36.18,-5.94,27.68,0.0,0.0,-43.49,0.0,0.0,0.0,0.01,-82.37,67.93
2013-07-29 00:00:00,36.53,-5.94,22.95,0.0,0.0,-44.35,0.0,0.0,0.0,0.04,-83.17,73.93
2013-07-29 03:00:00,36.63,-5.94,23.36,0.0,0.0,-45.04,0.0,0.0,0.0,0.23,-82.51,73.26
2013-07-29 06:00:00,36.74,-5.94,34.56,0.0,0.0,-44.87,0.01,1.16,0.0,0.0,-81.61,59.94
2013-07-29 09:00:00,36.91,-5.94,38.25,0.0,0.0,-44.71,0.01,8.86,0.0,0.01,-90.88,57.47
2013-07-29 12:00:00,37.1,-5.94,47.97,0.0,0.0,-44.7,0.01,12.14,0.0,0.03,-103.0,56.38
2013-07-29 15:00:00,37.16,-5.94,34.23,0.0,0.0,-44.81,0.0,5.04,0.0,0.05,-84.41,58.66
2013-07-29 18:00:00,37.14,-5.94,30.5,0.0,0.0,-44.64,0.0,0.0,0.0,0.66,-85.62,67.89
2013-07-29 21:00:00,37.14,-5.94,17.03,0.0,0.0,-44.2,0.0,0.0,0.0,0.49,-86.59,82.06
2013-07-30 00:00:00,37.16,-5.94,8.01,0.0,0.0,-44.36,0.0,0.0,0.0,0.47,-85.71,90.37
2013-07-30 03:00:00,37.17,-5.94,7.27,0.0,0.0,-45.06,0.0,0.0,0.0,0.69,-84.3,90.16
2013-07-30 06:00:00,37.18,-5.94,44.71,0.0,0.0,-44.91,1.11,2.12,0.0,0.0,-96.17,61.89
2013-07-30 09:00:00,37.21,-5.94,70.58,0.0,0.0,-44.74,1.43,16.08,0.0,0.0,-135.16,60.52
2013-07-30 12:00:00,37.24,-5.94,111.05,0.0,0.0,-44.73,1.76,18.66,0.0,0.0,-174.18,56.13
2013-07-30 15:00:00,37.26,-5.94,49.02,0.0,0.0,-44.84,0.01,7.14,0.0,0.0,-102.12,59.45
2013-07-30 18:00:00,37.26,-5.94,25.05,0.0,0.0,-44.68,0.0,0.0,0.0,0.04,-85.75,74.02
2013-07-30 21:00:00,37.18,-5.94,20.74,0.0,0.0,-44.23,0.0,0.0,0.0,0.04,-86.31,78.51
2013-07-31 00:00:00,36.81,-5.94,15.02,0.0,0.0,-44.11,0.0,0.0,0.0,0.03,-85.82,84.01
2013-07-31 03:00:00,36.64,-5.94,13.89,0.0,0.0,-44.62,0.0,0.0,0.0,0.03,-85.08,85.07
2013-07-31 06:00:00,37.13,-5.94,35.63,0.0,0.0,-44.53,0.11,2.33,0.0,0.0,-87.65,62.92
2013-07-31 09:00:00,37.38,-5.94,45.0,0.0,0.0,-44.4,0.09,15.89,0.0,0.0,-106.29,58.25
2013-07-31 12:00:00,37.46,-5.94,62.56,0.0,0.0,-44.38,0.09,18.68,0.0,0.0,-127.0,58.51
2013-07-31 15:00:00,37.57,-5.94,31.6,0.0,0.0,-44.46,0.0,8.12,0.0,0.0,-88.99,62.09
2013-07-31 18:00:00,37.66,-5.94,25.97,0.0,0.0,-44.36,0.0,0.0,0.0,0.0,-87.44,74.09
2013-07-31 21:00:00,37.68,-5.94,16.14,0.0,0.0,-44.03,0.0,0.0,0.0,0.0,-88.5,84.65
2013-08-01 00:00:00,37.68,-5.94,9.33,0.0,0.0,-43.66,0.0,0.0,0.0,0.0,-88.35,90.93
2013-08-01 03:00:00,37.69,-5.94,8.12,0.0,0.0,-43.84,0.0,0.0,0.0,0.0,-88.88,92.85
2013-08-01 06:00:00,37.72,-5.94,41.95,0.0,0.0,-43.8,2.52,2.45,0.0,0.0,-97.81,62.9
2013-08-01 09:00:00,37.72,-5.94,51.63,0.0,0.0,-43.75,2.64,15.4,0.0,0.0,-117.72,60.0
2013-08-01 12:00:00,37.72,-5.94,111.45,0.0,0.0,-43.75,0.42,18.02,0.0,0.0,-179.71,61.77
2013-08-01 15:00:00,37.71,-5.94,31.61,0.0,0.0,-43.77,0.0,7.66,0.0,0.0,-91.02,63.74
2013-08-01 18:00:00,37.71,-5.94,25.28,0.0,0.0,-43.73,0.0,0.0,0.0,0.0,-88.77,75.44
2013-08-01 21:00:00,37.71,-5.94,19.78,0.0,0.0,-43.61,0.0,0.0,0.0,0.0,-89.4,81.45
2013-08-02 00:00:00,37.71,-5.94,16.95,0.0,0.0,-43.45,0.0,0.0,0.0,0.0,-89.46,84.18
2013-08-02 03:00:00,37.71,-5.94,14.57,0.0,0.0,-43.48,0.0,0.0,0.0,0.0,-89.06,86.19
2013-08-02 06:00:00,37.72,-5.94,35.15,0.0,0.0,-43.47,0.32,2.52,0.0,0.0,-90.71,64.4
2013-08-02 09:00:00,37.72,-5.94,46.87,0.0,0.0,-43.46,0.52,15.44,0.0,0.0,-113.11,61.95
2013-08-02 12:00:00,37.72,-5.94,81.25,0.0,0.0,-43.46,0.36,18.11,0.0,0.0,-148.64,60.59
2013-08-02 15:00:00,37.72,-5.94,29.06,0.0,0.0,-43.47,0.0,7.71,0.0,0.0,-87.5,62.41
2013-08-02 18:00:00,37.72,-5.94,24.41,0.0,0.0,-43.46,0.0,0.0,0.0,0.0,-90.4,77.67
2013-08-02 21:00:00,37.72,-5.94,17.19,0.0,0.0,-43.44,0.0,0.0,0.0,0.0,-91.04,85.51
2013-08-03 00:00:00,37.72,-5.94,14.22,0.0,0.0,-43.55,0.0,0.0,0.0,0.0,-89.93,87.47
2013-08-03 03:00:00,37.72,-5.94,12.09,0.0,0.0,-43.65,0.0,0.0,0.0,0.0,-87.68,87.46
2013-08-03 06:00:00,37.72,-5.94,43.85,0.0,0.0,-43.65,2.0,2.29,0.0,0.0,-98.39,62.1
2013-08-03 09:00:00,37.72,-5.94,85.47,0.0,0.0,-43.62,1.98,14.75,0.0,0.0,-153.18,62.8
2013-08-03 12:00:00,37.72,-5.94,163.84,0.0,0.0,-43.61,1.71,17.94,0.0,0.0,-229.74,58.06
2013-08-03 15:00:00,37.72,-5.94,26.8,0.0,0.0,-43.63,0.0,6.95,0.0,0.0,-86.72,64.8
2013-08-03 18:00:00,37.67,-5.94,25.24,0.0,0.0,-43.63,0.0,0.0,0.0,0.0,-88.36,75.01
2013-08-03 21:00:00,37.66,-5.94,22.05,0.0,0.0,-43.55,0.0,0.0,0.0,0.0,-89.22,78.98
2013-08-04 00:00:00,37.66,-5.94,18.38,0.0,0.0,-43.68,0.0,0.0,0.0,0.0,-88.7,82.27
2013-08-04 03:00:00,37.65,-5.94,16.04,0.0,0.0,-43.85,0.0,0.0,0.0,0.0,-86.12,82.22
2013-08-04 06:00:00,37.66,-5.94,39.25,0.0,0.0,-43.81,0.72,2.18,0.0,0.0,-92.85,62.77
2013-08-04 09:00:00,37.63,-5.94,50.26,0.0,0.0,-43.76,0.7,14.25,0.0,0.0,-113.89,60.73
2013-08-04 12:00:00,37.49,-5.94,79.22,0.0,0.0,-43.76,0.63,16.9,0.0,0.0,-141.63,57.06
2013-08-04 15:00:00,37.21,-5.94,28.83,0.0,0.0,-43.79,0.0,6.94,0.0,0.0,-85.48,62.22
2013-08-04 18:00:00,36.31,-5.94,25.47,0.0,0.0,-43.76,0.0,0.0,0.0,0.0,-86.62,74.53
2013-08-04 21:00:00,36.8,-5.94,20.74,0.0,0.0,-43.63,0.0,0.0,0.0,0.0,-87.91,79.94
2013-08-05 00:00:00,37.56,-5.94,12.67,0.0,0.0,-43.84,0.0,0.0,0.0,0.0,-87.68,87.22
2013-08-05 03:00:00,37.62,-5.94,10.4,0.0,0.0,-44.16,0.0,0.0,0.0,0.0,-85.13,87.2
2013-08-05 06:00:00,37.69,-5.94,37.95,0.0,0.0,-44.14,0.17,2.43,0.0,0.0,-88.9,60.73
2013-08-05 09:00:00,37.69,-5.94,54.61,0.0,0.0,-44.05,0.21,16.7,0.0,0.0,-119.83,60.59
2013-08-05 12:00:00,37.68,-5.94,96.56,0.0,0.0,-44.03,0.29,19.4,0.0,0.0,-158.23,54.25
2013-08-05 15:00:00,37.68,-5.94,42.93,0.0,0.0,-44.08,0.0,7.03,0.0,0.0,-98.3,60.67
2013-08-05 18:00:00,37.67,-5.94,29.27,0.0,0.0,-44.04,0.0,0.0,0.0,0.0,-84.1,67.12
2013-08-05 21:00:00,37.65,-5.94,27.45,0.0,0.0,-43.81,0.0,0.0,0.0,0.0,-84.35,69.0
2013-08-06 00:00:00,37.61,-5.94,25.38,0.0,0.0,-44.43,0.0,0.0,0.0,0.0,-82.28,69.65
2013-08-06 03:00:00,35.51,-5.94,24.82,0.0,0.0,-45.23,0.0,0.0,0.0,0.0,-76.61,67.44
2013-08-06 06:00:00,36.16,-5.94,37.21,0.0,0.0,-45.25,0.26,2.48,0.0,0.0,-78.86,53.93
2013-08-06 09:00:00,36.4,-5.94,46.36,0.0,0.0,-45.02,0.3,16.72,0.0,0.0,-100.03,51.19
2013-08-06 12:00:00,36.37,-5.94,74.29,0.0,0.0,-44.95,0.31,17.96,0.0,0.0,-126.82,48.78
2013-08-06 15:00:00,30.8,-5.94,31.39,0.0,0.0,-45.07,0.0,5.64,0.0,0.0,-70.06,53.23
2013-08-06 18:00:00,30.25,-5.94,17.15,0.0,0.0,-45.02,0.0,0.0,0.0,2.36,-70.0,71.19
2013-08-06 21:00:00,30.42,-5.94,4.65,0.0,0.0,-44.45,0.0,0.0,0.0,4.78,-71.76,82.3
2013-08-07 00:00:00,30.54,-5.94,3.36,0.0,0.0,-44.36,0.0,0.0,0.0,5.85,-73.32,83.86
2013-08-07 03:00:00,30.78,-5.94,1.13,0.0,0.0,-45.07,0.0,0.0,0.0,8.37,-71.54,82.26
2013-08-07 06:00:00,31.2,-5.94,38.17,0.0,0.0,-44.98,0.02,1.0,0.0,0.0,-72.23,52.75
2013-08-07 09:00:00,31.18,-5.94,44.4,0.0,0.0,-44.79,0.01,11.23,0.0,0.0,-85.39,49.28
2013-08-07 12:00:00,30.89,-5.94,71.72,0.0,0.0,-44.76,0.01,12.76,0.0,0.0,-111.64,46.94
2013-08-07 15:00:00,30.95,-5.94,34.0,0.0,0.0,-44.87,0.0,3.83,0.0,0.0,-70.41,52.42
2013-08-07 18:00:00,30.82,-5.94,28.42,0.0,0.0,-44.75,0.0,0.0,0.0,0.23,-71.18,62.39
2013-08-07 21:00:00,31.4,-5.94,18.92,0.0,0.0,-44.28,0.0,0.0,0.0,0.2,-71.97,71.67
2013-08-08 00:00:00,31.72,-5.94,9.86,0.0,0.0,-44.59,0.0,0.0,0.0,0.35,-73.26,81.85
2013-08-08 03:00:00,32.07,-5.94,5.39,0.0,0.0,-45.45,0.0,0.0,0.0,0.52,-72.04,85.45
2013-08-08 06:00:00,32.5,-5.94,38.57,0.0,0.0,-45.24,0.02,1.03,0.0,0.0,-73.01,52.07
2013-08-08 09:00:00,37.71,-5.94,43.97,0.0,0.0,-45.04,0.01,9.62,0.0,0.0,-93.05,52.7
2013-08-08 12:00:00,37.71,-5.94,69.71,0.0,0.0,-45.02,0.01,13.63,0.0,0.0,-120.64,50.52
2013-08-08 15:00:00,37.71,-5.94,35.74,0.0,0.0,-45.15,0.0,4.69,0.0,0.0,-80.24,53.17
2013-08-08 18:00:00,37.72,-5.94,32.74,0.0,0.0,-44.95,0.0,0.0,0.0,0.3,-84.97,65.09
2013-08-08 21:00:00,37.72,-5.94,31.33,0.0,0.0,-44.41,0.0,0.0,0.0,0.22,-86.07,67.15
2013-08-09 00:00:00,37.72,-5.94,30.52,0.0,0.0,-44.91,0.0,0.0,0.0,0.46,-84.71,66.86
2013-08-09 03:00:00,37.7,-5.94,30.32,0.0,0.0,-45.99,0.0,0.0,0.0,0.8,-83.48,66.59
2013-08-09 06:00:00,37.68,-5.94,36.43,0.0,0.0,-45.76,0.01,1.29,0.0,0.0,-82.47,58.75
2013-08-09 09:00:00,37.69,-5.94,35.64,0.0,0.0,-45.49,0.02,13.07,0.0,0.0,-93.29,58.29
2013-08-09 12:00:00,37.69,-5.94,53.94,0.0,0.0,-45.47,0.01,16.04,0.0,0.05,-110.91,54.56
2013-08-09 15:00:00,37.69,-5.94,45.74,0.0,0.0,-45.64,0.0,5.62,0.0,0.0,-94.99,57.51
2013-08-09 18:00:00,37.67,-5.94,32.75,0.0,0.0,-45.39,0.0,0.0,0.0,0.53,-86.93,67.3
2013-08-09 21:00:00,37.51,-5.94,31.22,0.0,0.0,-44.71,0.0,0.0,0.0,0.08,-88.56,70.4
2013-08-10 00:00:00,37.25,-5.94,25.54,0.0,0.0,-45.47,0.0,0.0,0.0,0.09,-86.06,74.59
2013-08-10 03:00:00,36.68,-5.94,24.33,0.0,0.0,-46.81,0.0,0.0,0.0,0.56,-82.49,73.67
2013-08-10 06:00:00,37.15,-5.94,41.89,0.0,0.0,-46.58,0.92,2.03,0.0,0.0,-88.0,58.52
2013-08-10 09:00:00,37.61,-5.94,50.82,0.0,0.0,-46.21,0.79,15.78,0.0,0.0,-109.52,56.66
2013-08-10 12:00:00,37.68,-5.94,66.88,0.0,0.0,-46.18,0.73,18.47,0.0,0.0,-125.18,53.53
2013-08-10 15:00:00,37.69,-5.94,31.14,0.0,0.0,-46.44,0.0,7.32,0.0,0.0,-84.57,60.8
2013-08-10 18:00:00,37.66,-5.94,29.24,0.0,0.0,-46.23,0.0,0.0,0.0,0.01,-85.61,70.88
2013-08-10 21:00:00,37.64,-5.94,22.79,0.0,0.0,-45.24,0.0,0.0,0.0,0.01,-88.11,78.85
2013-08-11 00:00:00,37.64,-5.94,20.49,0.0,0.0,-45.61,0.0,0.0,0.0,0.01,-86.9,80.3
2013-08-11 03:00:00,37.65,-5.94,19.74,0.0,0.0,-47.02,0.0,0.0,0.0,0.02,-84.12,79.66
