snapshot,AC,BEV charger,DC,H2 Electrolysis,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-01-11 06:00:00,-0.0,-77.85,0.0,-45.64,0.0,6.55,0.0,-5.12,-4.31,15.53,-225.17,-0.0,0.01,97.31,-194.35,10.98,57.53,397.67,-32.93,-7.7,-48.22,-18.17,12.79,-19.14,-5.58,-19.55,-10.66,93.68,10.53,-60.86,60.66,-17.07,9.49,19.58
2013-01-11 09:00:00,-0.0,-213.84,0.0,-319.49,0.0,-7.2,4.38,-5.12,-68.37,0.03,-240.94,-0.01,0.0,94.56,-194.35,7.13,49.21,362.95,-32.03,-2.46,-47.69,-7.25,12.76,-18.7,-1.01,-19.31,-2.87,613.04,65.8,-61.34,17.63,-14.57,9.49,19.58
2013-01-11 12:00:00,-0.0,-210.97,0.0,-301.87,0.0,-8.24,1.03,-5.12,-68.37,0.02,-232.79,-0.01,0.0,94.6,-194.35,3.78,42.1,412.71,-31.65,-1.87,-47.27,-4.72,12.74,-18.32,-0.5,-18.98,-1.43,548.53,55.66,-60.86,20.73,-13.67,9.49,19.58
2013-01-11 15:00:00,0.0,-60.16,0.0,-82.97,0.0,0.49,15.49,-5.12,-0.15,20.41,-242.88,-0.01,0.0,97.74,-194.35,4.19,45.89,429.78,-32.57,-4.5,-47.84,-9.65,12.77,-18.31,-0.47,-19.05,-1.46,75.73,6.79,-61.02,54.67,-12.52,9.49,19.58
2013-01-11 18:00:00,0.0,-49.85,-0.0,-66.68,0.0,9.48,24.38,-5.12,-0.01,28.89,-229.79,-0.0,0.01,97.99,-194.35,4.8,45.98,446.55,-32.71,-4.48,-48.02,-13.15,12.76,-17.59,-0.25,-18.97,-1.04,0.0,0.0,-60.51,55.95,-13.32,9.49,19.58
2013-01-11 21:00:00,0.0,-111.33,0.0,-54.36,0.0,10.31,0.6,-5.12,-0.11,30.81,-205.61,-0.01,0.0,98.0,-194.35,6.81,41.73,458.55,-23.91,-0.09,-44.37,-1.24,12.71,-15.95,-0.02,-17.95,-0.54,0.0,0.0,-44.39,39.46,-8.71,9.49,19.58
2013-01-12 00:00:00,0.0,-128.68,0.0,-85.41,0.0,10.35,1.19,-5.12,-0.01,21.12,-168.41,-0.01,0.0,98.0,-194.35,9.21,42.61,484.46,-22.87,0.0,-42.3,-0.81,12.64,-18.54,-1.12,-19.42,-3.16,0.0,0.0,-46.87,38.21,-9.77,9.49,19.58
2013-01-12 03:00:00,0.0,-99.59,0.0,-113.35,0.0,11.54,2.73,-5.12,-0.01,20.64,-140.02,-0.0,0.0,97.29,-194.35,15.31,55.0,508.32,-33.03,-12.75,-48.33,-23.42,12.57,-19.3,-11.48,-19.59,-19.34,0.0,0.0,-60.67,56.98,-9.12,9.49,19.58
2013-01-12 06:00:00,0.0,-143.03,0.0,-135.79,0.0,7.47,0.08,-5.12,-11.83,1.63,-171.16,-0.0,0.01,97.29,-194.35,18.62,62.58,512.06,-33.41,-18.84,-48.37,-34.42,12.52,-19.23,-6.89,-19.59,-13.42,108.09,13.24,-59.15,59.73,-7.75,9.49,19.58
2013-01-12 09:00:00,0.0,-271.47,-0.0,-426.16,0.0,-30.05,0.0,-5.12,-67.13,0.0,-202.5,-0.01,0.0,94.29,-194.35,19.27,57.58,497.68,-32.99,-7.28,-48.15,-15.5,12.48,-18.91,-1.65,-19.47,-4.24,625.32,73.87,-59.9,0.34,-5.01,9.49,19.58
2013-01-12 12:00:00,0.0,-264.01,0.0,-326.9,0.0,-4.36,0.0,-5.12,-57.46,0.0,-195.9,-0.01,0.0,98.0,-194.35,17.79,48.39,462.74,-32.77,-5.37,-47.96,-10.16,12.44,-18.67,-0.84,-19.28,-2.15,505.34,58.25,-58.35,14.71,-3.08,9.49,19.58
2013-01-12 15:00:00,-0.0,-57.24,0.0,-105.4,0.0,6.0,0.21,-5.12,-1.64,13.66,-208.45,-0.0,0.0,99.03,-194.35,20.18,54.78,420.97,-33.23,-12.81,-48.31,-21.72,12.43,-18.86,-1.47,-19.42,-3.52,63.53,5.8,-56.6,66.86,-4.36,9.49,19.58
2013-01-12 18:00:00,0.0,-34.6,0.0,-45.92,0.0,7.01,6.55,-5.12,-0.0,26.93,-202.93,-0.0,0.0,99.03,-194.35,24.51,63.8,370.88,-33.3,-13.83,-48.32,-26.79,12.43,-18.73,-0.92,-19.44,-3.14,0.0,0.0,-54.5,67.13,-5.41,9.49,19.58
2013-01-12 21:00:00,0.0,-50.17,0.0,-23.92,0.0,7.05,5.43,-5.12,-0.01,15.53,-190.61,-0.0,0.0,98.9,-194.35,23.31,59.56,318.68,-26.3,-0.2,-45.31,-1.79,12.44,-17.48,-0.11,-18.96,-1.05,0.0,0.0,-41.24,49.37,-2.73,9.49,19.58
2013-01-13 00:00:00,0.0,-38.49,0.0,-4.09,0.0,5.79,1.28,-5.12,-0.0,5.02,-159.07,-0.0,0.0,98.76,-194.35,20.61,50.84,274.72,-23.79,-0.01,-43.47,-0.75,12.44,-18.76,-1.53,-19.48,-5.0,0.0,0.0,-38.04,54.82,-1.39,9.49,19.58
2013-01-13 03:00:00,-0.0,-6.5,0.0,-12.75,0.0,8.68,8.47,-5.12,-0.02,49.69,-126.14,-0.0,0.01,99.03,-194.35,19.0,48.17,264.41,-33.19,-18.18,-48.35,-33.72,12.44,-19.3,-14.51,-19.59,-24.9,0.0,0.0,-52.83,74.06,-3.55,9.49,19.58
2013-01-13 06:00:00,-0.0,-35.6,0.0,-14.53,0.0,6.75,0.03,-5.12,-10.75,0.05,-144.18,-0.0,0.0,98.17,-194.35,16.97,51.11,275.57,-33.37,-26.34,-48.37,-47.5,12.44,-19.23,-9.76,-19.59,-18.53,110.12,11.71,-54.31,73.45,-3.89,9.49,19.58
2013-01-13 09:00:00,-0.0,-245.89,-0.0,-257.92,0.0,2.04,3.12,-5.12,-60.58,0.0,-184.03,-0.01,0.0,96.44,-194.35,14.75,48.93,274.2,-33.0,-12.66,-48.16,-26.52,12.44,-18.99,-3.11,-19.49,-8.02,590.51,57.51,-55.95,49.22,-4.47,9.49,19.58
2013-01-13 12:00:00,0.0,-234.25,-0.0,-216.94,0.0,-6.44,0.03,-5.12,-42.5,0.02,-183.58,-0.01,0.0,91.14,-194.35,13.35,41.24,307.87,-32.85,-9.77,-48.06,-19.63,12.45,-18.83,-1.57,-19.44,-4.21,497.74,46.75,-56.46,57.49,-3.16,9.49,19.58
2013-01-13 15:00:00,0.0,-42.75,0.0,-74.88,0.0,9.61,0.22,-5.12,-0.02,29.64,-198.03,-0.0,0.01,99.41,-194.35,13.54,43.38,366.84,-33.23,-19.37,-48.22,-33.25,12.47,-18.97,-2.72,-19.47,-6.67,68.26,5.75,-49.8,73.98,-5.32,9.49,19.58
2013-01-13 18:00:00,-0.0,-29.91,0.0,-9.62,0.0,10.27,0.14,-5.12,-0.56,30.33,-200.14,-0.0,0.0,98.34,-194.35,12.41,42.24,373.22,-33.29,-20.67,-48.27,-38.16,12.49,-18.86,-1.74,-19.45,-5.72,0.0,0.0,-50.04,73.99,-6.6,9.49,19.58
2013-01-13 21:00:00,-0.0,-81.37,-0.0,-18.93,0.0,8.23,3.18,-5.12,-0.57,10.19,-188.77,-0.0,0.0,97.71,-194.35,8.85,41.84,364.0,-27.35,-0.78,-45.84,-4.21,12.52,-17.75,-0.16,-19.14,-1.41,0.0,0.0,-36.53,69.89,-3.17,9.49,19.58
2013-01-14 00:00:00,-0.0,-99.97,0.0,-32.35,0.0,7.69,0.0,-5.12,-0.54,5.63,-164.63,-0.0,0.0,97.47,-194.35,5.77,32.55,382.44,-23.45,-0.01,-42.91,-0.76,12.57,-18.38,-0.33,-19.2,-2.69,0.0,0.0,-34.83,69.24,-2.91,9.49,19.58
2013-01-14 03:00:00,0.0,-35.75,-0.0,-56.57,0.0,8.28,1.32,-5.12,-0.0,30.73,-154.38,-0.0,0.0,98.16,-194.35,5.36,31.6,415.24,-32.68,-15.54,-47.89,-35.35,12.6,-19.17,-14.39,-19.51,-26.96,0.0,0.0,-42.84,74.12,-5.96,9.49,19.58
2013-01-14 06:00:00,0.0,-39.2,-0.0,-74.94,0.0,9.16,1.2,-5.12,-2.35,17.23,-219.8,-0.0,0.01,98.1,-194.35,7.38,42.43,444.52,-32.87,-23.78,-48.0,-49.58,12.63,-19.16,-14.01,-19.5,-27.06,80.5,8.49,-42.41,67.42,-5.99,9.49,19.58
2013-01-14 09:00:00,0.0,-175.89,-0.0,-363.41,0.0,-2.91,10.51,-5.12,-67.18,0.0,-242.89,-0.01,0.0,92.03,-194.35,9.76,49.26,455.98,-32.51,-11.03,-47.67,-28.82,12.63,-19.0,-5.23,-19.38,-13.11,534.1,55.56,-53.79,42.32,-8.94,9.49,19.58
2013-01-14 12:00:00,0.0,-200.52,-0.0,-379.55,0.0,-6.57,0.0,-5.12,-59.28,0.01,-241.31,-0.01,0.0,88.33,-194.35,16.36,58.37,563.97,-32.4,-8.21,-47.57,-21.87,12.68,-18.88,-2.33,-19.31,-7.52,451.61,46.64,-58.78,42.63,-6.12,9.49,19.58
2013-01-14 15:00:00,-0.0,-80.76,-0.0,-253.73,0.0,3.13,0.0,-5.12,-0.02,1.53,-249.14,-0.0,0.01,97.47,-194.35,26.59,75.35,647.23,-32.75,-17.0,-47.89,-34.68,12.75,-18.88,-2.25,-19.31,-7.5,74.96,6.92,-54.25,52.5,-9.86,9.49,19.58
2013-01-14 18:00:00,0.0,-94.63,0.0,-249.29,0.0,5.09,0.08,-5.12,-0.02,5.27,-236.09,-0.0,0.0,98.16,-194.35,30.4,93.42,708.66,-32.74,-18.78,-47.95,-39.29,12.79,-18.6,-0.86,-19.17,-4.59,0.0,0.0,-49.66,39.46,-11.27,9.49,19.58
2013-01-14 21:00:00,-0.0,-180.37,-0.0,-236.5,0.0,4.27,0.0,-5.12,-0.03,13.77,-209.91,-0.0,0.0,98.16,-194.35,30.3,82.66,667.53,-26.94,-0.38,-44.44,-3.43,12.82,-17.14,-0.06,-18.44,-0.84,0.0,0.0,-40.43,44.78,-4.97,9.49,19.58
2013-01-15 00:00:00,0.0,-177.12,-0.0,-163.33,0.0,4.67,0.0,-5.12,-0.03,7.19,-180.37,-0.01,0.0,98.16,-194.35,29.14,72.89,571.32,-23.39,0.0,-40.88,-0.77,12.84,-18.41,-0.52,-19.16,-2.87,0.0,0.0,-38.2,43.58,-4.34,9.49,19.58
2013-01-15 03:00:00,-0.0,-80.84,-0.0,-102.61,0.0,9.77,0.0,-5.12,-0.01,32.01,-166.45,-0.0,0.0,99.07,-194.35,28.15,55.72,476.74,-33.02,-13.91,-48.14,-31.79,12.86,-19.31,-14.09,-19.58,-25.7,0.0,0.0,-40.75,62.97,-10.7,9.49,19.58
2013-01-15 06:00:00,0.0,-70.3,0.0,-58.72,6.98,10.9,4.91,-5.12,-1.28,18.6,-225.18,-0.0,0.01,99.14,-194.35,29.23,55.35,388.76,-33.01,-23.4,-47.82,-47.49,12.9,-19.28,-14.01,-19.52,-26.13,83.51,9.68,-28.17,72.99,-8.26,9.49,19.58
2013-01-15 09:00:00,-0.0,-189.06,0.0,-264.12,6.85,7.69,0.0,-5.12,-38.35,1.03,-245.69,-0.01,0.0,97.51,-194.35,23.63,48.15,307.51,-32.57,-11.45,-47.19,-26.87,12.94,-19.11,-5.49,-19.33,-12.28,484.05,49.73,-24.52,73.63,-6.31,9.49,19.58
2013-01-15 12:00:00,-0.0,-172.64,0.0,-260.25,17.11,2.28,0.73,-5.12,-24.86,0.0,-241.79,-0.01,0.0,91.3,-194.35,16.33,39.11,324.46,-32.43,-8.71,-46.56,-20.03,12.96,-18.95,-2.78,-18.97,-6.81,428.36,43.16,-19.38,71.14,-2.38,9.49,19.58
2013-01-15 15:00:00,-0.0,-26.66,-0.0,-71.11,20.28,18.65,5.0,-5.12,-0.55,24.95,-250.72,-0.0,0.0,99.52,-194.35,15.12,40.08,320.49,-32.95,-16.78,-47.3,-32.63,12.98,-18.95,-2.71,-18.84,-6.96,74.15,6.61,-12.18,74.13,-3.21,9.49,19.58
2013-01-15 18:00:00,0.0,-7.49,-0.0,-21.62,20.28,17.73,2.22,-5.12,-0.0,41.28,-239.1,-0.0,0.0,99.52,-194.35,14.28,40.29,312.39,-32.8,-19.16,-47.23,-38.76,12.98,-18.63,-1.31,-17.89,-4.91,0.0,0.0,-11.45,74.13,-4.35,9.49,19.58
2013-01-15 21:00:00,-0.0,-82.79,0.0,-38.6,20.28,10.64,0.68,-5.12,-0.27,18.67,-212.71,-0.0,0.0,98.92,-194.35,11.79,36.31,329.31,-26.87,-1.0,-33.44,-5.72,12.98,-17.2,-0.07,-14.66,-1.2,0.0,0.0,-6.74,74.13,-2.01,9.49,19.58
2013-01-16 00:00:00,-0.0,-124.32,-0.0,-54.58,20.28,7.17,0.7,-5.12,-0.3,7.05,-180.57,-0.0,0.0,98.51,-194.35,10.22,31.58,373.01,-23.72,-0.0,-29.72,-1.43,12.99,-18.52,-0.83,-17.79,-6.49,0.0,0.0,-6.62,74.13,-0.32,9.49,19.58
2013-01-16 03:00:00,0.0,-38.37,0.0,-53.99,20.27,21.23,2.02,-5.12,-0.24,11.47,-165.39,-0.0,0.0,97.9,-194.35,10.56,29.97,393.8,-33.04,-16.14,-47.39,-44.52,13.02,-19.31,-15.47,-19.48,-32.53,0.0,0.0,-14.64,74.11,-3.45,9.49,19.58
2013-01-16 06:00:00,-0.0,-29.82,-0.0,-78.9,20.27,29.84,1.52,-5.12,-15.78,7.06,-223.9,-0.0,0.01,96.53,-194.35,10.86,33.86,408.1,-32.96,-26.62,-47.76,-62.65,13.07,-19.3,-15.4,-19.49,-33.41,88.66,9.84,-13.6,74.11,-3.75,9.49,19.58
2013-01-16 09:00:00,-0.0,-157.01,0.0,-223.38,19.66,7.51,0.06,-5.12,-46.75,0.0,-245.38,-0.01,0.0,97.33,-194.35,10.68,34.7,352.34,-32.54,-13.19,-46.96,-40.69,13.21,-19.11,-6.56,-19.2,-18.8,411.47,43.35,-21.17,74.11,-3.28,9.49,19.58
2013-01-16 12:00:00,-0.0,-163.65,0.0,-170.67,20.27,9.41,0.26,-5.12,-26.82,0.01,-241.73,-0.01,0.0,98.82,-194.35,10.76,29.03,338.19,-32.44,-10.17,-46.54,-32.81,13.4,-18.97,-3.66,-18.86,-12.65,339.64,35.75,-18.03,74.12,-2.28,9.49,19.58
2013-01-16 15:00:00,-0.0,-14.44,-0.0,-78.33,20.28,28.51,1.99,-5.12,-0.28,24.13,-250.76,-0.0,0.02,99.4,-194.35,13.23,32.73,379.81,-32.92,-19.09,-47.38,-47.41,13.48,-18.97,-3.59,-18.83,-12.94,45.28,4.31,-19.34,74.13,-2.59,9.49,19.58
2013-01-16 18:00:00,0.0,-18.73,-0.0,-31.3,20.28,12.77,2.31,-5.12,-0.16,15.78,-238.74,-0.0,0.0,99.02,-194.35,14.83,36.92,399.07,-32.74,-21.76,-47.65,-53.69,13.52,-18.7,-1.81,-18.34,-9.56,0.0,0.0,-21.77,74.12,-3.27,9.49,19.58
2013-01-16 21:00:00,0.0,-133.66,0.0,-22.34,20.28,11.55,0.68,-5.12,-0.16,9.11,-214.03,-0.0,0.0,98.99,-194.35,12.73,36.03,383.23,-27.12,-1.72,-36.67,-9.97,13.55,-17.37,-0.21,-15.97,-3.0,0.0,0.0,-7.43,74.12,-0.25,9.49,19.58
2013-01-17 00:00:00,0.0,-179.45,0.0,-16.81,20.27,10.01,0.07,-5.12,-0.14,14.12,-185.23,-0.0,0.0,99.0,-194.35,13.0,36.49,381.8,-24.29,-0.05,-31.46,-1.27,13.56,-18.62,-1.54,-18.12,-7.6,0.0,0.0,-7.48,74.13,-0.01,9.49,19.58
2013-01-17 03:00:00,-0.0,-63.02,-0.0,-14.13,20.27,11.06,1.71,-5.12,-0.08,15.59,-168.7,-0.0,0.0,98.57,-194.35,10.97,31.18,399.28,-33.15,-19.15,-47.91,-47.37,13.58,-19.3,-17.08,-19.46,-34.02,0.0,0.0,-21.45,74.12,-1.13,9.49,19.58
2013-01-17 06:00:00,0.0,-64.63,0.0,-42.37,15.36,10.38,8.23,-5.12,-14.6,12.14,-226.39,-0.0,0.01,96.23,-194.35,8.34,32.71,432.43,-33.27,-28.92,-47.96,-64.32,13.6,-19.3,-16.71,-19.45,-34.34,90.14,10.44,-19.88,74.12,-1.6,9.49,19.58
2013-01-17 09:00:00,0.0,-148.14,0.0,-306.74,0.0,-3.01,3.51,-5.12,-60.61,0.16,-245.57,-0.02,0.0,93.11,-194.35,4.05,36.13,445.37,-32.87,-15.18,-47.67,-41.58,13.51,-19.14,-7.54,-19.3,-19.51,488.15,54.75,-48.85,49.67,-2.3,9.49,19.58
2013-01-17 12:00:00,-0.0,-149.7,0.0,-322.15,0.0,-7.19,0.6,-5.12,-46.32,0.16,-240.86,-0.01,0.0,93.1,-194.35,3.89,30.67,520.42,-32.79,-12.15,-47.57,-33.5,13.59,-19.02,-4.66,-19.21,-13.28,421.6,46.24,-54.26,44.48,-1.71,9.49,19.58
2013-01-17 15:00:00,0.0,-44.61,0.0,-246.32,0.0,1.95,2.19,-5.12,-0.14,19.51,-250.36,-0.0,0.01,96.05,-194.35,5.28,36.42,665.92,-33.2,-21.35,-47.84,-48.34,13.65,-19.02,-4.6,-19.23,-13.44,64.87,6.31,-54.82,64.02,-2.51,9.49,19.58
2013-01-17 18:00:00,0.0,-58.11,-0.0,-287.41,0.0,4.35,0.12,-5.12,-0.15,9.78,-239.42,-0.0,0.0,96.52,-194.35,8.74,58.18,771.29,-33.08,-23.89,-47.8,-54.33,13.63,-18.79,-2.56,-19.15,-9.78,0.0,0.0,-53.85,60.18,-4.05,9.49,19.58
2013-01-17 21:00:00,0.0,-157.15,0.0,-329.97,0.0,4.7,0.0,-5.12,-0.15,13.72,-215.08,-0.0,0.0,95.13,-194.35,12.32,73.41,797.39,-27.66,-1.07,-45.7,-8.27,13.61,-17.5,-0.31,-18.75,-3.01,0.0,0.0,-44.15,31.08,-2.17,9.49,19.58
2013-01-18 00:00:00,0.0,-213.47,0.0,-350.34,0.0,6.23,0.0,-5.12,-0.15,20.93,-186.65,-0.0,0.0,91.99,-194.35,14.92,89.77,819.41,-24.9,-0.06,-44.08,-1.9,13.63,-18.8,-1.3,-18.97,-6.76,0.0,0.0,-41.5,24.22,-1.8,9.49,19.58
2013-01-18 03:00:00,0.0,-127.06,-0.0,-353.06,0.0,3.31,1.1,-5.12,-0.15,23.69,-169.86,-0.0,0.01,87.68,-194.35,19.44,118.79,834.48,-33.11,-24.38,-47.58,-49.04,13.71,-19.15,-19.47,-19.18,-34.28,0.0,0.0,-57.29,25.91,-4.09,9.49,19.58
2013-01-18 06:00:00,-0.0,-56.77,-0.0,-429.85,0.0,-5.32,4.61,-5.12,-4.92,2.97,-228.02,-0.0,0.02,79.19,-194.35,24.47,154.92,844.4,-33.11,-35.2,-47.57,-66.33,13.75,-19.15,-19.07,-19.17,-34.52,84.06,9.0,-58.93,17.82,-6.87,9.49,19.58
2013-01-18 09:00:00,-0.0,-124.42,-0.0,-627.63,0.0,-30.25,0.06,-5.12,-47.62,0.01,-249.83,-0.02,0.0,67.95,-194.35,30.57,170.49,826.36,-32.83,-20.06,-47.32,-43.42,13.83,-19.04,-9.32,-19.04,-19.84,383.69,41.84,-60.82,0.11,-13.08,9.49,19.58
2013-01-18 12:00:00,0.0,-148.39,-0.0,-574.73,0.0,-26.92,0.0,-5.12,-42.7,0.02,-242.34,-0.01,0.0,71.95,-194.35,33.54,169.52,806.12,-32.81,-15.85,-47.29,-35.25,13.95,-18.98,-5.62,-18.99,-13.4,333.91,37.63,-60.83,0.11,-12.25,9.49,19.58
2013-01-18 15:00:00,0.0,-64.23,-0.0,-390.84,0.0,-4.9,0.84,-5.12,-0.15,18.24,-247.55,-0.01,0.01,86.92,-194.35,36.02,176.37,787.63,-33.08,-27.02,-47.51,-51.56,14.06,-18.97,-5.49,-19.01,-13.59,43.68,4.42,-60.71,0.86,-14.01,9.49,19.58
2013-01-18 18:00:00,-0.0,-72.47,-0.0,-385.93,0.0,-2.74,0.06,-5.12,-0.16,26.11,-232.39,-0.01,0.0,89.79,-194.35,35.16,177.34,814.16,-32.93,-30.1,-47.49,-57.56,14.27,-18.83,-2.57,-18.96,-9.3,0.0,0.0,-60.21,0.97,-15.81,9.49,19.58
2013-01-18 21:00:00,0.0,-184.32,0.0,-348.61,0.0,-3.71,0.0,-5.12,-0.17,19.79,-211.39,-0.01,0.0,88.13,-194.35,31.99,174.4,777.6,-28.76,-1.2,-45.91,-8.34,14.56,-18.07,-0.3,-18.78,-3.05,0.0,0.0,-53.88,0.2,-9.78,9.49,19.58
2013-01-19 00:00:00,-0.0,-208.24,0.0,-328.72,0.0,-3.62,0.0,-5.12,-0.15,22.11,-180.33,-0.01,0.0,85.23,-194.35,30.88,173.79,748.33,-25.2,-0.11,-45.03,-1.77,14.62,-19.02,-3.11,-19.23,-9.77,0.0,0.0,-54.89,0.2,-5.51,9.49,19.58
2013-01-19 03:00:00,0.0,-102.47,0.0,-296.46,0.0,-3.75,0.88,-5.12,-0.16,28.07,-148.11,-0.01,0.01,83.5,-194.35,31.26,173.94,712.97,-33.3,-26.27,-48.1,-49.36,14.62,-19.33,-19.35,-19.52,-33.36,0.0,0.0,-60.41,10.26,-25.16,9.49,19.58
2013-01-19 06:00:00,-0.0,-84.19,0.0,-276.1,0.0,-4.15,1.46,-5.12,-7.95,7.11,-178.44,-0.01,0.01,82.67,-194.35,30.87,172.97,650.44,-33.39,-36.52,-48.2,-65.49,14.63,-19.28,-14.0,-19.47,-26.33,98.5,10.07,-60.63,4.62,-28.78,9.49,19.58
2013-01-19 09:00:00,0.0,-144.18,0.0,-423.92,0.0,-12.94,0.04,-5.12,-51.34,0.01,-213.27,-0.01,0.0,72.41,-194.35,29.04,163.74,646.66,-33.14,-20.7,-48.02,-41.77,14.65,-19.11,-6.27,-19.33,-14.42,337.9,35.31,-60.89,1.52,-21.6,9.49,19.58
2013-01-19 12:00:00,-0.0,-141.25,-0.0,-400.12,0.0,-10.45,0.08,-5.12,-42.1,0.02,-208.06,-0.01,0.0,77.6,-194.35,28.97,161.0,650.34,-33.07,-16.68,-47.94,-34.25,14.66,-19.03,-3.76,-19.27,-9.82,273.04,30.04,-60.79,0.64,-19.36,9.49,19.58
2013-01-19 15:00:00,-0.0,-57.81,0.0,-308.15,0.0,-0.32,1.88,-5.12,-0.67,24.92,-216.86,-0.01,0.01,82.66,-194.35,30.13,163.43,678.49,-33.32,-28.18,-48.15,-49.55,14.71,-19.11,-5.71,-19.33,-13.0,43.3,3.84,-60.1,9.81,-22.5,9.49,19.58
2013-01-19 18:00:00,0.0,-40.0,0.0,-256.06,0.0,-2.65,1.12,-5.12,-2.17,18.76,-208.0,-0.01,0.01,81.37,-194.35,31.59,160.86,668.31,-33.31,-30.75,-48.23,-54.6,14.78,-19.03,-4.32,-19.31,-11.18,0.0,0.0,-60.06,8.65,-25.35,9.49,19.58
2013-01-19 21:00:00,0.0,-130.04,0.0,-209.33,0.0,-2.1,0.83,-5.12,-1.39,7.06,-196.9,-0.01,0.0,79.07,-194.35,30.9,153.06,624.41,-28.91,-1.39,-46.62,-7.06,14.92,-18.45,-0.49,-19.09,-3.19,0.0,0.0,-60.61,0.21,-14.47,9.49,19.58
2013-01-20 00:00:00,-0.0,-159.96,0.0,-179.99,0.0,-4.29,0.79,-5.12,-1.69,11.7,-170.28,-0.01,0.0,85.27,-194.35,31.27,145.82,584.81,-23.19,0.0,-43.58,-0.97,15.05,-18.45,-2.43,-19.07,-8.58,0.0,0.0,-59.39,0.15,-12.41,9.32,19.58
2013-01-20 03:00:00,-0.0,-69.91,0.0,-162.19,0.0,0.74,1.24,-5.12,-0.24,11.95,-136.99,-0.01,0.01,87.35,-194.35,27.7,146.31,562.32,-31.71,-19.55,-47.12,-40.86,15.17,-18.92,-16.05,-19.28,-29.59,0.0,0.0,-59.87,7.78,-37.71,9.32,19.58
2013-01-20 06:00:00,0.0,-81.56,-0.0,-209.93,0.0,-2.94,2.1,-5.12,-7.25,11.83,-154.88,-0.01,0.01,87.11,-194.35,24.47,151.0,578.72,-31.85,-28.67,-47.09,-56.28,15.23,-18.81,-11.6,-19.21,-23.43,81.28,8.35,-60.19,7.15,-42.74,9.11,19.58
2013-01-20 09:00:00,-0.0,-160.41,0.0,-415.42,0.0,-12.15,0.01,-5.12,-50.51,0.01,-195.72,-0.01,0.0,68.71,-194.35,21.16,151.89,560.85,-31.32,-16.5,-46.61,-36.62,15.28,-18.58,-5.11,-19.03,-12.84,419.97,41.42,-60.96,0.5,-27.13,9.0,19.58
2013-01-20 12:00:00,0.0,-165.44,0.0,-432.47,0.0,-12.44,0.3,-5.12,-42.53,0.01,-194.35,-0.01,0.0,77.71,-194.35,17.89,159.59,605.36,-31.19,-13.45,-46.44,-29.91,15.37,-18.46,-3.05,-18.95,-8.61,358.64,34.92,-61.06,0.54,-21.1,9.0,19.58
2013-01-20 15:00:00,-0.0,-61.72,-0.0,-295.09,0.0,1.42,0.49,-5.12,-0.67,27.87,-204.53,-0.01,0.01,85.41,-194.35,16.99,168.05,644.45,-31.69,-21.68,-46.82,-41.55,15.47,-18.59,-4.53,-19.03,-10.92,41.38,3.71,-59.19,5.45,-24.26,9.49,19.58
2013-01-20 18:00:00,-0.0,-48.94,-0.0,-296.37,0.0,-4.16,0.24,-5.12,-0.94,24.71,-206.65,-0.01,0.01,81.39,-194.35,17.71,169.42,697.34,-31.64,-24.21,-46.88,-46.18,15.52,-18.46,-3.42,-19.01,-9.35,0.0,0.0,-60.45,4.14,-23.4,9.49,19.58
2013-01-20 21:00:00,0.0,-143.1,0.0,-272.86,0.0,-4.37,0.0,-5.12,-0.88,6.91,-194.83,-0.01,0.0,72.78,-194.35,17.24,164.81,695.65,-26.61,-1.68,-44.8,-6.02,15.55,-17.62,-0.44,-18.74,-2.29,0.0,0.0,-57.89,0.0,-10.38,9.49,19.58
2013-01-21 00:00:00,0.0,-171.97,0.0,-251.48,0.0,-4.23,0.0,-5.12,-3.3,9.35,-171.79,-0.01,0.0,69.42,-194.35,18.33,162.8,670.85,-22.54,-0.01,-42.54,-0.93,15.57,-17.81,-1.02,-18.93,-3.32,0.0,0.0,-57.56,0.0,-8.49,9.49,19.58
2013-01-21 03:00:00,0.0,-86.0,-0.0,-263.33,0.0,-2.31,0.52,-5.12,-2.66,26.3,-161.63,-0.01,0.01,65.88,-194.35,17.06,164.19,671.53,-31.36,-16.08,-47.29,-29.98,15.61,-19.01,-13.41,-19.43,-23.18,0.0,0.0,-60.88,4.18,-18.31,9.49,19.58
2013-01-21 06:00:00,0.0,-57.48,0.0,-281.25,0.0,2.33,4.91,-5.12,-3.85,22.79,-222.92,-0.01,0.01,65.28,-194.35,19.07,167.75,721.78,-31.52,-24.4,-47.3,-44.17,15.63,-18.94,-13.51,-19.39,-23.74,5.56,0.51,-61.04,9.94,-15.53,9.39,19.58
2013-01-21 09:00:00,0.0,-146.67,0.0,-486.12,0.0,-5.78,1.18,-5.12,-56.09,0.01,-246.2,-0.01,0.0,63.17,-194.35,19.83,167.28,693.41,-30.73,-14.33,-46.7,-27.22,15.67,-18.59,-6.22,-19.16,-11.77,360.69,36.84,-61.29,0.38,-10.87,9.16,19.58
