snapshot,Fischer-Tropsch,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural solar thermal,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-03-27 12:00:00,36.2,-21.63,-5.94,6.49,94.37,-109.01,8.15,0.0,-0.0,0.0,101.0,22.63,-137.35,13.7,0.02,-0.0,0.0,2.11,55.98,-39.58,3.11,-0.0,0.0,40.78,7.76,-53.27,4.72,0.0,-0.0,0.0,138.9,0.0,33.3,-328.82,58.25,11.96,20.66,55.0,-28.61,9.09
2013-03-27 15:00:00,34.48,-21.63,-5.94,8.06,95.84,-118.42,14.51,0.0,-0.0,0.0,101.73,31.74,-148.84,15.36,0.01,-0.0,0.0,2.36,55.97,-39.51,2.8,-0.0,0.0,40.65,9.01,-53.14,3.47,0.0,-0.0,0.0,133.33,0.0,49.73,-348.41,60.53,2.68,21.34,55.12,-14.4,11.53
2013-03-27 18:00:00,29.41,-21.63,-5.94,8.45,95.98,-119.8,15.36,0.0,0.0,0.0,98.06,34.1,-151.62,19.46,0.0,0.0,0.0,1.33,55.17,-36.46,1.59,-0.0,0.0,38.68,7.44,-49.25,3.12,0.0,0.0,0.0,127.25,0.0,77.63,-346.5,33.95,0.0,21.57,55.12,-13.86,21.35
2013-03-27 21:00:00,28.76,-21.63,-5.94,0.0,77.46,-79.06,1.6,0.0,-0.0,0.0,88.77,7.33,-101.24,5.14,0.0,0.0,0.0,0.0,51.56,-30.21,0.28,-0.0,0.0,36.29,3.13,-40.64,1.23,0.0,0.0,0.0,116.25,0.0,14.52,-244.74,18.89,0.0,20.59,55.12,-21.93,18.47
2013-03-28 00:00:00,29.13,-21.63,-5.94,0.0,63.81,-63.8,0.0,0.0,-0.0,0.0,79.75,0.79,-81.66,1.12,0.0,0.0,0.0,0.16,53.34,-32.42,0.55,0.0,0.0,36.24,5.79,-44.28,2.25,0.0,0.0,0.0,109.22,0.0,8.28,-217.25,14.33,0.0,20.52,55.12,-33.41,19.98
2013-03-28 03:00:00,30.88,-21.63,-5.94,6.87,93.59,-107.72,7.25,0.0,0.0,0.0,91.37,31.67,-136.89,13.84,0.0,0.0,0.0,3.16,56.62,-46.56,8.4,0.0,0.0,37.55,14.52,-63.66,11.6,0.0,0.0,0.0,110.15,0.0,73.63,-345.96,38.12,0.0,21.37,55.12,-13.95,36.57
2013-03-28 06:00:00,33.51,-21.63,-5.94,7.8,94.3,-115.11,13.0,0.0,-0.0,0.0,93.96,32.92,-148.9,22.01,0.0,0.0,0.0,2.82,56.58,-46.42,8.64,-0.0,0.0,38.35,14.05,-64.05,11.65,0.0,0.0,0.0,123.27,0.0,74.67,-367.33,61.1,0.22,20.98,55.12,-12.52,16.91
2013-03-28 09:00:00,35.97,-21.63,-5.94,4.67,92.55,-103.83,6.61,0.0,-0.0,0.0,98.97,22.92,-134.09,12.21,0.0,-0.0,0.0,2.01,55.78,-39.54,3.37,-0.0,0.0,40.13,9.51,-54.49,4.85,0.0,-0.0,0.0,126.55,0.0,29.81,-325.31,61.94,5.89,20.59,55.12,-15.51,10.87
2013-03-28 12:00:00,35.97,-21.63,-5.94,3.7,91.86,-100.85,5.29,0.0,-0.0,0.0,101.33,19.06,-129.86,9.47,0.0,-0.0,0.0,1.19,55.23,-36.82,2.03,-0.0,0.0,40.88,6.74,-50.62,2.99,0.0,-0.0,0.0,133.4,0.0,19.75,-311.33,56.88,5.54,20.58,55.12,-19.57,9.58
2013-03-28 15:00:00,36.32,-21.63,-5.94,6.86,93.65,-109.42,8.9,0.0,-0.0,0.0,101.53,26.18,-140.59,12.88,0.0,-0.0,0.0,1.26,55.22,-36.74,1.89,-0.0,0.0,40.52,7.04,-50.49,2.93,0.0,-0.0,0.0,130.6,0.0,32.82,-329.61,60.7,1.24,20.72,55.12,-14.71,12.73
2013-03-28 18:00:00,35.06,-21.63,-5.94,7.36,93.78,-110.68,9.54,0.0,-0.0,0.0,98.02,29.17,-143.25,16.07,0.0,-0.0,0.0,0.25,54.09,-33.95,1.24,-0.0,0.0,38.64,5.62,-46.84,2.59,0.0,-0.0,0.0,125.93,0.0,45.99,-327.92,52.61,0.0,20.77,55.12,-14.53,12.89
2013-03-28 21:00:00,33.01,-21.63,-5.94,0.01,72.17,-73.57,1.39,0.0,-0.0,0.0,88.16,4.09,-96.17,3.92,0.0,-0.0,0.0,0.01,49.57,-28.19,0.24,-0.0,0.0,36.14,1.7,-38.71,0.87,0.0,-0.0,0.0,115.7,0.0,7.36,-232.67,23.33,0.0,18.3,55.12,-28.15,13.94
2013-03-29 00:00:00,32.87,-21.63,-5.94,0.0,58.8,-58.79,0.0,0.0,-0.0,0.0,77.64,0.6,-79.13,0.89,0.0,-0.0,0.0,0.08,50.91,-29.86,0.49,-0.0,0.0,35.48,5.48,-43.16,2.21,0.0,-0.0,0.0,108.96,0.0,3.76,-210.96,21.84,0.0,18.15,55.12,-37.97,14.16
2013-03-29 03:00:00,34.25,-21.63,-5.94,5.2,87.72,-98.08,5.16,0.0,-0.0,0.0,89.41,26.84,-132.01,15.75,0.0,-0.0,0.0,3.06,54.59,-42.68,6.66,-0.0,0.0,36.59,13.26,-61.96,12.12,0.0,-0.0,0.0,113.2,0.0,54.53,-334.6,56.87,0.0,19.96,55.12,-15.79,22.39
2013-03-29 06:00:00,35.78,-21.63,-5.94,6.37,88.4,-104.98,10.21,0.0,-0.0,0.0,91.33,28.59,-143.77,23.85,0.0,-0.0,0.0,2.8,54.54,-42.6,6.89,-0.0,0.0,37.15,12.93,-62.38,12.31,0.0,-0.0,0.0,116.71,0.0,67.66,-355.61,63.6,0.11,19.73,55.12,-14.57,17.4
2013-03-29 09:00:00,36.57,-21.63,-5.94,3.2,85.95,-94.82,5.71,0.0,-0.13,0.09,94.98,21.78,-129.54,12.81,0.0,-0.13,0.09,1.43,53.57,-36.35,3.01,-0.11,0.08,38.51,9.48,-53.1,5.16,0.0,-0.15,0.11,123.3,0.0,32.76,-315.05,58.43,7.07,19.21,55.12,-22.44,10.95
2013-03-29 12:00:00,36.47,-21.63,-5.94,2.49,85.19,-92.11,4.47,0.0,-0.13,0.09,96.9,18.99,-125.45,9.59,0.0,-0.13,0.09,0.74,52.92,-33.87,1.87,-0.11,0.08,39.1,7.15,-49.33,3.12,0.0,-0.15,0.11,128.32,0.0,22.51,-301.48,54.24,6.71,18.53,55.12,-25.25,10.76
2013-03-29 15:00:00,36.34,-21.63,-5.94,5.65,87.6,-99.77,6.53,0.0,-0.05,0.03,97.69,24.32,-135.71,13.7,0.0,-0.05,0.03,0.86,52.92,-33.8,1.66,-0.03,0.02,38.93,7.31,-49.2,2.98,0.0,-0.05,0.04,123.89,0.0,38.21,-318.97,52.24,1.31,19.38,55.12,-15.82,14.24
2013-03-29 18:00:00,36.43,-21.63,-5.94,6.61,87.49,-100.99,6.9,0.0,-0.05,0.03,94.53,26.38,-138.35,17.45,0.0,-0.05,0.03,0.24,51.53,-31.28,1.14,-0.03,0.02,37.14,5.98,-45.67,2.56,0.0,-0.05,0.03,118.92,0.0,59.11,-317.44,34.22,0.0,19.47,55.12,-15.97,16.08
2013-03-29 21:00:00,33.9,-21.63,-5.94,0.0,66.39,-67.64,1.27,0.0,-0.05,0.03,84.18,4.97,-93.1,3.97,0.0,-0.05,0.03,0.02,47.88,-26.51,0.25,-0.03,0.02,34.88,2.6,-38.42,0.96,0.0,-0.05,0.04,111.33,0.0,13.14,-226.87,20.53,0.0,15.89,55.12,-30.94,13.84
2013-03-30 00:00:00,31.48,-21.63,-5.94,0.0,55.66,-55.65,0.01,0.0,-0.05,0.03,74.56,0.38,-75.54,0.61,0.0,-0.05,0.03,0.34,51.2,-30.73,0.81,-0.03,0.02,35.56,6.61,-44.7,2.54,0.0,-0.05,0.04,107.74,0.0,8.07,-207.41,17.07,0.0,16.15,55.12,-36.98,14.68
2013-03-30 03:00:00,32.03,-21.63,-5.94,4.96,84.39,-92.83,3.49,0.0,-0.05,0.03,89.38,24.35,-126.24,12.52,0.0,-0.05,0.03,2.96,54.25,-40.97,5.4,-0.03,0.02,36.98,12.48,-60.04,10.6,0.0,-0.06,0.04,113.18,0.0,58.58,-321.33,39.61,0.0,18.99,55.12,-16.11,25.86
2013-03-30 06:00:00,34.45,-21.63,-5.94,6.49,85.3,-99.85,8.07,0.0,-0.05,0.04,91.6,25.97,-137.98,20.43,0.0,-0.05,0.04,2.28,53.57,-37.96,3.74,-0.04,0.03,37.17,10.92,-55.83,7.76,0.0,-0.06,0.04,116.3,0.0,54.82,-334.33,60.48,0.06,18.5,55.12,-15.01,15.54
2013-03-30 09:00:00,36.04,-21.63,-5.94,3.07,82.28,-90.03,4.95,0.0,-0.91,0.64,94.69,18.25,-124.1,11.38,0.0,-0.74,0.52,0.77,52.0,-33.0,2.1,-0.83,0.58,38.24,6.69,-48.44,3.73,0.0,-0.75,0.53,128.88,0.0,24.48,-297.63,55.66,4.06,16.6,55.02,-28.4,11.22
2013-03-30 12:00:00,33.54,-21.63,-5.94,2.37,81.29,-87.34,3.92,0.0,-0.87,0.61,96.56,15.2,-120.04,8.49,0.0,-0.71,0.5,0.38,51.26,-31.18,1.41,-0.79,0.56,38.77,4.88,-45.61,2.17,0.0,-0.72,0.51,138.07,0.0,17.63,-285.74,51.92,7.66,16.25,55.12,-39.42,10.91
2013-03-30 15:00:00,32.49,-21.63,-5.94,5.13,84.16,-94.47,5.2,0.0,-0.1,0.07,97.65,22.3,-129.73,9.79,0.0,-0.05,0.03,0.84,51.95,-32.59,1.44,-0.08,0.06,38.96,6.58,-47.68,2.15,0.0,-0.06,0.04,124.19,0.0,29.76,-306.03,55.84,2.48,17.51,55.12,-17.62,12.18
2013-03-30 18:00:00,33.2,-21.63,-5.94,6.03,84.2,-96.14,5.92,0.0,-0.05,0.03,94.1,27.33,-132.82,11.39,0.0,-0.0,0.0,0.59,51.32,-31.54,1.27,-0.05,0.03,37.24,7.31,-46.25,1.69,0.0,-0.0,0.0,119.65,0.0,62.16,-308.91,29.11,0.0,17.5,55.12,-16.18,14.28
2013-03-30 21:00:00,33.36,-21.63,-5.94,0.02,63.48,-64.72,1.24,0.0,-0.05,0.03,81.75,5.13,-89.69,2.81,0.0,-0.0,0.0,0.03,47.99,-26.81,0.44,-0.05,0.03,34.66,3.88,-39.16,0.62,0.0,-0.0,0.0,109.2,0.0,9.92,-222.26,25.06,0.0,15.46,55.12,-32.72,12.79
2013-03-31 00:00:00,33.82,-21.63,-5.94,0.0,64.0,-63.99,0.01,0.0,-0.05,0.03,81.58,3.85,-85.75,0.32,0.0,-0.0,0.0,2.44,53.76,-36.04,1.48,-0.05,0.03,36.77,11.96,-51.57,2.84,0.0,-0.0,0.0,108.94,0.0,19.46,-236.87,20.6,0.0,15.49,55.12,-25.56,14.93
2013-03-31 03:00:00,34.65,-21.63,-5.94,9.84,87.97,-107.83,10.03,0.0,-0.05,0.03,91.15,35.2,-146.05,19.71,0.0,-0.0,0.0,3.45,55.0,-43.34,6.53,-0.05,0.03,37.35,14.9,-62.47,10.22,0.0,-0.0,0.0,111.37,0.0,112.39,-359.7,15.35,0.0,17.98,55.12,-13.62,32.4
2013-03-31 06:00:00,34.57,-21.63,-5.94,0.28,86.04,-100.43,14.18,0.0,-0.24,0.17,91.22,2.91,-136.95,42.87,0.0,-0.18,0.12,0.15,54.11,-38.3,5.74,-0.24,0.16,37.21,1.38,-55.24,16.7,0.0,-0.18,0.12,122.54,0.0,50.01,-331.53,63.54,0.54,16.73,53.01,-16.65,13.17
2013-03-31 09:00:00,37.35,-21.63,-5.94,0.2,83.95,-92.13,8.03,0.0,-0.2,0.14,94.86,1.01,-125.35,29.51,0.01,-0.16,0.11,0.08,52.84,-33.58,2.34,-0.2,0.14,38.51,0.51,-48.34,9.35,0.0,-0.15,0.11,131.58,0.0,19.4,-299.61,57.16,11.38,15.52,48.63,-25.49,10.0
2013-03-31 12:00:00,37.24,-21.63,-5.94,0.24,84.31,-92.58,8.08,0.0,-0.2,0.14,97.06,1.16,-125.66,27.46,0.02,-0.16,0.11,0.1,52.88,-33.38,2.09,-0.2,0.14,39.4,0.56,-47.94,8.03,0.0,-0.15,0.11,137.43,0.0,16.52,-299.46,56.89,15.0,15.58,50.99,-34.21,9.95
2013-03-31 15:00:00,37.74,-21.63,-5.94,0.53,86.55,-101.55,14.47,0.0,-0.0,0.0,98.2,2.12,-137.93,37.6,0.01,-0.0,0.0,0.15,53.24,-34.58,2.81,-0.0,0.0,39.47,0.74,-49.7,9.49,0.0,-0.0,0.0,131.06,0.0,32.16,-323.66,61.79,3.94,16.15,53.01,-17.09,10.82
2013-03-31 18:00:00,37.59,-21.63,-5.94,0.3,83.56,-93.16,9.29,0.0,-0.0,0.0,92.9,3.05,-127.4,31.44,0.0,-0.0,0.0,0.03,51.74,-31.34,1.19,-0.0,0.0,37.31,0.96,-45.14,6.87,0.0,-0.0,0.0,119.67,0.0,24.13,-297.63,53.69,0.0,15.86,54.09,-15.84,14.38
2013-03-31 21:00:00,37.63,-21.63,-5.94,0.0,59.28,-59.33,0.06,0.0,-0.0,0.0,79.65,0.01,-80.7,1.04,0.0,-0.0,0.0,0.0,48.92,-27.57,0.28,-0.01,0.0,35.37,0.33,-39.52,3.82,0.0,-0.0,0.0,111.2,0.0,0.0,-207.38,21.38,0.0,15.42,54.32,-40.39,13.76
2013-04-01 00:00:00,37.7,-21.63,-5.94,0.0,66.37,-66.37,0.0,0.0,-0.01,0.0,82.21,0.23,-85.65,3.22,0.0,-0.0,0.0,0.09,54.32,-34.5,1.72,-0.0,0.0,37.01,0.54,-47.44,9.89,0.0,-0.0,0.0,112.32,0.0,0.5,-229.59,28.66,0.0,15.78,54.35,-28.61,14.83
2013-04-01 03:00:00,37.81,-21.63,-5.94,0.74,91.82,-111.05,18.49,0.0,-0.0,0.0,91.79,5.94,-144.48,46.75,0.0,-0.0,0.0,0.43,56.51,-46.75,11.44,-0.0,0.0,37.94,2.97,-64.64,23.73,0.0,-0.0,0.0,113.22,0.0,51.16,-360.73,63.22,0.0,19.33,55.12,-12.76,39.56
2013-04-01 06:00:00,37.83,-21.63,-5.94,0.18,90.0,-103.47,13.3,0.0,-0.05,0.03,93.4,0.99,-135.6,41.22,0.0,-0.04,0.03,0.11,55.76,-41.77,7.53,-0.03,0.02,38.51,0.42,-58.0,19.08,0.0,-0.05,0.03,123.06,0.0,36.78,-333.96,67.5,0.63,17.58,52.75,-13.54,17.3
2013-04-01 09:00:00,37.82,-21.63,-5.94,0.14,87.71,-95.05,7.22,0.0,-0.08,0.06,98.57,0.58,-124.34,25.17,0.02,-0.04,0.03,0.08,54.73,-36.41,3.24,-0.07,0.05,40.53,0.28,-50.47,9.66,0.0,-0.05,0.03,130.95,0.0,11.85,-301.54,59.96,10.06,15.47,51.87,-21.05,10.53
2013-04-01 12:00:00,37.56,-21.63,-5.94,0.14,88.12,-95.64,7.39,0.0,-0.08,0.05,102.31,0.55,-124.77,21.9,0.02,-0.04,0.03,0.07,54.33,-35.02,2.26,-0.06,0.04,41.75,0.24,-48.45,6.46,0.0,-0.05,0.03,139.87,0.0,7.07,-298.8,58.81,13.23,16.08,52.09,-30.55,10.55
2013-04-01 15:00:00,37.8,-21.63,-5.94,0.18,90.53,-104.84,14.12,0.0,-0.0,0.0,103.99,0.77,-136.81,32.03,0.0,-0.0,0.0,0.07,54.26,-34.9,2.19,-0.0,0.0,41.79,0.25,-48.29,6.26,0.0,-0.0,0.0,132.88,0.0,17.08,-319.3,62.14,3.38,18.07,55.12,-14.34,13.1
2013-04-01 18:00:00,37.63,-21.63,-5.94,0.15,87.14,-95.74,8.46,0.0,-0.0,0.0,97.4,0.62,-126.01,27.98,0.0,-0.0,0.0,0.0,50.93,-29.88,0.58,-0.0,0.0,38.16,0.16,-41.48,3.16,0.0,0.0,0.0,125.76,0.0,8.46,-288.92,54.09,0.0,17.63,55.12,-17.74,13.89
2013-04-01 21:00:00,37.52,-21.63,-5.94,0.0,60.91,-60.94,0.03,0.0,-0.01,0.0,79.47,0.04,-80.03,0.52,0.0,0.0,0.0,0.0,48.97,-27.48,0.15,-0.01,0.0,36.04,0.14,-37.91,1.73,0.0,0.0,0.0,115.79,0.0,0.0,-203.45,20.35,0.0,15.15,55.12,-48.95,14.39
2013-04-02 00:00:00,37.49,-21.63,-5.94,0.0,64.32,-64.31,0.0,0.0,-0.01,0.0,80.07,0.16,-82.56,2.32,0.0,-0.0,0.0,0.07,53.6,-33.22,1.18,-0.0,0.0,37.07,0.28,-45.41,8.07,0.0,0.0,0.0,113.59,0.0,0.18,-220.76,27.96,0.0,15.38,55.12,-37.67,14.64
2013-04-02 03:00:00,37.64,-21.63,-5.94,7.63,91.27,-107.24,8.34,0.0,-0.0,0.0,92.89,23.97,-138.59,21.73,0.0,0.0,0.0,2.55,56.49,-44.95,7.54,-0.0,0.0,38.5,9.79,-61.75,13.46,0.0,0.0,0.0,118.18,0.0,35.0,-345.59,62.2,0.0,19.21,55.12,-13.04,37.22
2013-04-02 06:00:00,37.64,-21.63,-5.94,0.69,88.99,-99.95,10.27,0.0,-0.0,0.0,94.55,2.08,-130.11,33.48,0.0,-0.0,0.0,0.35,55.58,-40.17,5.87,-0.0,0.0,39.08,1.01,-55.43,15.35,0.0,-0.0,0.0,123.9,0.0,25.44,-320.06,62.94,0.29,16.53,54.54,-12.34,17.05
2013-04-02 09:00:00,37.63,-21.63,-5.94,0.28,86.24,-91.86,5.34,0.0,-0.01,0.0,99.89,0.76,-119.38,18.71,0.02,-0.0,0.0,0.13,54.15,-35.05,2.4,-0.0,0.0,40.99,0.33,-48.27,6.94,0.0,-0.0,0.0,132.18,0.0,4.79,-289.21,54.8,12.36,14.82,47.6,-19.48,10.42
2013-04-02 12:00:00,37.64,-21.63,-5.94,0.29,86.67,-92.43,5.47,0.0,-0.0,0.0,103.44,0.7,-119.81,15.64,0.02,-0.0,0.0,0.1,53.67,-33.71,1.57,-0.0,0.0,42.03,0.27,-46.36,4.05,0.0,-0.0,0.0,141.56,0.0,1.31,-286.63,53.52,16.28,14.55,50.99,-33.2,9.9
2013-04-02 15:00:00,37.64,-21.63,-5.94,0.37,89.64,-101.26,11.25,0.0,-0.0,0.0,105.17,1.09,-131.28,25.01,0.0,-0.0,0.0,0.1,53.59,-33.6,1.53,-0.0,0.0,41.85,0.31,-46.21,4.06,0.0,-0.0,0.0,136.31,0.0,9.11,-306.16,57.33,3.89,16.55,55.05,-15.12,11.33
2013-04-02 18:00:00,37.62,-21.63,-5.94,0.2,85.76,-92.53,6.57,0.0,-0.0,0.0,98.14,0.69,-120.94,22.11,0.0,-0.0,0.0,0.0,50.01,-28.8,0.42,-0.0,0.0,37.98,0.14,-39.73,1.62,0.0,-0.0,0.0,128.25,0.0,3.64,-277.16,47.22,0.0,15.91,54.84,-16.22,11.83
2013-04-02 21:00:00,37.63,-21.63,-5.94,0.0,59.1,-59.1,0.0,0.0,-0.0,0.0,76.93,0.0,-77.15,0.22,0.0,-0.0,0.0,0.0,48.02,-26.5,0.12,-0.0,0.0,35.49,0.09,-36.34,0.76,0.0,-0.0,0.0,115.94,0.0,0.0,-195.77,16.02,0.0,13.56,54.77,-50.17,13.95
2013-04-03 00:00:00,37.63,-21.63,-5.94,0.0,64.88,-64.88,0.0,0.0,-0.01,0.0,81.68,0.06,-83.18,1.44,0.0,-0.0,0.0,0.06,54.0,-33.44,1.01,-0.0,0.0,38.01,0.27,-45.71,7.43,0.0,-0.0,0.0,116.66,0.0,0.02,-222.32,23.02,0.0,14.23,55.12,-31.61,13.19
2013-04-03 03:00:00,37.64,-21.63,-5.94,1.38,93.04,-108.09,13.66,0.0,-0.0,0.0,95.89,4.38,-139.53,39.26,0.0,-0.0,0.0,0.67,57.11,-45.23,9.07,-0.0,0.0,39.67,2.35,-62.15,20.13,0.0,-0.0,0.0,118.27,0.0,30.61,-347.9,60.33,0.0,17.16,55.12,-10.76,45.46
2013-04-03 06:00:00,37.74,-21.63,-5.94,0.61,90.6,-100.68,9.48,0.0,-0.01,0.0,96.82,1.79,-130.98,32.36,0.0,-0.0,0.0,0.31,56.13,-40.42,5.6,-0.0,0.0,39.96,0.88,-55.79,14.96,0.0,-0.0,0.0,128.67,0.0,23.97,-322.18,62.22,0.67,15.25,54.17,-11.31,16.74
2013-04-03 09:00:00,37.75,-21.63,-5.94,0.2,87.61,-92.55,4.74,0.0,-0.0,0.0,100.65,0.7,-120.18,18.82,0.02,-0.0,0.0,0.09,54.62,-35.26,2.18,-0.0,0.0,41.22,0.31,-48.58,7.05,0.0,-0.0,0.0,137.08,0.0,6.62,-291.12,52.52,15.35,14.55,47.65,-23.86,9.39
2013-04-03 12:00:00,37.78,-21.63,-5.94,0.21,88.11,-93.15,4.83,0.0,-0.0,0.0,103.55,0.67,-120.63,16.39,0.02,-0.0,0.0,0.07,54.06,-33.92,1.42,-0.0,0.0,41.94,0.26,-46.65,4.44,0.0,-0.0,0.0,144.08,0.0,3.92,-288.56,49.75,16.13,14.71,50.84,-31.68,8.96
2013-04-03 15:00:00,37.8,-21.63,-5.94,0.41,91.34,-102.06,10.31,0.0,-0.0,0.0,105.08,1.15,-132.18,25.95,0.0,-0.0,0.0,0.1,53.98,-33.8,1.35,-0.0,0.0,41.71,0.36,-46.5,4.43,0.0,-0.0,0.0,139.86,0.0,10.7,-308.23,58.56,3.68,15.2,54.23,-16.39,10.53
2013-04-03 18:00:00,37.67,-21.63,-5.94,0.2,87.08,-93.13,5.84,0.0,-0.0,0.0,98.9,0.72,-121.68,22.05,0.0,-0.0,0.0,0.0,50.21,-28.96,0.39,-0.0,0.0,38.18,0.14,-39.98,1.66,0.0,-0.0,0.0,130.66,0.0,4.92,-278.86,46.37,0.0,15.37,55.12,-16.3,10.99
2013-04-03 21:00:00,37.68,-21.63,-5.94,0.0,59.47,-59.47,0.0,0.0,-0.0,0.0,77.46,0.0,-77.61,0.15,0.0,-0.0,0.0,0.0,48.17,-26.66,0.12,-0.0,0.0,35.93,0.07,-36.57,0.56,0.0,-0.0,0.0,118.28,0.0,0.0,-196.95,14.38,0.0,11.52,55.12,-48.16,14.05
2013-04-04 00:00:00,37.83,-21.63,-5.94,0.0,63.09,-63.08,0.0,0.0,-0.01,0.0,79.99,0.02,-80.79,0.78,0.0,-0.0,0.0,0.03,53.27,-32.36,0.69,-0.0,0.0,38.39,0.26,-44.28,5.63,0.0,0.0,0.0,117.58,0.0,0.0,-215.76,21.4,0.0,12.66,55.12,-36.55,13.64
2013-04-04 03:00:00,37.85,-21.63,-5.94,0.77,92.09,-104.46,11.6,0.0,-0.0,0.0,97.13,2.16,-135.01,35.71,0.0,0.0,0.0,0.42,56.76,-43.69,8.14,-0.0,0.0,40.27,1.25,-60.16,18.64,0.0,0.0,0.0,122.04,0.0,21.06,-336.67,59.21,0.0,16.62,55.12,-10.72,41.43
2013-04-04 06:00:00,37.85,-21.63,-5.94,0.35,88.87,-97.37,8.2,0.0,-0.18,0.12,97.54,0.94,-126.9,28.47,0.0,-0.16,0.11,0.19,55.71,-39.07,4.85,-0.18,0.12,40.28,0.45,-54.07,13.39,0.0,-0.16,0.11,131.0,0.0,16.91,-312.17,58.68,0.65,14.93,54.92,-13.43,16.58
2013-04-04 09:00:00,37.85,-21.63,-5.94,0.15,85.65,-89.56,3.8,0.0,-0.11,0.08,100.26,0.54,-116.48,15.71,0.01,-0.11,0.08,0.07,53.84,-34.11,1.86,-0.11,0.08,41.04,0.22,-47.1,5.87,0.0,-0.12,0.08,137.18,0.0,5.17,-282.19,45.43,8.47,14.11,53.49,-23.07,9.48
2013-04-04 12:00:00,37.67,-21.63,-5.94,0.16,86.28,-90.16,3.75,0.0,-0.09,0.06,103.16,0.48,-116.89,13.27,0.01,-0.09,0.06,0.04,53.27,-32.82,1.16,-0.09,0.06,41.5,0.17,-45.23,3.58,0.0,-0.09,0.06,142.26,0.0,3.25,-279.65,43.56,9.21,13.85,54.17,-27.06,8.65
2013-04-04 15:00:00,37.65,-21.63,-5.94,0.83,89.8,-98.71,8.08,0.0,-0.0,0.0,105.47,1.35,-128.0,21.19,0.0,-0.0,0.0,0.06,53.2,-32.7,1.07,-0.0,0.0,41.4,0.26,-45.09,3.42,0.0,-0.0,0.0,139.83,0.0,6.78,-298.57,51.18,1.73,15.31,55.12,-16.05,12.97
2013-04-04 18:00:00,37.71,-21.63,-5.94,0.22,85.05,-90.03,4.76,0.0,-0.0,0.0,99.56,0.68,-117.95,17.71,0.0,-0.0,0.0,0.0,49.3,-28.05,0.38,-0.0,0.0,37.55,0.06,-38.81,1.2,0.0,-0.0,0.0,130.34,0.0,4.66,-270.43,41.11,0.0,14.51,55.12,-18.65,11.55
2013-04-04 21:00:00,37.71,-21.63,-5.94,0.0,57.77,-57.76,0.01,0.0,-0.01,0.0,75.39,0.0,-75.52,0.14,0.0,-0.0,0.0,0.0,47.34,-25.84,0.13,-0.01,0.0,35.2,0.04,-35.49,0.25,0.0,-0.0,0.0,119.26,0.0,0.0,-191.5,15.84,0.0,12.5,55.12,-57.09,14.09
2013-04-05 00:00:00,37.74,-21.63,-5.94,0.0,62.07,-62.06,0.0,0.0,-0.01,0.0,79.87,0.01,-80.65,0.78,0.0,-0.0,0.0,0.03,53.17,-32.34,0.78,-0.0,0.0,39.14,0.24,-44.73,5.34,0.0,-0.0,0.0,118.63,0.0,0.0,-216.27,22.66,0.0,13.25,55.12,-36.57,11.36
2013-04-05 03:00:00,37.8,-21.63,-5.94,1.58,89.86,-102.8,11.36,0.0,-0.0,0.0,97.38,3.77,-134.91,33.76,0.0,-0.0,0.0,0.66,56.09,-43.69,8.56,-0.0,0.0,40.47,1.76,-60.76,18.52,0.0,-0.0,0.0,122.63,0.0,17.34,-337.53,58.81,0.0,16.82,55.12,-8.27,43.22
2013-04-05 06:00:00,37.71,-21.63,-5.94,0.56,87.34,-95.84,7.97,0.0,-0.09,0.07,97.58,1.68,-126.6,27.37,0.0,-0.09,0.07,0.29,55.22,-39.07,5.21,-0.1,0.07,40.54,0.77,-54.52,13.23,0.0,-0.09,0.07,127.94,0.0,16.0,-312.44,58.62,0.23,15.68,55.12,-9.12,16.2
2013-04-05 09:00:00,37.69,-21.63,-5.94,0.18,84.6,-88.17,3.41,0.0,-0.07,0.05,99.66,1.02,-116.23,15.56,0.01,-0.07,0.05,0.09,53.82,-34.1,1.84,-0.07,0.05,41.17,0.42,-47.5,5.94,0.0,-0.07,0.05,131.31,0.0,4.35,-282.44,47.77,7.32,14.45,54.96,-16.64,7.15
2013-04-05 12:00:00,37.69,-21.63,-5.94,0.21,85.15,-88.73,3.38,0.0,-0.04,0.03,102.1,0.99,-116.67,13.57,0.01,-0.04,0.03,0.03,53.3,-32.81,1.12,-0.04,0.03,41.69,0.34,-45.63,3.6,0.0,-0.04,0.03,138.21,0.0,2.65,-279.96,45.78,9.32,14.23,55.12,-24.09,6.98
