snapshot,AC,DC,H2 Electrolysis,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-04-12 09:00:00,0.0,0.0,-642.01,0.0,-27.44,-69.9,0.01,-740.23,29.71,23.43,45.98,468.07,19.63,889.64,0.0,0.0,3.09
2013-04-12 12:00:00,0.0,0.0,-660.62,0.0,-30.58,-67.51,0.02,-728.92,29.42,25.63,48.05,495.76,19.91,866.26,0.0,0.0,2.58
2013-04-12 15:00:00,0.0,0.0,-418.22,0.0,-6.16,-0.04,0.1,-606.58,38.34,29.41,49.42,557.17,20.11,331.66,0.0,0.0,4.77
2013-04-12 18:00:00,0.0,-0.0,-128.41,0.0,13.14,-0.03,13.78,-524.93,56.83,26.83,56.09,461.78,20.2,0.44,0.0,0.0,4.27
2013-04-12 21:00:00,-0.0,-0.0,-139.91,0.0,12.57,-0.02,41.28,-486.39,51.04,22.05,50.32,427.1,20.26,0.0,0.0,0.0,1.7
2013-04-13 00:00:00,0.0,-0.0,-149.03,0.0,13.89,-0.02,46.48,-470.77,48.1,21.76,45.67,420.64,20.29,0.0,0.0,0.0,2.99
2013-04-13 03:00:00,0.0,0.0,-130.98,0.0,14.24,-0.02,43.2,-491.87,49.89,17.98,36.63,424.9,20.3,7.56,0.0,0.0,8.16
2013-04-13 06:00:00,0.0,0.0,-604.38,0.0,-21.39,-16.05,0.12,-463.3,2.19,17.97,35.53,502.14,20.27,524.17,0.0,0.0,2.72
2013-04-13 09:00:00,0.0,-0.0,-924.36,0.0,-37.5,-69.73,0.06,-680.32,0.44,21.59,43.05,578.53,19.31,1046.93,0.0,0.0,1.98
2013-04-13 12:00:00,-0.0,-0.0,-967.52,0.0,-38.18,-64.89,0.1,-693.66,0.98,24.29,57.01,688.07,19.75,972.0,0.0,0.0,2.04
2013-04-13 15:00:00,0.0,0.0,-733.18,0.0,-8.9,-0.46,0.13,-524.3,1.72,23.06,66.32,781.66,20.42,370.49,0.0,0.0,3.04
2013-04-13 18:00:00,0.0,-0.0,-516.42,0.0,15.82,-0.02,47.88,-456.48,11.67,24.49,85.87,761.73,20.49,0.83,0.0,0.0,4.14
2013-04-13 21:00:00,-0.0,0.0,-564.68,0.0,9.36,-0.03,48.06,-462.48,10.67,26.43,127.61,782.62,20.48,0.0,0.0,0.0,1.96
2013-04-14 00:00:00,0.0,0.0,-589.16,0.0,6.67,-0.03,32.78,-453.32,7.24,26.27,154.38,792.77,20.46,0.0,0.0,0.0,1.93
2013-04-14 03:00:00,-0.0,0.0,-584.95,0.0,1.95,-0.03,16.02,-478.04,8.25,25.25,159.96,818.94,20.45,8.07,0.0,0.0,4.11
2013-04-14 06:00:00,0.0,-0.0,-980.62,0.0,-28.31,-20.15,0.43,-439.97,0.33,22.03,155.64,735.95,19.36,534.94,0.0,0.0,0.39
2013-04-14 09:00:00,0.0,0.0,-1032.9,0.0,-43.85,-67.15,0.31,-682.39,0.03,19.82,153.82,582.16,18.89,1051.01,0.0,0.0,0.25
2013-04-14 12:00:00,-0.0,0.0,-1036.84,0.0,-43.34,-64.31,0.31,-676.41,0.39,16.47,156.89,606.46,19.15,1020.98,0.0,0.0,0.25
2013-04-14 15:00:00,-0.0,0.0,-904.45,0.0,-19.23,-0.45,6.19,-497.47,1.32,23.07,166.29,789.18,20.6,414.0,0.0,0.0,0.94
2013-04-14 18:00:00,0.0,-0.0,-707.26,0.0,-2.13,-0.03,23.32,-402.89,2.7,25.54,173.31,865.0,20.89,0.73,0.0,0.0,0.81
2013-04-14 21:00:00,0.0,0.0,-748.53,0.0,-5.29,-0.04,22.4,-449.21,1.91,29.73,178.55,949.28,20.88,0.0,0.0,0.0,0.31
2013-04-15 00:00:00,-0.0,0.0,-736.62,0.0,0.05,-0.04,42.46,-453.79,1.8,28.98,179.2,916.41,20.8,0.0,0.0,0.0,0.74
2013-04-15 03:00:00,-0.0,-0.0,-736.37,0.0,13.19,-0.02,50.52,-409.91,2.0,29.26,178.23,842.3,20.87,8.1,0.0,0.0,1.83
2013-04-15 06:00:00,0.0,-0.0,-933.47,0.0,-24.96,-18.34,0.53,-544.88,0.15,31.39,179.26,719.89,20.47,569.95,0.0,0.0,0.0
2013-04-15 09:00:00,-0.0,0.0,-1046.67,0.0,-46.72,-65.84,0.21,-800.96,0.0,28.55,173.55,625.52,19.63,1112.72,0.0,0.0,0.0
2013-04-15 12:00:00,0.0,0.0,-1045.11,0.0,-44.77,-60.27,0.27,-762.73,0.0,28.25,167.05,634.28,20.86,1062.17,0.0,0.0,0.0
2013-04-15 15:00:00,-0.0,0.0,-794.49,0.0,2.51,-0.25,3.64,-404.8,2.75,22.41,152.46,607.43,21.69,385.64,0.0,0.0,1.01
2013-04-15 18:00:00,-0.0,0.0,-494.28,0.0,12.83,-0.23,33.85,-390.36,5.14,17.32,140.27,651.77,21.74,0.85,0.0,0.0,1.1
2013-04-15 21:00:00,0.0,-0.0,-559.23,0.0,15.47,-0.23,35.0,-416.41,5.42,21.75,146.54,729.54,21.73,0.0,0.0,0.0,0.4
2013-04-16 00:00:00,-0.0,-0.0,-578.18,0.0,10.45,-0.23,27.36,-442.62,4.96,28.04,163.25,764.83,21.69,0.0,0.0,0.0,0.45
2013-04-16 03:00:00,-0.0,-0.0,-585.51,0.0,14.38,-0.23,35.25,-477.02,4.97,31.42,175.42,769.99,21.68,8.33,0.0,0.0,1.31
2013-04-16 06:00:00,-0.0,0.0,-943.11,0.0,-23.79,-13.65,0.29,-536.59,1.19,32.39,170.88,723.24,21.11,568.05,0.0,0.0,0.0
2013-04-16 09:00:00,-0.0,0.0,-1046.7,0.0,-50.96,-67.85,0.16,-817.65,0.0,19.32,162.4,640.03,20.3,1140.94,0.0,0.0,0.0
2013-04-16 12:00:00,-0.0,-0.0,-1046.26,0.0,-47.74,-64.19,0.17,-805.27,0.0,20.85,169.26,709.5,21.09,1042.56,0.0,0.0,0.0
2013-04-16 15:00:00,0.0,0.0,-897.52,0.0,-4.71,-0.06,1.35,-461.29,0.91,33.98,182.59,752.29,22.63,369.69,0.0,0.0,0.13
2013-04-16 18:00:00,0.0,0.0,-491.21,0.0,13.81,-0.05,38.42,-449.89,11.8,31.37,179.31,642.48,22.68,0.87,0.0,0.0,0.39
2013-04-16 21:00:00,-0.0,-0.0,-462.23,0.0,12.19,-0.06,30.9,-392.31,11.78,26.55,176.98,573.31,22.68,0.0,0.0,0.0,0.2
2013-04-17 00:00:00,-0.0,-0.0,-411.92,0.0,16.98,-0.05,32.03,-387.01,11.74,24.09,150.01,541.23,22.71,0.0,0.0,0.0,0.19
2013-04-17 03:00:00,0.0,0.0,-433.82,0.0,28.42,-0.05,38.76,-392.52,11.79,24.83,114.75,573.81,22.69,10.76,0.0,0.0,0.59
2013-04-17 06:00:00,0.0,0.0,-943.95,0.0,-22.1,-17.23,0.32,-353.44,0.0,21.96,102.43,617.27,21.6,573.14,0.0,0.0,0.0
2013-04-17 09:00:00,-0.0,0.0,-1046.9,0.0,-43.65,-66.87,0.23,-769.71,0.0,17.38,124.99,608.06,21.56,1154.89,0.0,0.0,0.0
2013-04-17 12:00:00,0.0,0.0,-1046.9,0.0,-44.51,-65.42,0.22,-774.18,0.0,18.31,156.42,652.95,21.58,1081.5,0.0,0.0,0.0
2013-04-17 15:00:00,0.0,-0.0,-946.64,0.0,-7.13,-0.06,6.46,-429.73,0.84,19.67,168.72,741.48,23.61,422.75,0.0,0.0,0.02
2013-04-17 18:00:00,0.0,-0.0,-723.71,0.0,5.26,-0.05,39.92,-394.59,2.1,26.17,173.72,846.09,23.66,1.39,0.0,0.0,0.03
2013-04-17 21:00:00,0.0,0.0,-741.83,0.0,1.49,-0.06,32.17,-470.97,2.09,27.07,175.11,951.23,23.65,0.0,0.0,0.0,0.03
2013-04-18 00:00:00,0.0,0.0,-758.18,0.0,-6.06,-0.06,32.62,-502.6,1.81,28.51,177.05,1003.27,23.62,0.0,0.0,0.0,0.03
2013-04-18 03:00:00,0.0,-0.0,-770.59,0.0,-6.35,-0.06,33.79,-535.23,1.82,30.26,178.09,1033.9,23.55,10.74,0.0,0.0,0.08
2013-04-18 06:00:00,0.0,-0.0,-964.53,0.0,-32.34,-23.21,0.35,-569.62,0.0,16.24,126.47,814.6,21.7,610.32,0.0,0.0,0.0
2013-04-18 09:00:00,0.0,0.0,-1046.91,0.0,-43.08,-65.63,0.31,-754.2,0.0,10.24,86.16,617.07,21.31,1174.72,0.0,0.0,0.0
2013-04-18 12:00:00,0.0,0.0,-1046.91,0.0,-41.62,-62.89,0.31,-738.29,0.0,12.8,93.07,676.0,21.62,1085.92,0.0,0.0,0.0
2013-04-18 15:00:00,0.0,-0.0,-961.04,0.0,-24.05,-0.09,0.09,-637.63,0.15,24.89,167.71,998.35,23.35,408.26,0.0,0.0,0.0
2013-04-18 18:00:00,0.0,0.0,-748.61,0.0,-6.32,-0.04,12.49,-531.32,1.02,33.05,181.36,1034.01,23.45,0.81,0.0,0.0,0.09
2013-04-18 21:00:00,-0.0,0.0,-709.95,0.0,-5.48,-0.04,27.45,-461.05,1.07,34.54,184.1,906.11,23.18,0.0,0.0,0.0,0.07
2013-04-19 00:00:00,-0.0,-0.0,-632.39,0.0,-5.58,-0.03,48.58,-456.11,0.83,35.59,182.6,802.4,22.96,0.0,0.0,0.0,1.14
2013-04-19 03:00:00,0.0,-0.0,-534.74,0.0,3.59,-0.03,56.15,-476.41,1.87,33.04,177.21,702.2,22.96,10.33,0.0,0.0,3.83
2013-04-19 06:00:00,-0.0,-0.0,-711.11,0.0,-11.3,-16.72,0.2,-574.71,0.69,23.06,149.82,595.8,22.98,517.78,0.0,0.0,3.5
2013-04-19 09:00:00,0.0,0.0,-761.27,0.0,-28.25,-69.87,0.03,-722.65,1.27,13.33,129.16,504.74,22.03,909.82,0.0,0.0,1.65
2013-04-19 12:00:00,-0.0,0.0,-735.29,0.0,-18.2,-64.27,0.05,-652.75,3.94,13.09,131.72,453.96,23.24,841.68,0.0,0.0,2.83
2013-04-19 15:00:00,0.0,-0.0,-525.96,0.0,-7.15,-0.06,0.08,-559.79,9.23,16.08,134.81,561.36,23.64,343.82,0.0,0.0,3.95
2013-04-19 18:00:00,-0.0,-0.0,-283.79,0.0,-1.48,-0.03,52.81,-504.79,8.32,16.62,119.09,564.67,23.77,1.49,0.0,0.0,3.31
2013-04-19 21:00:00,-0.0,-0.0,-285.33,0.0,-2.21,-0.03,41.98,-467.51,8.31,16.25,112.3,550.84,23.97,0.0,0.0,0.0,1.43
2013-04-20 00:00:00,-0.0,0.0,-234.2,0.0,-2.06,-0.03,23.89,-458.27,7.89,14.32,91.92,526.74,24.17,0.0,0.0,0.0,5.63
2013-04-20 03:00:00,-0.0,0.0,-175.16,0.0,-1.96,-0.03,24.64,-487.45,7.9,11.57,71.48,502.37,24.28,10.76,0.0,0.0,11.59
2013-04-20 06:00:00,0.0,0.0,-505.56,0.0,-4.83,-29.99,0.07,-556.64,6.14,9.8,52.88,475.94,24.38,518.03,0.0,0.0,9.75
2013-04-20 09:00:00,0.0,0.0,-749.77,0.0,-15.19,-68.13,0.04,-754.18,1.52,8.7,33.61,460.05,24.31,1051.22,0.0,0.0,7.81
2013-04-20 12:00:00,-0.0,0.0,-787.17,0.0,-12.73,-51.24,0.04,-694.54,3.96,8.66,31.78,522.8,24.31,946.68,0.0,0.0,7.44
2013-04-20 15:00:00,0.0,0.0,-491.3,0.0,-2.67,-0.05,0.04,-523.31,9.08,10.01,38.64,543.95,24.41,380.89,0.0,0.0,10.31
2013-04-20 18:00:00,0.0,0.0,-189.85,0.0,12.76,-0.02,26.66,-471.07,17.55,11.1,41.27,516.25,24.49,1.75,0.0,0.0,9.11
2013-04-20 21:00:00,0.0,0.0,-224.04,0.0,18.91,-0.02,16.68,-445.3,17.4,10.9,38.76,538.57,24.54,0.0,0.0,0.0,3.59
2013-04-21 00:00:00,0.0,0.0,-228.57,0.0,16.18,-0.02,53.22,-404.6,21.4,8.99,34.79,471.17,24.58,0.0,0.0,0.0,2.85
2013-04-21 03:00:00,0.0,0.0,-193.1,0.0,20.65,-0.02,48.26,-388.01,21.55,5.04,29.97,408.19,24.61,14.15,0.0,0.0,8.72
2013-04-21 06:00:00,0.0,-0.0,-404.24,0.0,-8.19,-26.99,0.02,-471.39,6.45,3.22,30.04,298.79,24.66,541.52,0.0,0.0,6.07
2013-04-21 09:00:00,0.0,-0.0,-641.8,0.0,-19.09,-66.77,0.02,-726.81,3.99,2.16,29.88,303.04,24.65,1087.96,0.0,0.0,2.77
2013-04-21 12:00:00,0.0,0.0,-600.15,0.0,-17.75,-57.06,0.02,-673.87,4.75,4.96,34.12,322.94,24.53,955.11,0.0,0.0,2.39
2013-04-21 15:00:00,0.0,-0.0,-365.18,0.0,-3.15,-0.04,0.04,-471.23,11.53,9.83,41.81,380.47,24.56,366.94,0.0,0.0,4.42
2013-04-21 18:00:00,0.0,0.0,-96.72,0.0,13.39,-0.02,31.13,-473.41,17.27,12.34,44.66,421.67,24.61,1.24,0.0,0.0,3.86
2013-04-21 21:00:00,-0.0,0.0,-117.72,0.0,11.47,-0.03,18.68,-441.33,17.18,12.53,52.87,420.25,24.64,0.0,0.0,0.0,1.45
2013-04-22 00:00:00,-0.0,-0.0,-132.92,0.0,12.12,-0.02,44.81,-425.45,17.52,11.65,58.7,386.99,24.66,0.0,0.0,0.0,1.94
2013-04-22 03:00:00,0.0,0.0,-125.1,0.0,18.84,-0.02,50.19,-442.84,17.51,10.16,57.04,368.24,24.69,15.45,0.0,0.0,5.85
2013-04-22 06:00:00,0.0,0.0,-436.8,0.0,-4.38,-11.32,0.03,-537.1,2.98,7.53,65.73,375.98,24.72,508.79,0.0,0.0,3.85
2013-04-22 09:00:00,-0.0,0.0,-812.84,0.0,-14.79,-54.15,0.02,-730.15,2.33,7.04,96.54,478.73,24.58,1001.1,0.0,0.0,1.59
2013-04-22 12:00:00,-0.0,-0.0,-916.13,0.0,-14.3,-40.76,0.02,-710.29,3.02,14.96,150.3,610.5,24.51,876.6,0.0,0.0,1.56
2013-04-22 15:00:00,0.0,0.0,-699.61,0.0,-5.16,-0.07,0.04,-531.61,8.89,23.69,168.06,672.15,24.47,336.32,0.0,0.0,2.83
2013-04-22 18:00:00,-0.0,0.0,-474.1,0.0,-1.78,-0.03,41.87,-503.73,14.73,28.59,176.9,688.74,24.52,1.46,0.0,0.0,2.8
2013-04-22 21:00:00,-0.0,-0.0,-501.03,0.0,-1.47,-0.03,14.89,-483.03,14.49,29.83,179.05,721.49,24.57,0.0,0.0,0.0,1.24
2013-04-23 00:00:00,-0.0,0.0,-496.9,0.0,-2.01,-0.03,12.56,-482.25,14.21,31.18,178.69,718.85,24.54,0.0,0.0,0.0,1.16
2013-04-23 03:00:00,-0.0,-0.0,-456.88,0.0,1.7,-0.03,32.72,-521.33,14.27,26.07,177.59,684.31,24.55,13.9,0.0,0.0,3.13
2013-04-23 06:00:00,0.0,-0.0,-770.79,0.0,-21.58,-11.04,0.04,-569.62,0.69,17.42,164.84,618.98,24.4,545.59,0.0,0.0,1.08
2013-04-23 09:00:00,-0.0,-0.0,-943.45,0.0,-49.05,-69.91,0.01,-775.06,0.0,14.24,143.45,555.22,24.0,1100.54,0.0,0.0,0.0
2013-04-23 12:00:00,-0.0,0.0,-925.14,0.0,-44.08,-69.87,0.02,-757.21,0.69,16.23,142.03,601.72,24.01,1011.58,0.0,0.0,0.02
2013-04-23 15:00:00,-0.0,0.0,-601.33,0.0,-4.93,-0.05,1.09,-601.66,12.97,18.97,142.05,579.71,24.06,428.15,0.0,0.0,0.96
2013-04-23 18:00:00,-0.0,0.0,-267.38,0.0,16.83,-0.02,39.87,-452.32,26.45,19.02,137.71,451.9,24.11,2.52,0.0,0.0,1.31
2013-04-23 21:00:00,-0.0,-0.0,-265.08,0.0,12.29,-0.03,36.41,-407.07,26.42,17.9,126.17,428.05,24.11,0.0,0.0,0.0,0.81
2013-04-24 00:00:00,0.0,0.0,-317.84,0.0,14.23,-0.02,41.57,-384.73,26.42,15.96,109.29,470.16,24.11,0.0,0.0,0.0,0.85
2013-04-24 03:00:00,0.0,-0.0,-336.8,0.0,21.81,-0.02,25.92,-386.46,26.24,15.22,95.7,495.28,24.12,17.47,0.0,0.0,1.52
2013-04-24 06:00:00,0.0,0.0,-753.77,0.0,-21.54,-16.44,0.28,-474.88,0.69,15.26,111.7,461.08,23.66,653.49,0.0,0.0,0.48
2013-04-24 09:00:00,0.0,-0.0,-918.78,0.0,-48.29,-69.16,0.17,-808.07,0.0,17.27,151.25,472.58,21.53,1181.48,0.0,0.0,0.0
2013-04-24 12:00:00,-0.0,0.0,-877.96,0.0,-45.18,-65.83,0.18,-783.16,0.0,20.36,154.21,505.82,21.13,1070.41,0.0,0.0,0.0
2013-04-24 15:00:00,-0.0,-0.0,-500.58,0.0,-4.85,-0.05,4.78,-582.09,1.91,22.31,168.51,422.43,23.6,444.02,0.0,0.0,0.0
2013-04-24 18:00:00,-0.0,-0.0,-160.86,0.0,30.2,-0.02,28.68,-436.36,40.71,17.89,110.19,343.59,23.57,2.23,0.0,0.0,0.18
2013-04-24 21:00:00,0.0,0.0,-126.7,0.0,25.63,-0.03,40.46,-376.13,41.07,10.59,56.14,305.05,23.57,0.0,0.0,0.0,0.34
2013-04-25 00:00:00,-0.0,0.0,-85.98,0.0,28.76,-0.03,40.31,-347.93,42.07,5.92,39.2,253.74,23.57,0.0,0.0,0.0,0.37
2013-04-25 03:00:00,0.0,0.0,-72.02,0.0,26.62,-0.02,29.0,-335.93,46.7,3.65,34.94,226.2,23.58,16.49,0.0,0.0,0.78
2013-04-25 06:00:00,-0.0,0.0,-349.25,0.0,-13.65,-28.73,0.11,-492.54,7.31,2.88,39.47,194.26,23.37,616.75,0.0,0.0,0.02
2013-04-25 09:00:00,-0.0,-0.0,-578.35,0.0,-37.55,-69.55,0.04,-761.52,0.7,3.57,51.78,206.02,22.77,1162.08,0.0,0.0,0.0
2013-04-25 12:00:00,0.0,-0.0,-644.29,0.0,-32.03,-46.75,0.1,-707.06,0.71,5.78,94.49,297.44,23.08,1008.51,0.0,0.0,0.0
2013-04-25 15:00:00,0.0,0.0,-269.3,0.0,-0.54,-4.33,0.03,-565.08,14.44,8.46,122.87,306.12,23.22,364.1,0.0,0.0,0.0
2013-04-25 18:00:00,0.0,0.0,-106.28,0.0,15.06,-0.02,49.89,-425.95,38.22,10.02,105.39,288.23,23.21,1.58,0.0,0.0,0.65
2013-04-25 21:00:00,-0.0,0.0,-112.19,0.0,9.45,-0.02,49.48,-410.47,38.07,11.49,73.72,316.87,23.19,0.0,0.0,0.0,0.43
2013-04-26 00:00:00,0.0,-0.0,-123.06,0.0,7.66,-0.03,34.9,-420.26,33.02,12.56,61.93,369.55,23.16,0.0,0.0,0.0,0.58
2013-04-26 03:00:00,-0.0,-0.0,-140.42,0.0,14.09,-0.03,10.53,-474.85,33.13,20.24,59.31,439.71,23.1,13.92,0.0,0.0,1.27
2013-04-26 06:00:00,0.0,-0.0,-393.17,0.0,-10.27,-34.26,0.03,-592.97,14.94,16.1,44.06,439.85,23.03,492.05,0.0,0.0,0.6
2013-04-26 09:00:00,0.0,0.0,-588.59,0.0,-13.42,-63.41,0.02,-700.55,14.4,10.8,27.7,455.04,22.85,834.84,0.0,0.0,0.29
2013-04-26 12:00:00,-0.0,0.0,-603.87,0.0,-14.22,-47.9,0.03,-645.02,14.4,5.66,23.28,541.34,23.01,702.92,0.0,0.0,0.36
2013-04-26 15:00:00,0.0,0.0,-453.89,0.0,-3.97,-0.55,2.25,-535.91,51.58,8.25,31.07,623.65,23.03,253.32,0.0,0.0,1.15
2013-04-26 18:00:00,0.0,-0.0,-279.1,0.0,7.74,-0.03,40.19,-494.02,44.84,9.64,27.41,617.87,23.0,1.32,0.0,0.0,1.14
2013-04-26 21:00:00,-0.0,-0.0,-231.25,0.0,2.21,-0.03,27.77,-457.31,46.44,8.01,30.15,550.07,22.98,0.0,0.0,0.0,0.93
2013-04-27 00:00:00,0.0,-0.0,-199.63,0.0,1.75,-0.03,29.67,-473.29,46.14,8.46,37.8,521.15,22.97,0.0,0.0,0.0,5.0
2013-04-27 03:00:00,0.0,0.0,-167.44,0.0,4.67,-0.02,35.58,-501.93,47.87,8.55,34.66,488.65,23.03,17.23,0.0,0.0,9.16
2013-04-27 06:00:00,-0.0,-0.0,-380.06,0.0,-4.77,-22.4,0.07,-546.36,15.45,8.71,27.02,444.93,23.04,425.93,0.0,0.0,8.44
2013-04-27 09:00:00,-0.0,0.0,-495.22,0.0,-7.83,-59.58,0.04,-666.19,15.17,3.68,23.15,358.77,23.05,797.56,0.0,0.0,7.4
2013-04-27 12:00:00,0.0,0.0,-483.34,0.0,-7.92,-57.82,0.06,-656.51,15.38,10.57,36.51,370.01,23.78,741.92,0.0,0.0,7.36
2013-04-27 15:00:00,0.0,0.0,-347.74,0.0,-3.38,-4.15,0.03,-528.08,16.75,15.02,55.03,471.6,24.28,292.1,0.0,0.0,8.53
2013-04-27 18:00:00,0.0,0.0,-127.29,0.0,5.24,-0.03,14.02,-486.01,45.06,17.24,65.65,431.21,24.59,2.46,0.0,0.0,7.86
2013-04-27 21:00:00,-0.0,0.0,-134.98,0.0,6.87,-0.02,44.78,-452.02,61.34,13.11,41.02,390.06,24.82,0.0,0.0,0.0,5.02
2013-04-28 00:00:00,0.0,0.0,-172.12,0.0,10.19,-0.02,43.99,-440.99,60.74,8.39,30.43,427.7,24.96,0.0,0.0,0.0,6.73
2013-04-28 03:00:00,0.0,-0.0,-185.27,0.0,15.74,-0.01,40.16,-460.6,57.72,5.71,40.64,434.57,25.04,15.49,0.0,0.0,10.81
2013-04-28 06:00:00,-0.0,-0.0,-461.69,0.0,-14.02,-19.57,0.22,-529.16,6.97,5.32,65.48,402.58,24.83,510.81,0.0,0.0,8.23
2013-04-28 09:00:00,-0.0,-0.0,-677.72,0.0,-18.28,-60.04,0.14,-691.35,6.95,2.21,99.86,437.38,24.85,870.16,0.0,0.0,5.83
2013-04-28 12:00:00,-0.0,-0.0,-749.25,0.0,-17.42,-52.27,0.2,-654.33,6.95,9.28,127.95,562.11,25.0,735.75,0.0,0.0,6.03
2013-04-28 15:00:00,0.0,-0.0,-601.7,0.0,-7.04,-1.05,1.44,-515.14,13.11,13.09,138.69,652.5,25.35,272.64,0.0,0.0,8.09
2013-04-28 18:00:00,0.0,-0.0,-423.51,0.0,0.98,-0.01,51.62,-480.05,17.0,20.8,156.21,622.23,25.37,1.87,0.0,0.0,7.51
2013-04-28 21:00:00,0.0,-0.0,-457.7,0.0,0.02,-0.05,37.5,-457.84,13.47,31.64,171.91,633.09,25.4,0.0,0.0,0.0,2.54
2013-04-29 00:00:00,0.0,0.0,-500.34,0.0,-2.53,-0.04,19.33,-475.85,13.26,33.53,179.17,706.23,25.45,0.0,0.0,0.0,1.77
2013-04-29 03:00:00,0.0,0.0,-505.73,0.0,-1.97,-0.03,17.23,-539.46,13.3,32.19,178.72,754.78,25.49,18.23,0.0,0.0,7.26
2013-04-29 06:00:00,0.0,-0.0,-808.7,0.0,-13.33,-18.27,0.28,-618.07,11.34,22.94,166.17,758.12,25.24,469.0,0.0,0.0,5.28
2013-04-29 09:00:00,0.0,0.0,-974.43,0.0,-32.41,-60.72,0.2,-797.52,2.43,13.52,158.44,842.57,25.24,821.44,0.0,0.0,1.23
2013-04-29 12:00:00,-0.0,0.0,-970.28,0.0,-36.2,-61.23,0.23,-754.76,1.92,16.64,158.9,866.97,25.12,752.17,0.0,0.0,0.51
2013-04-29 15:00:00,0.0,-0.0,-738.41,0.0,-7.57,-0.05,0.68,-599.9,12.48,18.82,163.44,822.99,25.63,297.98,0.0,0.0,3.89
2013-04-29 18:00:00,-0.0,-0.0,-409.74,0.0,-1.16,-0.03,40.25,-515.79,13.42,14.78,160.92,666.19,25.62,2.42,0.0,0.0,3.11
2013-04-29 21:00:00,0.0,-0.0,-382.99,0.0,-0.57,-0.03,26.85,-471.13,13.26,13.62,161.61,612.72,25.62,0.0,0.0,0.0,1.03
2013-04-30 00:00:00,-0.0,0.0,-326.14,0.0,-3.26,-0.03,14.46,-456.79,13.25,13.34,156.73,561.33,25.63,0.0,0.0,0.0,1.48
2013-04-30 03:00:00,0.0,-0.0,-258.38,0.0,-1.49,-0.03,32.7,-498.95,13.44,14.26,133.7,513.79,25.67,19.1,0.0,0.0,6.18
2013-04-30 06:00:00,0.0,0.0,-485.65,0.0,-7.65,-20.08,0.03,-562.86,2.8,13.74,112.16,441.04,25.71,476.69,0.0,0.0,4.07
2013-04-30 09:00:00,0.0,0.0,-613.56,0.0,-12.21,-57.65,0.03,-738.77,1.41,10.67,85.67,424.18,25.77,872.2,0.0,0.0,2.26
2013-04-30 12:00:00,0.0,-0.0,-635.3,0.0,-12.85,-52.65,0.03,-679.1,1.41,13.83,82.95,468.99,25.84,785.09,0.0,0.0,1.75
2013-04-30 15:00:00,-0.0,0.0,-378.18,0.0,-4.13,-0.47,1.18,-552.11,4.84,17.76,81.76,501.15,25.86,299.31,0.0,0.0,3.03
2013-04-30 18:00:00,0.0,0.0,-161.37,0.0,-1.16,-0.03,24.69,-503.91,13.78,19.64,68.36,508.84,25.89,2.66,0.0,0.0,2.6
2013-04-30 21:00:00,-0.0,-0.0,-190.82,0.0,-2.4,-0.03,30.86,-455.54,13.44,18.3,50.38,509.13,25.94,0.0,0.0,0.0,0.74
2013-05-01 00:00:00,-0.0,0.0,-175.73,0.0,0.4,-0.04,34.61,-438.88,13.56,14.81,38.91,485.73,25.96,0.0,0.0,0.0,0.65
2013-05-01 03:00:00,-0.0,0.0,-187.45,0.0,2.55,-0.01,47.96,-438.97,15.17,11.9,36.4,462.06,25.98,22.43,0.0,0.0,1.99
2013-05-01 06:00:00,-0.0,0.0,-462.14,0.0,-11.37,-30.09,0.03,-545.01,4.05,8.87,41.18,373.81,26.02,593.62,0.0,0.0,1.01
2013-05-01 09:00:00,0.0,0.0,-651.37,0.0,-22.2,-65.06,0.02,-755.8,3.2,6.01,39.48,312.61,25.92,1106.93,0.0,0.0,0.24
2013-05-01 12:00:00,0.0,-0.0,-600.19,0.0,-16.28,-49.91,0.03,-698.75,4.1,10.76,52.66,294.79,26.18,976.42,0.0,0.0,0.2
2013-05-01 15:00:00,-0.0,-0.0,-257.34,0.0,-2.32,-0.08,0.04,-485.03,16.12,17.02,58.34,264.09,26.24,362.25,0.0,0.0,0.66
2013-05-01 18:00:00,0.0,-0.0,-92.59,0.0,30.64,-0.02,27.61,-453.53,87.24,19.44,63.09,287.65,26.28,3.35,0.0,0.0,0.85
2013-05-01 21:00:00,0.0,0.0,-93.74,0.0,27.06,-0.02,34.21,-416.29,87.68,16.93,52.67,264.75,26.3,0.0,0.0,0.0,0.44
2013-05-02 00:00:00,0.0,0.0,-79.13,0.0,28.53,-0.02,40.02,-387.68,87.69,14.82,45.64,223.27,26.31,0.0,0.0,0.0,0.54
2013-05-02 03:00:00,-0.0,0.0,-69.6,0.0,35.42,-0.01,42.97,-421.52,87.73,15.57,57.04,204.82,26.34,20.01,0.0,0.0,1.22
2013-05-02 06:00:00,0.0,0.0,-314.3,0.0,-4.96,-20.51,0.02,-509.27,14.65,16.37,71.42,179.4,26.38,540.26,0.0,0.0,0.53
2013-05-02 09:00:00,0.0,-0.0,-472.47,0.0,-5.0,-64.23,0.02,-678.9,14.65,15.23,69.93,211.51,26.45,882.74,0.0,0.0,0.08
2013-05-02 12:00:00,0.0,0.0,-515.0,0.0,-5.55,-63.69,0.02,-736.36,14.19,13.01,66.73,274.34,26.51,925.69,0.0,0.0,0.09
