snapshot,AC,BEV charger,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-11-16 03:00:00,-0.0,-81.82,-0.0,-327.45,32.41,0.0,3.69,2.24,-5.12,-1.42,54.98,-144.45,-0.01,0.01,50.78,-194.35,8.23,77.15,586.98,-22.2,-0.33,-35.5,-3.86,14.49,-15.43,-0.46,-15.96,-3.1,0.0,0.0,-27.11,37.48,-15.21,0.25,25.09
2013-11-16 06:00:00,-0.0,-179.38,-0.0,-343.5,31.83,0.25,-3.01,0.36,-5.12,-22.62,7.6,-176.41,-0.01,0.01,46.71,-194.35,8.03,79.87,587.72,-23.49,-0.64,-36.8,-4.72,14.3,-14.74,-0.28,-15.27,-2.39,197.05,26.78,-29.6,44.96,-17.19,0.21,23.8
2013-11-16 09:00:00,-0.0,-286.24,0.0,-548.1,26.23,0.0,-14.29,0.31,-5.12,-151.1,0.04,-202.42,-0.02,0.0,27.73,-194.35,9.03,92.97,580.83,-21.31,-0.33,-35.85,-3.52,13.65,-13.59,-0.21,-14.62,-1.35,672.8,81.32,-33.32,16.91,-15.74,0.07,19.56
2013-11-16 12:00:00,-0.0,-243.87,-0.0,-530.64,29.0,0.0,-8.63,0.46,-5.12,-133.74,2.36,-194.83,-0.02,0.01,38.11,-194.35,9.6,96.72,620.84,-20.73,-0.29,-35.4,-2.49,13.56,-13.18,-0.2,-14.14,-0.77,534.6,60.43,-32.76,16.27,-12.01,0.16,21.05
2013-11-16 15:00:00,-0.0,-59.18,0.0,-388.11,32.4,0.25,2.18,8.71,-5.12,-0.21,42.35,-209.99,-0.01,0.01,47.38,-194.35,9.52,96.95,606.39,-22.41,-0.45,-36.06,-3.67,13.52,-13.52,-0.19,-14.05,-1.01,52.42,4.57,-25.27,44.82,-12.45,0.21,24.36
2013-11-16 18:00:00,-0.0,-59.38,-0.0,-329.84,32.4,0.25,2.76,8.75,-5.12,-0.1,70.1,-200.12,-0.01,0.01,49.61,-194.35,10.04,98.06,559.86,-22.68,-0.56,-35.99,-4.37,13.22,-13.26,-0.2,-13.55,-0.99,0.0,0.0,-23.57,48.89,-14.76,0.21,24.7
2013-11-16 21:00:00,0.0,-51.64,0.0,-251.07,32.4,0.25,3.62,5.77,-5.12,-0.39,55.78,-180.34,-0.01,0.01,52.17,-194.35,9.0,83.5,463.76,-15.33,-0.24,-26.9,-0.43,13.06,-12.15,-0.2,-11.82,-0.45,0.0,0.0,-18.81,35.01,-9.73,0.17,24.46
2013-11-17 00:00:00,-0.0,-36.97,0.0,-192.74,32.4,0.25,3.32,5.64,-5.12,-0.12,51.27,-151.9,-0.01,0.01,52.31,-194.35,7.88,64.2,390.93,-13.3,-0.25,-22.45,-0.18,12.95,-13.0,-0.22,-12.66,-0.97,0.0,0.0,-18.09,26.85,-10.41,0.17,24.53
2013-11-17 03:00:00,-0.0,-28.35,-0.0,-147.19,32.4,0.25,4.99,6.44,-5.12,-3.22,53.95,-130.36,-0.01,0.01,53.49,-194.35,7.93,48.34,336.14,-21.98,-0.29,-33.85,-4.26,13.29,-15.34,-0.37,-15.37,-3.18,0.0,0.0,-20.41,55.87,-14.67,0.21,25.01
2013-11-17 06:00:00,0.0,-87.42,-0.0,-145.49,32.4,1.53,-1.16,2.89,-5.12,-35.39,0.14,-149.62,-0.01,0.01,59.21,-194.35,7.13,35.68,306.36,-23.3,-0.51,-35.59,-5.3,13.11,-14.64,-0.24,-14.61,-2.38,193.36,22.96,-21.56,55.52,-17.22,0.18,23.42
2013-11-17 09:00:00,0.0,-234.16,0.0,-259.62,29.94,1.28,-6.95,7.45,-5.12,-136.42,2.36,-183.22,-0.01,0.0,52.54,-194.35,4.73,27.34,237.91,-21.15,-0.1,-34.04,-2.73,13.0,-13.51,-0.08,-13.71,-0.96,625.24,66.79,-21.77,48.02,-9.69,0.09,20.91
2013-11-17 12:00:00,-0.0,-148.96,-0.0,-192.45,31.93,1.28,-3.99,7.26,-5.12,-109.17,2.4,-181.55,-0.01,0.0,72.74,-194.35,3.07,30.05,196.89,-20.58,-0.08,-36.05,-1.33,12.82,-13.11,-0.07,-14.18,-0.45,466.28,48.25,-21.01,53.48,-6.28,0.15,22.08
2013-11-17 15:00:00,0.0,-27.74,0.0,-65.44,32.41,2.57,20.86,21.57,-5.12,-0.31,58.74,-199.2,-0.01,0.01,84.16,-194.35,2.97,36.01,183.02,-22.24,-0.14,-33.09,-2.2,12.7,-13.44,-0.05,-12.42,-0.64,40.41,3.45,-16.78,76.03,-7.23,0.23,25.26
2013-11-17 18:00:00,-0.0,-20.9,-0.0,-62.94,32.42,2.39,23.39,27.97,-5.12,-0.14,80.68,-197.96,-0.0,0.01,85.08,-194.35,3.74,41.42,178.86,-22.53,-0.21,-33.55,-2.61,12.56,-13.19,-0.05,-11.9,-0.6,0.0,0.0,-15.91,74.8,-6.84,0.23,25.25
2013-11-17 21:00:00,-0.0,-20.34,-0.0,-59.32,32.46,1.95,20.27,10.42,-5.12,-0.01,62.79,-178.77,-0.0,0.01,82.44,-194.35,2.88,43.95,178.45,-15.27,0.0,-22.98,-0.05,12.46,-11.97,0.0,-9.57,-0.07,0.0,0.0,-13.75,59.89,-1.75,0.2,25.15
2013-11-18 00:00:00,-0.0,-43.77,0.0,-66.04,32.46,0.67,16.84,6.55,-5.12,-0.68,37.56,-154.84,-0.0,0.0,78.97,-194.35,3.13,45.97,217.55,-13.31,0.0,-19.4,-0.0,12.4,-12.41,0.0,-10.19,-0.2,0.0,0.0,-14.0,57.47,-0.64,0.2,25.19
2013-11-18 03:00:00,-0.0,-51.3,0.0,-76.9,32.45,0.67,17.02,4.6,-5.12,-0.14,47.38,-157.14,-0.0,0.01,77.11,-194.35,4.0,47.07,262.35,-21.77,-0.0,-31.19,-2.32,12.39,-15.2,-0.06,-14.31,-2.06,0.0,0.0,-16.37,63.97,-6.6,0.34,25.48
2013-11-18 06:00:00,-0.0,-106.34,0.0,-136.13,30.72,1.4,10.63,3.92,-5.12,-17.65,9.3,-219.2,-0.0,0.01,70.78,-194.35,5.54,43.07,330.18,-23.04,-0.42,-33.42,-3.48,12.35,-15.11,-0.27,-14.33,-2.02,169.46,22.16,-18.55,65.57,-10.83,0.11,25.09
2013-11-18 09:00:00,0.0,-189.86,0.0,-317.31,28.66,0.0,-6.36,15.07,-5.12,-92.24,0.04,-238.42,-0.02,0.0,64.67,-194.35,6.26,38.73,376.2,-20.98,-0.05,-34.79,-1.82,12.31,-13.82,-0.04,-14.44,-0.73,509.87,61.16,-29.27,34.0,-10.44,0.03,23.08
2013-11-18 12:00:00,0.0,-158.24,0.0,-288.37,28.7,0.0,0.96,7.98,-5.12,-54.59,0.59,-236.82,-0.01,0.01,68.78,-194.35,8.07,44.88,432.94,-20.43,-0.02,-37.29,-1.03,12.34,-13.29,-0.02,-14.99,-0.27,357.63,43.97,-29.88,31.84,-8.9,0.03,24.88
2013-11-18 15:00:00,0.0,-43.04,0.0,-229.07,29.02,1.6,5.24,13.86,-5.12,-0.51,43.39,-248.52,-0.01,0.01,79.1,-194.35,9.8,48.52,514.83,-22.09,-0.05,-36.42,-2.69,12.37,-13.28,-0.03,-14.05,-0.31,31.37,3.15,-29.62,35.64,-13.78,0.12,24.92
2013-11-18 18:00:00,0.0,-60.45,-0.0,-252.16,29.16,1.46,2.73,3.1,-5.12,-0.67,48.55,-232.54,-0.01,0.01,81.96,-194.35,10.13,51.92,576.93,-22.28,-0.21,-34.91,-3.22,12.38,-12.73,-0.03,-12.24,-0.16,0.0,0.0,-29.4,32.13,-14.92,0.12,24.83
2013-11-18 21:00:00,0.0,-102.49,-0.0,-293.95,28.77,1.46,2.06,1.44,-5.12,-1.94,33.45,-197.87,-0.01,0.01,81.19,-194.35,12.42,61.54,610.94,-15.18,-0.03,-25.76,-0.08,12.42,-11.6,-0.03,-10.37,-0.04,0.0,0.0,-25.98,23.52,-8.67,0.01,24.26
2013-11-19 00:00:00,-0.0,-128.61,0.0,-333.38,28.75,1.36,2.56,0.49,-5.12,-0.06,19.64,-166.46,-0.01,0.01,80.28,-194.35,15.9,77.24,642.21,-13.46,-0.02,-22.64,-0.06,12.52,-12.55,-0.02,-12.05,-0.33,0.0,0.0,-27.14,21.51,-10.41,0.01,24.18
2013-11-19 03:00:00,-0.0,-108.59,-0.0,-374.32,28.99,1.16,2.28,1.0,-5.12,-0.31,25.87,-164.67,-0.01,0.01,83.25,-194.35,19.97,89.35,684.1,-21.89,-0.16,-35.16,-4.23,12.65,-15.28,-0.48,-15.53,-4.48,0.0,0.0,-30.88,25.79,-24.65,0.03,25.67
2013-11-19 06:00:00,0.0,-134.06,-0.0,-426.77,29.1,0.97,0.75,0.02,-5.12,-10.16,4.56,-221.99,-0.01,0.01,77.09,-194.35,22.24,96.93,692.36,-23.08,-1.94,-37.09,-11.8,12.81,-15.16,-1.11,-15.84,-5.85,161.96,17.75,-34.05,25.25,-28.97,0.03,25.53
2013-11-19 09:00:00,-0.0,-196.99,0.0,-572.17,28.56,0.08,-14.78,2.88,-5.12,-116.44,0.03,-238.59,-0.02,0.01,62.56,-194.35,20.17,94.5,559.95,-21.17,-0.73,-39.85,-6.83,12.91,-13.97,-0.32,-16.39,-2.96,636.48,61.79,-36.45,0.95,-27.71,0.02,23.93
2013-11-19 12:00:00,-0.0,-159.36,0.0,-504.1,28.72,0.0,-12.64,3.21,-5.12,-82.83,0.05,-236.04,-0.01,0.01,64.5,-194.35,19.94,98.0,565.22,-20.65,-0.4,-39.12,-4.48,13.0,-13.47,-0.09,-15.8,-1.51,485.3,46.46,-36.62,2.77,-25.62,0.01,25.0
2013-11-19 15:00:00,0.0,-59.16,0.0,-331.38,28.76,2.52,0.1,10.54,-5.12,-2.93,35.93,-250.06,-0.01,0.01,75.65,-194.35,23.0,103.91,623.04,-22.22,-0.74,-39.58,-7.44,13.13,-13.46,-0.07,-15.55,-1.64,56.67,5.21,-36.5,6.21,-30.12,0.03,25.62
2013-11-19 18:00:00,-0.0,-52.73,-0.0,-326.26,29.32,0.28,-0.84,3.88,-5.12,-0.88,30.23,-235.94,-0.01,0.01,78.6,-194.35,22.82,83.99,702.43,-22.4,-1.32,-41.05,-10.92,13.2,-12.92,-0.04,-15.53,-1.71,0.0,0.0,-35.88,2.12,-34.46,0.03,25.43
2013-11-19 21:00:00,0.0,-96.08,-0.0,-377.18,28.9,0.0,-1.9,3.2,-5.12,-2.76,25.72,-202.67,-0.01,0.01,77.89,-194.35,18.8,62.59,754.66,-15.54,-0.01,-33.12,-2.8,13.24,-11.74,-0.01,-13.76,-0.25,0.0,0.0,-34.5,0.14,-16.71,0.01,23.35
2013-11-20 00:00:00,0.0,-121.49,-0.0,-411.82,28.9,0.0,-1.22,0.96,-5.12,-3.14,29.19,-168.62,-0.01,0.01,76.99,-194.35,14.56,59.78,788.04,-13.94,0.0,-31.42,-0.36,13.29,-13.02,-0.04,-16.3,-1.44,0.0,0.0,-34.53,0.41,-18.39,0.01,23.05
2013-11-20 03:00:00,0.0,-104.8,0.0,-460.34,30.42,0.0,-0.73,5.67,-5.12,-0.13,46.23,-163.61,-0.01,0.01,80.44,-194.35,12.96,73.33,823.34,-22.72,-0.76,-41.13,-9.94,13.36,-15.85,-1.11,-17.5,-8.52,0.0,0.0,-36.42,10.19,-38.59,0.21,25.46
2013-11-20 06:00:00,-0.0,-134.5,0.0,-560.82,31.83,0.0,0.1,5.49,-5.12,-27.71,12.38,-220.18,-0.01,0.01,74.24,-194.35,23.15,113.19,837.26,-24.17,-1.59,-41.62,-16.5,13.4,-15.82,-1.27,-17.42,-9.47,187.06,22.93,-36.69,8.18,-47.59,0.25,25.36
2013-11-20 09:00:00,0.0,-241.84,-0.0,-815.22,28.16,0.0,-14.58,2.71,-5.12,-148.74,0.32,-237.57,-0.02,0.0,52.08,-194.35,32.63,133.43,812.33,-22.13,-0.53,-40.49,-9.63,13.39,-14.56,-0.33,-16.91,-4.56,670.18,79.9,-37.8,0.02,-42.38,0.02,21.58
2013-11-20 12:00:00,-0.0,-190.85,0.0,-834.44,32.4,0.0,-6.48,4.41,-5.12,-93.29,0.57,-236.84,-0.01,0.01,62.6,-194.35,34.24,132.77,869.98,-21.52,-0.42,-40.06,-6.98,13.42,-14.0,-0.21,-16.59,-2.57,505.51,54.92,-37.65,2.39,-36.34,0.12,24.37
2013-11-20 15:00:00,-0.0,-72.94,-0.0,-632.72,32.06,0.0,0.1,2.73,-5.12,-5.6,34.61,-249.87,-0.01,0.01,80.08,-194.35,31.77,113.52,937.01,-23.16,-0.9,-41.03,-11.05,13.44,-13.99,-0.21,-16.67,-2.76,60.99,5.9,-35.58,10.41,-42.37,0.13,25.53
2013-11-20 18:00:00,0.0,-75.88,0.0,-612.28,32.35,0.0,2.55,3.59,-5.12,-4.94,58.29,-234.35,-0.01,0.01,81.62,-194.35,29.21,113.84,953.57,-23.47,-1.13,-41.23,-14.26,13.48,-13.41,-0.14,-16.48,-2.11,0.0,0.0,-35.39,6.55,-45.95,0.14,25.31
2013-11-20 21:00:00,0.0,-111.66,0.0,-576.42,32.59,0.0,6.79,1.84,-5.12,-2.11,50.75,-201.51,-0.01,0.01,81.76,-194.35,25.54,116.04,872.08,-16.11,-0.08,-36.56,-1.17,13.52,-12.15,-0.08,-15.26,-0.46,0.0,0.0,-34.38,2.38,-20.45,0.12,24.46
2013-11-21 00:00:00,-0.0,-118.84,-0.0,-591.3,32.15,0.0,3.26,1.75,-5.12,-1.67,45.87,-170.62,-0.01,0.01,84.98,-194.35,25.43,128.08,852.8,-15.03,-0.07,-32.98,-0.58,13.55,-13.61,-0.17,-16.51,-1.62,0.0,0.0,-34.99,2.85,-18.3,0.12,24.92
2013-11-21 03:00:00,0.0,-68.37,0.0,-582.79,32.6,0.0,7.21,5.57,-5.12,-3.11,58.79,-164.9,-0.01,0.01,87.91,-194.35,25.67,118.19,823.41,-24.7,-1.12,-42.32,-10.08,13.62,-16.61,-1.44,-17.97,-8.27,0.0,0.0,-34.81,19.39,-42.87,0.67,25.8
2013-11-21 06:00:00,-0.0,-82.11,-0.0,-520.82,32.6,0.0,1.68,6.07,-5.12,-23.36,20.97,-221.72,-0.01,0.01,86.61,-194.35,20.06,103.11,734.97,-26.11,-2.73,-43.08,-13.46,13.69,-16.57,-1.66,-17.91,-8.24,169.8,19.99,-35.6,22.66,-45.62,0.64,25.61
2013-11-21 09:00:00,-0.0,-191.46,-0.0,-598.78,32.4,0.0,-2.45,1.93,-5.12,-123.53,0.38,-239.09,-0.01,0.01,78.13,-194.35,22.21,92.57,605.78,-23.91,-1.31,-42.06,-7.21,13.74,-15.23,-0.61,-17.47,-3.55,590.08,61.73,-35.43,11.08,-33.84,0.28,25.07
2013-11-21 12:00:00,-0.0,-161.99,-0.0,-523.41,32.59,0.0,-0.18,0.99,-5.12,-82.94,1.53,-236.93,-0.01,0.01,81.54,-194.35,22.3,76.08,592.14,-23.31,-0.77,-41.43,-4.36,13.78,-14.66,-0.22,-17.02,-1.73,463.45,45.56,-35.92,11.64,-22.82,0.32,25.22
2013-11-21 15:00:00,-0.0,-48.52,-0.0,-287.11,32.6,0.0,4.84,3.32,-5.12,-0.08,37.1,-249.48,-0.01,0.01,93.93,-194.35,24.18,82.21,563.45,-25.07,-1.41,-42.65,-7.04,13.82,-14.65,-0.18,-17.11,-1.85,51.7,4.38,-34.96,19.82,-28.1,0.68,25.65
2013-11-21 18:00:00,0.0,-46.7,-0.0,-221.19,32.6,0.0,10.84,2.85,-5.12,-0.03,57.68,-234.48,-0.01,0.01,96.53,-194.35,23.3,91.54,510.13,-25.36,-1.93,-42.91,-10.14,13.82,-14.03,-0.11,-16.92,-1.45,0.0,0.0,-34.79,18.87,-34.8,0.68,25.47
2013-11-21 21:00:00,-0.0,-75.49,-0.0,-185.87,32.6,0.0,10.53,2.15,-5.12,-0.02,54.41,-202.96,-0.01,0.01,93.17,-194.35,20.81,95.41,442.6,-17.44,-0.01,-37.7,-1.13,13.8,-12.66,-0.01,-15.62,-0.43,0.0,0.0,-32.67,3.3,-13.16,0.6,25.25
2013-11-22 00:00:00,0.0,-102.95,-0.0,-178.32,32.6,0.0,10.06,1.68,-5.12,-0.03,36.48,-173.04,-0.01,0.01,92.51,-194.35,18.15,98.0,445.46,-14.96,0.0,-32.68,-0.41,13.76,-13.55,-0.03,-16.68,-1.21,0.0,0.0,-32.65,2.01,-10.72,0.62,25.36
2013-11-22 03:00:00,0.0,-106.02,-0.0,-177.48,32.6,0.0,10.29,1.07,-5.12,-0.54,41.57,-167.34,-0.01,0.01,90.96,-194.35,20.18,104.94,482.59,-24.51,-0.97,-43.24,-7.96,13.73,-16.43,-1.57,-18.05,-7.5,0.0,0.0,-34.41,20.3,-39.2,0.68,25.78
2013-11-22 06:00:00,-0.0,-135.95,-0.0,-228.36,32.59,0.0,6.87,1.92,-5.12,-15.9,11.93,-224.85,-0.01,0.01,78.24,-194.35,22.96,112.58,501.61,-25.77,-3.28,-43.26,-15.29,13.71,-16.35,-2.02,-17.92,-8.59,167.14,19.84,-36.19,18.89,-41.38,0.69,25.59
2013-11-22 09:00:00,-0.0,-190.08,0.0,-413.74,29.75,0.0,-4.71,0.64,-5.12,-139.18,0.02,-240.83,-0.01,0.0,68.84,-194.35,21.48,102.8,456.84,-23.75,-1.51,-42.2,-9.44,13.69,-15.15,-0.61,-17.46,-4.53,585.13,62.78,-36.39,10.73,-37.94,0.62,23.67
2013-11-22 12:00:00,-0.0,-159.68,-0.0,-404.52,32.08,0.0,-3.52,0.27,-5.12,-106.98,0.82,-234.79,-0.01,0.01,73.43,-194.35,25.31,94.23,503.91,-23.16,-1.05,-41.79,-5.76,13.69,-14.59,-0.27,-17.13,-2.22,451.98,47.28,-36.43,12.11,-29.65,0.62,25.27
2013-11-22 15:00:00,0.0,-57.53,0.0,-208.58,32.59,0.0,4.84,2.23,-5.12,-2.51,39.42,-246.38,-0.01,0.01,86.11,-194.35,27.74,93.93,499.02,-24.84,-1.92,-42.78,-9.43,13.69,-14.58,-0.24,-17.21,-2.38,46.48,4.71,-35.57,21.98,-35.83,0.62,25.88
2013-11-22 18:00:00,-0.0,-53.45,0.0,-176.1,32.59,0.02,6.83,1.47,-5.12,-2.39,61.42,-228.49,-0.01,0.01,84.52,-194.35,26.65,87.78,490.35,-25.11,-2.51,-42.7,-12.93,13.7,-13.97,-0.15,-16.83,-1.96,0.0,0.0,-35.2,21.8,-42.21,0.62,25.73
2013-11-22 21:00:00,-0.0,-70.13,0.0,-147.57,31.85,1.39,6.24,1.73,-5.12,-1.37,55.64,-200.36,-0.01,0.01,85.81,-194.35,22.62,73.61,425.08,-17.35,-0.13,-37.03,-1.71,13.73,-12.73,-0.01,-15.49,-0.6,0.0,0.0,-32.17,9.09,-15.87,0.59,24.59
2013-11-23 00:00:00,-0.0,-79.73,0.0,-114.55,31.45,0.1,3.54,1.08,-5.12,-0.56,42.29,-169.13,-0.01,0.01,82.77,-194.35,18.75,59.1,398.86,-14.49,0.0,-30.98,-0.25,13.77,-13.88,-0.02,-16.88,-1.89,0.0,0.0,-33.0,8.97,-11.2,0.59,24.78
2013-11-23 03:00:00,-0.0,-60.03,0.0,-100.81,32.59,0.02,3.06,1.49,-5.12,-0.25,46.08,-147.69,-0.01,0.01,80.9,-194.35,16.5,49.78,410.12,-23.98,-0.59,-42.78,-8.47,13.81,-16.24,-1.36,-17.79,-8.23,0.0,0.0,-32.86,20.83,-41.04,0.62,25.8
2013-11-23 06:00:00,-0.0,-102.37,-0.0,-115.4,32.59,0.0,-0.65,7.52,-5.12,-21.34,14.8,-181.05,-0.01,0.01,74.95,-194.35,14.21,48.54,423.82,-25.3,-2.53,-43.46,-16.11,13.84,-15.6,-0.88,-17.85,-7.06,143.83,15.89,-36.12,13.24,-43.62,0.59,24.97
2013-11-23 09:00:00,-0.0,-164.47,-0.0,-347.67,28.75,0.0,-7.75,4.11,-5.12,-97.51,0.02,-209.56,-0.02,0.0,59.52,-194.35,11.07,43.92,397.41,-23.26,-0.61,-42.45,-11.03,13.88,-14.48,-0.11,-17.33,-3.84,570.93,55.36,-37.93,6.48,-39.73,0.59,25.15
2013-11-23 12:00:00,-0.0,-135.55,0.0,-323.35,28.3,0.0,-7.89,12.98,-5.12,-81.19,0.22,-203.43,-0.01,0.01,60.12,-194.35,11.02,42.59,435.18,-22.64,-0.31,-42.02,-6.82,13.95,-14.03,-0.03,-16.87,-1.71,449.25,42.7,-37.33,5.29,-34.5,0.58,24.95
2013-11-23 15:00:00,-0.0,-20.15,0.0,-157.84,29.37,0.0,-0.65,10.89,-5.12,-0.78,22.8,-216.23,-0.01,0.01,66.14,-194.35,11.94,54.34,486.11,-24.34,-0.96,-42.97,-11.33,14.04,-14.4,-0.05,-17.28,-2.7,49.14,4.5,-37.54,11.11,-39.82,0.59,25.54
2013-11-23 18:00:00,0.0,-34.64,-0.0,-160.21,29.61,0.0,-0.81,4.44,-5.12,-0.63,50.21,-204.59,-0.01,0.01,62.88,-194.35,11.44,71.58,523.45,-24.62,-1.66,-43.08,-14.8,14.15,-14.13,-0.04,-17.2,-2.65,0.0,0.0,-37.57,7.92,-45.62,0.59,25.45
2013-11-23 21:00:00,0.0,-67.52,0.0,-177.09,27.22,0.0,0.54,3.73,-5.12,-0.11,44.56,-186.04,-0.01,0.01,57.83,-194.35,13.48,81.73,498.85,-16.88,0.0,-35.84,-1.48,14.26,-12.89,-0.0,-15.74,-0.72,0.0,0.0,-35.27,0.75,-19.05,0.58,24.57
2013-11-24 00:00:00,-0.0,-91.86,0.0,-199.78,26.04,0.0,0.56,2.28,-5.12,-0.36,39.38,-157.74,-0.01,0.01,59.42,-194.35,19.58,104.17,491.68,-15.04,0.0,-30.99,-0.27,14.31,-14.17,-0.03,-16.85,-1.85,0.0,0.0,-35.91,0.18,-18.72,0.58,24.86
2013-11-24 03:00:00,-0.0,-87.31,0.0,-236.42,31.86,0.0,0.57,1.92,-5.12,-0.73,44.55,-134.18,-0.01,0.01,65.23,-194.35,23.64,123.99,527.41,-25.12,-0.42,-43.15,-9.35,14.35,-16.76,-0.95,-18.14,-8.38,0.0,0.0,-39.52,6.29,-46.44,0.66,25.84
2013-11-24 06:00:00,-0.0,-145.05,0.0,-304.08,31.49,0.0,0.63,2.34,-5.12,-8.94,9.98,-154.45,-0.01,0.01,58.39,-194.35,27.27,133.24,566.63,-26.65,-1.51,-43.96,-14.96,14.38,-16.02,-0.55,-17.97,-6.36,141.13,15.69,-39.87,4.18,-51.72,0.66,25.57
2013-11-24 09:00:00,0.0,-222.69,0.0,-476.36,21.87,0.0,-26.15,3.22,-5.12,-143.0,0.01,-190.85,-0.02,0.01,32.3,-194.35,30.79,134.2,502.63,-24.27,-0.47,-42.91,-7.42,14.39,-14.78,-0.16,-17.32,-2.33,621.9,66.14,-42.3,0.51,-43.3,0.55,25.25
2013-11-24 12:00:00,0.0,-205.32,-0.0,-456.2,22.43,3.74,-19.69,1.57,-5.12,-122.43,0.52,-189.14,-0.01,0.01,43.04,-194.35,31.06,133.17,563.17,-23.61,-0.25,-42.0,-5.01,14.44,-14.31,-0.08,-16.55,-1.33,490.99,51.52,-41.25,0.52,-45.42,0.58,25.29
2013-11-24 15:00:00,0.0,-94.91,-0.0,-328.99,26.62,3.74,-5.55,6.55,-5.12,-1.87,37.83,-204.44,-0.01,0.01,49.69,-194.35,33.34,136.32,640.67,-25.47,-0.61,-43.43,-9.46,14.5,-14.69,-0.05,-17.12,-1.99,56.15,5.52,-41.25,0.54,-48.05,0.6,25.28
2013-11-24 18:00:00,-0.0,-95.81,0.0,-282.01,26.84,3.74,-4.5,0.93,-5.12,-0.96,53.97,-203.25,-0.01,0.01,48.47,-194.35,33.25,136.17,653.62,-25.84,-0.94,-43.73,-12.92,14.52,-14.41,-0.04,-17.13,-1.96,0.0,0.0,-41.55,0.54,-53.24,0.6,25.1
2013-11-24 21:00:00,0.0,-106.44,0.0,-281.36,22.61,3.74,-3.24,0.84,-5.12,-0.44,38.96,-185.61,-0.01,0.01,46.11,-194.35,31.29,130.29,624.14,-17.5,0.0,-36.68,-0.75,14.51,-13.0,0.0,-15.55,-0.64,0.0,0.0,-40.75,0.52,-34.86,0.58,22.7
2013-11-25 00:00:00,0.0,-106.16,0.0,-261.91,25.43,3.74,-4.18,0.75,-5.12,-1.31,41.14,-158.32,-0.01,0.01,46.59,-194.35,27.74,127.14,593.75,-17.63,0.0,-36.21,-0.72,14.45,-14.96,0.0,-17.38,-3.07,0.0,0.0,-40.26,0.52,-43.05,0.58,22.79
2013-11-25 03:00:00,0.0,-61.43,0.0,-246.33,28.94,3.74,-3.46,2.22,-5.12,-2.42,62.44,-156.06,-0.01,0.01,49.65,-194.35,27.86,127.52,589.99,-29.76,-0.34,-44.44,-21.19,14.4,-18.35,-1.24,-18.3,-14.98,0.0,0.0,-43.42,0.54,-72.4,0.7,25.56
2013-11-25 06:00:00,0.0,-115.51,-0.0,-273.62,28.9,3.74,-7.49,4.34,-5.12,-30.47,14.87,-217.91,-0.01,0.01,52.18,-194.35,28.42,128.19,567.46,-31.08,-1.97,-44.64,-23.01,14.34,-18.26,-1.52,-18.27,-12.55,215.26,25.94,-43.64,0.54,-71.12,0.7,25.64
2013-11-25 09:00:00,0.0,-233.35,0.0,-514.94,17.03,2.44,-46.64,2.91,-5.12,-164.23,0.01,-236.45,-0.01,0.01,29.86,-194.35,26.61,123.12,467.06,-28.74,-0.52,-44.3,-14.3,14.21,-16.94,-0.23,-18.14,-6.09,825.41,95.05,-43.74,0.52,-61.23,0.65,24.42
2013-11-25 12:00:00,0.0,-206.95,0.0,-443.17,26.56,3.23,-32.47,3.33,-5.12,-132.91,1.28,-234.66,-0.01,0.01,44.59,-194.35,30.01,118.95,534.18,-27.97,-0.33,-44.03,-11.29,14.18,-16.22,-0.09,-17.85,-3.87,602.88,67.66,-42.96,0.52,-58.82,0.7,24.98
2013-11-25 15:00:00,-0.0,-67.0,-0.0,-262.82,30.14,1.96,-2.14,1.61,-5.12,-0.29,50.84,-249.72,-0.01,0.01,63.69,-194.35,30.19,116.07,595.38,-30.12,-0.69,-44.59,-16.27,14.18,-16.21,-0.08,-17.97,-4.04,61.02,6.13,-43.02,5.23,-48.62,0.7,25.89
2013-11-25 18:00:00,-0.0,-65.25,0.0,-206.93,29.8,1.19,-1.66,0.83,-5.12,-0.76,65.13,-236.28,-0.01,0.01,66.68,-194.35,28.9,116.7,585.69,-30.34,-1.16,-44.57,-19.48,14.07,-15.43,-0.04,-17.8,-3.16,0.0,0.0,-42.33,6.25,-57.3,0.7,26.02
2013-11-25 21:00:00,0.0,-99.75,0.0,-179.11,29.99,0.0,-0.73,0.36,-5.12,-0.61,40.98,-204.41,-0.01,0.01,66.73,-194.35,24.77,106.11,527.85,-20.44,-0.0,-41.21,-2.45,13.98,-13.79,0.0,-16.71,-1.18,0.0,0.0,-38.97,2.13,-20.78,0.7,26.02
2013-11-26 00:00:00,0.0,-97.51,0.0,-156.81,30.22,0.0,0.07,0.45,-5.12,-0.22,49.0,-172.54,-0.01,0.01,67.21,-194.35,21.46,86.89,490.48,-19.43,0.0,-39.6,-1.33,13.87,-15.91,-0.0,-17.73,-4.61,0.0,0.0,-38.72,1.92,-24.4,0.7,26.02
