snapshot,AC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-10-24 09:00:00,-0.0,0.0,-705.45,1.68,0.0,-29.06,-141.11,0.06,-677.48,0.31,11.37,96.03,514.12,14.19,915.33,0.0,0.0,0.01
2013-10-24 12:00:00,-0.0,0.0,-671.07,1.41,0.0,-16.02,-124.15,0.08,-617.17,0.48,11.97,90.66,554.82,14.24,754.7,0.0,0.0,0.03
2013-10-24 15:00:00,-0.0,-0.0,-406.55,24.94,0.0,7.17,-1.28,60.13,-494.96,10.25,13.04,77.67,593.37,14.36,100.75,0.0,0.0,1.12
2013-10-24 18:00:00,-0.0,-0.0,-471.52,25.13,0.0,12.47,-0.2,70.51,-476.85,10.5,17.66,63.05,733.85,14.38,0.0,0.0,0.0,1.0
2013-10-24 21:00:00,0.0,-0.0,-542.33,23.75,0.0,5.91,-0.41,47.88,-456.86,11.34,21.97,60.55,812.97,14.4,0.0,0.0,0.0,0.84
2013-10-25 00:00:00,-0.0,0.0,-565.33,17.58,0.0,6.18,-0.4,39.08,-445.92,13.01,22.17,76.23,821.42,14.42,0.0,0.0,0.0,1.56
2013-10-25 03:00:00,0.0,0.0,-554.79,14.7,0.0,10.67,-0.03,46.64,-496.33,15.34,25.92,106.67,814.36,14.44,0.0,0.0,0.0,2.42
2013-10-25 06:00:00,-0.0,-0.0,-699.12,0.68,0.0,-13.7,-40.77,0.07,-569.95,7.52,25.77,132.21,803.87,14.47,338.75,0.0,0.0,0.19
2013-10-25 09:00:00,0.0,-0.0,-891.18,0.0,0.0,-25.29,-141.71,0.14,-696.76,6.73,25.35,137.19,734.26,14.5,836.78,0.0,0.0,0.0
2013-10-25 12:00:00,0.0,0.0,-805.85,0.0,0.0,-13.92,-109.96,0.58,-623.28,5.21,25.24,135.74,731.07,14.55,640.5,0.0,0.0,0.13
2013-10-25 15:00:00,-0.0,-0.0,-611.04,4.23,0.0,1.64,-0.46,49.05,-500.1,6.96,26.7,136.81,789.28,14.57,81.16,0.0,0.0,1.2
2013-10-25 18:00:00,0.0,0.0,-602.12,4.2,0.0,7.16,-0.1,68.08,-486.78,4.29,29.22,138.07,822.22,14.59,0.0,0.0,0.0,1.17
2013-10-25 21:00:00,-0.0,0.0,-613.18,4.12,0.0,3.3,-0.04,70.22,-456.49,5.17,29.49,137.44,804.51,14.6,0.0,0.0,0.0,0.85
2013-10-26 00:00:00,0.0,0.0,-581.63,4.12,0.0,2.58,-0.04,64.12,-431.24,5.49,29.04,138.91,752.88,14.62,0.0,0.0,0.0,1.16
2013-10-26 03:00:00,-0.0,0.0,-548.46,4.26,0.0,4.17,-0.03,67.7,-430.42,4.21,28.76,134.62,718.87,14.63,0.0,0.0,0.0,1.67
2013-10-26 06:00:00,0.0,0.0,-859.62,0.0,0.0,-16.62,-37.04,0.3,-378.17,0.0,28.07,124.11,760.5,14.53,363.94,0.0,0.0,0.0
2013-10-26 09:00:00,0.0,-0.0,-1167.13,0.0,0.0,-34.19,-163.77,0.88,-627.41,0.0,28.06,125.39,853.36,14.28,970.51,0.0,0.0,0.0
2013-10-26 12:00:00,-0.0,0.0,-1164.18,0.0,0.0,-30.72,-134.35,4.1,-564.89,0.0,26.25,124.49,953.67,14.51,771.13,0.0,0.0,0.0
2013-10-26 15:00:00,-0.0,-0.0,-917.97,0.0,0.0,-8.1,-2.94,41.33,-417.3,3.33,28.22,136.52,1023.56,14.67,98.57,0.0,0.0,0.09
2013-10-26 18:00:00,0.0,0.0,-900.93,0.0,0.0,-5.6,-0.4,80.87,-416.7,2.98,29.35,134.47,1061.13,14.7,0.0,0.0,0.0,0.14
2013-10-26 21:00:00,-0.0,-0.0,-904.91,0.0,0.0,-2.36,-0.54,53.14,-385.0,0.7,31.87,137.12,1055.18,14.73,0.0,0.0,0.0,0.06
2013-10-27 00:00:00,-0.0,-0.0,-900.97,0.0,0.0,-3.83,-0.88,56.38,-398.9,0.0,31.23,133.12,1069.0,14.78,0.0,0.0,0.0,0.07
2013-10-27 03:00:00,-0.0,-0.0,-885.7,0.0,0.0,-7.89,-1.97,58.09,-443.05,0.0,30.32,125.99,1109.1,14.76,0.0,0.0,0.0,0.34
2013-10-27 06:00:00,-0.0,-0.0,-1023.97,0.0,0.0,-14.58,-30.44,0.69,-585.55,0.0,27.96,120.91,1150.86,14.71,339.41,0.0,0.0,0.0
2013-10-27 09:00:00,-0.0,0.0,-1209.5,0.0,0.0,-33.72,-146.86,0.29,-586.42,3.15,25.38,102.73,947.4,14.62,882.9,0.0,0.0,0.03
2013-10-27 12:00:00,0.0,0.0,-1193.69,0.0,0.0,-21.99,-125.71,0.3,-537.08,3.69,26.13,105.79,1038.49,14.6,689.35,0.0,0.0,0.11
2013-10-27 15:00:00,0.0,-0.0,-985.96,0.0,0.0,-9.26,-1.62,41.04,-491.9,2.15,28.24,116.11,1191.44,14.65,94.88,0.0,0.0,0.23
2013-10-27 18:00:00,-0.0,0.0,-914.87,0.0,0.0,-9.74,-1.56,72.81,-501.79,0.07,29.56,121.31,1189.26,14.65,0.0,0.0,0.0,0.3
2013-10-27 21:00:00,0.0,-0.0,-853.86,0.0,0.0,-9.6,-3.38,60.68,-463.71,0.02,29.71,124.28,1101.11,14.64,0.0,0.0,0.0,0.11
2013-10-28 00:00:00,0.0,-0.0,-764.83,0.0,0.0,-6.01,-1.45,58.4,-438.94,0.02,26.4,117.78,993.88,14.66,0.0,0.0,0.0,0.08
2013-10-28 03:00:00,0.0,-0.0,-733.13,0.0,0.0,-5.28,-1.17,71.37,-455.17,0.02,23.39,99.14,985.94,14.64,0.0,0.0,0.0,0.25
2013-10-28 06:00:00,0.0,0.0,-882.83,0.0,0.0,-12.98,-23.02,3.4,-554.18,2.34,17.48,73.59,1029.6,14.63,331.8,0.0,0.0,0.17
2013-10-28 09:00:00,0.0,-0.0,-1146.57,0.0,0.0,-30.29,-156.85,0.27,-667.33,5.83,21.41,82.35,978.11,14.29,898.77,0.0,0.0,0.0
2013-10-28 12:00:00,-0.0,0.0,-1132.67,0.0,0.0,-28.83,-149.33,0.25,-647.77,6.54,25.36,106.08,1078.78,13.56,728.01,0.0,0.0,0.0
2013-10-28 15:00:00,0.0,0.0,-908.82,0.66,0.0,-8.53,-1.75,29.24,-582.92,6.9,26.86,128.21,1200.81,14.77,94.0,0.0,0.0,0.55
2013-10-28 18:00:00,0.0,0.0,-862.8,0.69,0.0,-6.16,-1.17,67.03,-535.46,3.82,28.61,129.09,1160.91,14.81,0.0,0.0,0.0,0.62
2013-10-28 21:00:00,0.0,-0.0,-857.26,0.44,0.0,-5.5,-1.06,55.93,-493.43,3.41,28.94,127.35,1125.31,14.89,0.0,0.0,0.0,0.98
2013-10-29 00:00:00,0.0,-0.0,-841.22,1.05,0.0,-4.04,-0.99,53.16,-477.87,3.92,28.96,128.99,1092.12,15.02,0.0,0.0,0.0,0.88
2013-10-29 03:00:00,-0.0,0.0,-794.55,2.16,0.0,-2.86,-0.8,62.12,-475.95,5.35,29.15,135.56,1021.97,15.21,0.0,0.0,0.0,2.63
2013-10-29 06:00:00,0.0,0.0,-826.95,1.59,0.0,-11.17,-26.37,4.97,-593.2,4.65,27.99,133.42,935.65,15.37,331.55,0.0,0.0,2.49
2013-10-29 09:00:00,-0.0,-0.0,-1070.18,0.8,0.0,-16.34,-128.88,0.33,-696.29,4.69,23.78,123.12,852.59,15.43,890.2,0.0,0.0,0.72
2013-10-29 12:00:00,0.0,-0.0,-1006.65,2.02,0.0,-13.2,-110.64,0.14,-667.33,3.68,24.72,130.25,938.76,15.54,681.18,0.0,0.0,1.51
2013-10-29 15:00:00,0.0,0.0,-639.34,6.75,0.0,2.43,-2.3,41.19,-567.76,13.03,28.65,141.76,859.48,15.7,96.49,0.0,0.0,3.91
2013-10-29 18:00:00,-0.0,0.0,-505.81,5.94,0.0,11.12,-0.04,67.06,-514.38,12.95,26.31,139.49,737.27,15.81,0.0,0.0,0.0,4.28
2013-10-29 21:00:00,-0.0,0.0,-465.41,5.25,0.0,9.18,-0.04,59.03,-469.54,11.4,25.08,134.21,672.65,15.92,0.0,0.0,0.0,2.26
2013-10-30 00:00:00,0.0,0.0,-422.11,5.85,0.0,9.86,-0.03,57.79,-430.49,11.75,22.57,126.58,598.35,15.97,0.0,0.0,0.0,3.92
2013-10-30 03:00:00,0.0,0.0,-376.33,7.55,0.0,16.86,-0.03,74.39,-468.95,14.33,19.54,119.95,567.21,15.93,0.0,0.0,0.0,9.55
2013-10-30 06:00:00,0.0,0.0,-494.4,6.3,0.0,-5.24,-27.39,1.64,-603.26,11.58,16.56,111.93,605.96,15.74,352.03,0.0,0.0,8.53
2013-10-30 09:00:00,0.0,-0.0,-920.77,4.31,0.0,-30.21,-159.53,0.04,-713.53,8.38,14.15,101.82,665.11,15.37,1010.44,0.0,0.0,4.42
2013-10-30 12:00:00,-0.0,0.0,-926.57,4.01,0.0,-16.75,-146.39,0.17,-653.3,9.54,17.2,108.63,802.6,14.98,781.81,0.0,0.0,4.06
2013-10-30 15:00:00,0.0,0.0,-591.58,21.64,0.0,10.12,-0.23,48.74,-553.65,22.86,21.62,122.05,772.52,14.48,105.24,0.0,0.0,6.19
2013-10-30 18:00:00,0.0,-0.0,-539.33,22.25,0.0,22.29,-0.03,88.28,-538.22,19.87,26.01,133.95,744.63,13.98,0.0,0.0,0.0,6.32
2013-10-30 21:00:00,-0.0,-0.0,-549.2,16.54,0.0,19.39,-0.19,71.34,-481.39,14.64,29.32,137.09,726.57,13.58,0.0,0.0,0.0,2.3
2013-10-31 00:00:00,-0.0,-0.0,-536.86,17.29,0.0,23.46,-0.18,61.87,-450.53,10.73,29.11,136.27,691.54,13.23,0.0,0.0,0.0,4.07
2013-10-31 03:00:00,0.0,-0.0,-518.27,24.0,0.0,24.91,-0.15,70.32,-461.43,10.67,28.85,130.59,664.92,12.89,0.0,0.0,0.0,12.7
2013-10-31 06:00:00,0.0,0.0,-585.26,12.97,0.0,-6.83,-27.06,0.32,-655.69,4.91,30.46,121.02,705.1,12.63,375.23,0.0,0.0,12.2
2013-10-31 09:00:00,0.0,0.0,-948.68,0.0,0.0,-38.77,-165.55,0.02,-750.15,4.15,33.65,123.42,669.3,12.3,1059.32,0.0,0.0,0.98
2013-10-31 12:00:00,-0.0,-0.0,-866.45,0.19,0.0,-35.78,-156.41,0.02,-662.98,5.25,34.02,125.95,741.02,11.92,796.77,0.0,0.0,6.47
2013-10-31 15:00:00,-0.0,-0.0,-626.04,8.1,0.0,2.8,-0.25,57.81,-539.1,7.45,33.43,130.98,804.58,11.83,97.36,0.0,0.0,11.05
2013-10-31 18:00:00,0.0,0.0,-620.1,6.62,0.0,11.19,-0.24,90.89,-540.99,6.19,33.12,138.67,851.4,11.8,0.0,0.0,0.0,11.46
2013-10-31 21:00:00,-0.0,-0.0,-631.72,4.44,0.0,11.49,-0.45,63.32,-517.81,5.31,33.21,144.92,869.12,11.76,0.0,0.0,0.0,6.4
2013-11-01 00:00:00,-0.0,-0.0,-572.39,4.57,0.0,9.41,-0.24,60.85,-480.66,4.57,31.89,142.79,782.58,11.74,0.0,0.0,0.0,4.88
2013-11-01 03:00:00,-0.0,-0.0,-491.83,5.42,0.0,8.1,-0.09,58.94,-474.76,6.44,30.7,139.33,693.62,11.72,0.0,0.0,0.0,12.41
2013-11-01 06:00:00,0.0,-0.0,-516.93,3.55,0.0,-9.28,-22.14,1.12,-661.12,10.21,29.18,128.52,679.88,11.69,334.24,0.0,0.0,11.07
2013-11-01 09:00:00,0.0,0.0,-804.98,0.0,0.0,-38.51,-161.63,0.02,-708.46,5.31,24.98,112.45,659.54,11.68,895.0,0.0,0.0,4.58
2013-11-01 12:00:00,-0.0,-0.0,-666.86,0.19,0.0,-14.68,-154.43,0.03,-624.07,4.72,20.28,93.26,669.5,11.69,653.62,0.0,0.0,6.75
2013-11-01 15:00:00,-0.0,0.0,-349.61,4.38,0.0,1.0,-0.92,55.24,-517.38,9.38,20.39,87.14,589.26,11.66,79.54,0.0,0.0,9.91
2013-11-01 18:00:00,0.0,-0.0,-289.76,4.08,0.0,1.46,-0.29,91.64,-527.09,8.23,20.6,83.57,586.66,11.66,0.0,0.0,0.0,9.24
2013-11-01 21:00:00,-0.0,0.0,-263.35,3.23,0.0,3.81,-0.65,66.79,-490.27,7.17,15.23,74.08,567.76,11.69,0.0,0.07,0.0,4.43
2013-11-02 00:00:00,0.0,-0.0,-249.61,1.04,0.0,6.05,-2.0,56.05,-446.22,7.98,7.25,49.56,555.64,11.76,0.0,0.12,0.0,2.38
2013-11-02 03:00:00,0.0,-0.0,-258.25,0.46,0.0,-0.14,-0.04,58.91,-439.21,15.07,3.76,25.56,575.57,11.9,0.0,0.01,0.0,6.41
2013-11-02 06:00:00,-0.0,-0.0,-357.26,0.0,0.0,-8.55,-24.5,4.74,-568.83,18.43,3.39,20.87,636.44,12.06,258.7,0.0,0.0,4.48
2013-11-02 09:00:00,-0.0,-0.0,-826.98,0.0,0.0,-20.65,-144.48,0.03,-537.6,20.06,7.39,34.0,747.9,12.18,706.63,0.0,0.0,1.52
2013-11-02 12:00:00,-0.0,0.0,-807.99,0.0,0.0,-22.09,-134.72,0.04,-581.81,25.17,14.76,55.22,836.11,12.23,601.38,0.0,0.0,1.69
2013-11-02 15:00:00,0.0,0.0,-683.03,0.0,0.0,-6.35,-0.14,47.17,-509.95,28.71,22.11,103.8,894.18,12.33,88.06,0.0,0.0,3.1
2013-11-02 18:00:00,0.0,0.0,-685.42,0.0,0.0,-2.3,-0.42,76.18,-512.1,26.78,24.53,128.95,928.02,12.47,0.0,0.0,0.0,3.32
2013-11-02 21:00:00,-0.0,-0.0,-763.85,0.0,0.0,-0.09,-1.55,65.71,-499.15,17.69,24.8,129.14,1012.57,12.55,0.0,0.09,0.0,2.1
2013-11-03 00:00:00,-0.0,-0.0,-801.82,0.0,0.0,-3.32,-0.2,55.09,-493.95,13.34,24.97,125.41,1064.48,12.77,0.0,0.27,0.0,2.96
2013-11-03 03:00:00,0.0,-0.0,-797.6,0.0,0.0,-3.36,-0.15,48.14,-529.91,11.59,27.78,126.8,1096.07,13.2,0.0,1.57,0.0,5.87
2013-11-03 06:00:00,0.0,-0.0,-870.23,0.0,0.0,-13.46,-25.88,1.62,-636.7,6.71,28.45,124.28,1088.92,13.53,277.7,0.0,0.0,5.06
2013-11-03 09:00:00,0.0,-0.0,-1073.73,0.0,0.0,-23.97,-153.09,0.1,-620.77,1.98,25.62,106.87,906.6,13.76,813.02,0.0,0.0,3.61
2013-11-03 12:00:00,-0.0,0.0,-1016.29,0.0,0.0,-32.66,-151.54,0.09,-636.8,1.83,27.56,114.63,1004.35,13.87,672.82,0.0,0.0,2.13
2013-11-03 15:00:00,0.0,-0.0,-721.38,0.15,0.0,-10.76,-5.23,22.45,-571.04,4.18,32.83,130.69,1009.28,13.98,91.34,0.0,0.0,3.5
2013-11-03 18:00:00,0.0,0.0,-613.88,0.0,0.0,-8.49,-6.07,71.32,-608.56,4.78,33.77,122.27,986.74,13.99,0.0,0.0,0.0,4.13
2013-11-03 21:00:00,0.0,0.0,-600.81,0.0,0.0,-7.65,-1.51,66.25,-585.13,3.76,33.5,114.83,960.72,13.98,0.0,0.0,0.0,2.05
2013-11-04 00:00:00,0.0,-0.0,-618.62,0.0,0.0,-5.95,-0.68,60.69,-540.09,3.56,31.66,96.4,956.64,14.02,0.0,0.0,0.0,2.36
2013-11-04 03:00:00,-0.0,0.0,-607.41,0.0,0.0,-4.27,-1.52,62.11,-550.73,3.98,26.51,72.26,978.11,14.1,0.0,0.0,0.0,6.86
2013-11-04 06:00:00,0.0,-0.0,-622.56,0.0,0.0,-11.22,-33.85,2.14,-665.1,7.04,24.11,73.21,960.49,14.18,245.45,0.0,0.0,6.09
2013-11-04 09:00:00,-0.0,0.0,-743.66,0.0,0.0,-24.18,-101.96,2.93,-725.64,7.69,28.18,80.42,825.54,14.26,632.15,0.0,0.0,4.27
2013-11-04 12:00:00,0.0,0.0,-674.61,0.0,0.0,-14.33,-63.5,0.2,-682.17,8.49,23.61,103.53,818.92,14.41,460.36,0.0,0.0,5.08
2013-11-04 15:00:00,0.0,-0.0,-393.95,0.0,0.0,-7.06,-3.67,32.02,-634.36,13.93,26.91,117.09,772.91,14.62,55.14,0.0,0.0,6.41
2013-11-04 18:00:00,0.0,0.0,-314.82,0.0,0.0,-3.54,-0.12,40.5,-600.45,14.6,27.79,120.7,694.35,14.78,0.0,0.0,0.0,6.21
2013-11-04 21:00:00,-0.0,0.0,-336.94,0.0,0.0,-1.63,-0.54,39.36,-536.12,12.05,26.72,114.65,664.41,14.88,0.0,0.0,0.0,3.16
2013-11-05 00:00:00,0.0,0.0,-390.18,0.0,0.0,-1.94,-0.5,42.13,-506.58,6.87,23.64,110.7,696.85,14.92,0.0,0.0,0.0,4.09
2013-11-05 03:00:00,0.0,0.0,-441.57,1.71,0.0,4.88,-0.25,45.03,-542.03,7.97,28.6,106.93,761.12,14.92,0.0,0.0,0.0,12.68
2013-11-05 06:00:00,0.0,0.0,-562.62,0.88,0.0,-8.69,-15.42,2.01,-653.84,9.38,34.9,102.02,842.91,14.92,222.44,0.0,0.0,11.11
2013-11-05 09:00:00,0.0,0.0,-827.49,0.26,0.0,-30.96,-126.34,0.33,-701.3,7.21,34.38,98.25,892.63,14.91,632.25,0.0,0.0,5.88
2013-11-05 12:00:00,0.0,0.0,-803.69,2.93,0.0,-19.7,-124.59,0.13,-691.87,8.09,36.29,98.52,957.7,14.84,515.63,0.0,0.0,5.73
2013-11-05 15:00:00,0.0,-0.0,-636.71,4.51,0.0,1.37,-2.15,41.93,-628.69,11.28,33.22,92.79,986.49,14.75,70.28,0.0,0.0,10.92
2013-11-05 18:00:00,0.0,0.0,-571.89,4.54,0.0,2.92,-3.03,59.82,-622.01,11.8,34.29,96.43,961.03,14.71,0.0,0.0,0.0,11.4
2013-11-05 21:00:00,-0.0,0.0,-552.57,4.53,0.0,-1.94,-6.82,56.43,-565.58,12.5,34.24,99.48,898.72,14.68,0.0,0.0,0.0,6.32
2013-11-06 00:00:00,0.0,0.0,-546.7,4.19,0.0,-2.37,-8.28,41.53,-531.64,16.11,33.33,115.15,858.68,14.65,0.0,0.0,0.0,5.35
2013-11-06 03:00:00,-0.0,0.0,-511.08,4.22,0.0,-1.11,-1.38,45.26,-546.18,29.94,30.55,132.17,791.09,14.63,0.0,0.0,0.0,11.88
2013-11-06 06:00:00,-0.0,0.0,-465.57,1.36,0.0,-2.97,-11.61,32.77,-591.22,35.68,26.99,134.94,730.47,14.64,81.8,0.0,0.0,12.72
2013-11-06 09:00:00,0.0,0.0,-637.49,0.33,0.0,-12.8,-130.99,2.74,-645.76,32.85,26.43,125.56,707.39,14.69,510.61,0.0,0.0,6.44
2013-11-06 12:00:00,0.0,0.0,-665.15,0.29,0.0,-21.37,-145.81,4.17,-677.84,32.41,25.03,104.2,724.56,14.79,598.22,0.55,0.0,5.95
2013-11-06 15:00:00,0.0,-0.0,-401.49,0.18,0.0,-1.87,-3.83,38.11,-596.24,33.21,25.76,74.89,722.12,14.89,84.75,0.9,0.0,8.63
2013-11-06 18:00:00,-0.0,0.0,-421.15,0.68,0.0,1.11,-0.14,71.55,-594.78,32.21,29.6,78.5,777.14,14.95,0.0,0.85,0.0,9.48
2013-11-06 21:00:00,0.0,0.0,-470.77,0.5,0.0,-1.11,-1.62,61.66,-569.98,30.38,32.3,76.24,821.66,15.0,0.0,0.03,0.0,5.7
2013-11-07 00:00:00,0.0,-0.0,-471.31,0.01,0.0,-0.68,-6.59,57.63,-547.82,29.58,27.87,74.1,817.8,15.02,0.0,0.47,0.0,3.9
2013-11-07 03:00:00,0.0,0.0,-469.9,0.0,0.0,-1.7,-7.7,62.37,-565.24,30.49,24.0,87.78,816.23,15.03,0.0,1.85,0.0,6.78
2013-11-07 06:00:00,-0.0,0.0,-604.63,0.03,0.0,-22.85,-26.76,2.06,-660.02,31.95,11.79,105.38,827.02,15.05,317.57,0.65,0.0,2.74
2013-11-07 09:00:00,-0.0,0.0,-894.06,0.87,0.0,-35.32,-159.32,0.02,-744.8,25.8,7.4,96.53,804.66,15.04,881.63,0.63,0.0,0.91
2013-11-07 12:00:00,0.0,0.0,-816.14,1.29,0.0,-28.24,-135.92,0.03,-694.18,18.07,6.17,91.57,858.28,15.07,681.43,1.0,0.0,1.57
2013-11-07 15:00:00,-0.0,0.0,-505.21,1.16,0.0,3.55,-0.02,40.16,-562.35,29.79,8.34,93.0,792.88,15.12,72.69,0.77,0.0,10.11
2013-11-07 18:00:00,-0.0,0.0,-425.96,1.58,0.0,18.94,-0.02,71.05,-541.73,28.66,9.11,97.73,712.36,15.18,0.0,0.0,0.0,13.09
2013-11-07 21:00:00,0.0,-0.0,-390.72,1.29,0.0,13.02,-0.02,59.8,-481.75,27.69,8.04,97.67,639.26,15.25,0.0,0.0,0.0,10.48
2013-11-08 00:00:00,-0.0,-0.0,-353.89,2.27,0.0,11.65,-0.02,73.21,-442.97,28.87,8.01,99.72,547.63,15.37,0.0,0.0,0.0,10.15
2013-11-08 03:00:00,0.0,0.0,-289.64,4.1,0.0,18.54,-0.02,81.9,-464.21,29.35,7.89,96.58,483.82,15.46,0.0,0.0,0.0,16.22
2013-11-08 06:00:00,-0.0,0.0,-310.03,4.44,0.0,5.93,-19.85,10.57,-575.12,20.95,8.08,94.6,437.02,15.51,295.46,0.0,0.0,12.43
2013-11-08 09:00:00,-0.0,-0.0,-490.9,0.0,0.0,-16.53,-133.87,0.02,-654.66,7.51,7.97,92.06,379.75,15.54,786.67,0.0,0.0,6.44
2013-11-08 12:00:00,0.0,0.0,-410.53,0.11,0.0,-2.32,-95.22,0.89,-562.15,8.39,10.03,80.1,420.64,15.58,528.01,0.0,0.0,6.46
2013-11-08 15:00:00,0.0,0.0,-251.86,0.22,0.0,1.63,-1.89,66.49,-512.81,23.06,12.56,70.05,516.86,15.66,50.96,0.0,0.0,9.05
2013-11-08 18:00:00,0.0,0.0,-264.43,0.0,0.0,3.33,-0.09,78.88,-550.28,20.9,19.48,63.97,603.04,15.81,0.0,0.0,0.0,9.4
2013-11-08 21:00:00,-0.0,0.0,-299.58,0.0,0.0,1.24,-1.75,53.61,-552.39,20.88,25.0,66.63,665.67,16.12,0.0,0.0,0.0,4.57
2013-11-09 00:00:00,-0.0,-0.0,-364.34,0.0,0.0,-0.85,-5.56,30.29,-567.32,20.55,29.67,83.28,751.23,16.4,0.0,0.0,0.0,6.65
2013-11-09 03:00:00,-0.0,-0.0,-423.83,0.0,0.0,2.47,-2.12,22.2,-581.63,19.28,31.32,108.02,794.01,16.53,0.0,0.0,0.0,13.73
2013-11-09 06:00:00,-0.0,0.0,-557.88,0.0,0.0,-3.88,-32.38,0.07,-682.16,15.26,28.45,127.42,800.12,16.58,277.09,0.0,0.0,11.31
2013-11-09 09:00:00,0.0,-0.0,-787.65,0.0,0.0,-34.43,-162.27,0.01,-743.28,10.35,24.78,121.24,725.5,16.62,824.22,0.0,0.0,4.9
2013-11-09 12:00:00,0.0,-0.0,-757.26,0.0,0.0,-26.87,-143.18,0.23,-682.91,10.11,28.25,127.51,765.73,16.85,655.79,0.0,0.0,5.75
2013-11-09 15:00:00,-0.0,-0.0,-459.95,0.34,0.0,-0.39,-0.09,43.54,-559.76,19.73,25.73,110.16,714.75,17.05,75.92,0.0,0.0,12.96
2013-11-09 18:00:00,-0.0,0.0,-352.01,0.25,0.0,0.43,-3.61,73.38,-541.77,19.54,20.56,76.18,677.03,17.11,0.0,0.0,0.0,12.9
2013-11-09 21:00:00,0.0,-0.0,-343.95,0.0,0.0,1.02,-4.8,50.07,-519.96,17.48,16.01,56.67,701.0,17.14,0.0,0.0,0.0,9.3
2013-11-10 00:00:00,-0.0,-0.0,-322.78,0.35,0.0,0.72,-2.92,42.58,-498.55,16.56,14.15,57.55,661.87,17.0,0.0,0.0,0.0,13.45
2013-11-10 03:00:00,-0.0,0.0,-361.18,4.82,0.0,1.95,-2.03,53.22,-525.12,19.46,21.44,85.37,664.47,16.69,0.0,0.0,0.0,20.9
2013-11-10 06:00:00,-0.0,0.0,-435.29,8.95,0.0,-1.72,-48.1,12.32,-600.34,18.23,30.21,105.49,636.97,16.54,236.66,0.0,0.0,20.09
2013-11-10 09:00:00,0.0,0.0,-592.32,2.01,0.0,-7.99,-137.32,0.03,-704.37,15.99,26.62,115.14,506.07,16.47,742.16,0.0,0.0,17.5
2013-11-10 12:00:00,0.0,0.0,-537.73,1.88,0.0,-3.85,-74.64,0.11,-634.06,18.32,26.13,115.47,486.62,16.46,567.13,0.0,0.0,18.13
2013-11-10 15:00:00,0.0,-0.0,-303.7,10.91,0.0,4.14,-1.58,36.65,-552.58,38.78,22.1,109.47,529.17,16.48,67.02,0.0,0.0,23.13
2013-11-10 18:00:00,0.0,-0.0,-309.89,13.03,0.0,5.93,-0.62,58.36,-526.31,43.7,14.7,93.22,568.09,16.58,0.0,0.0,0.0,23.2
2013-11-10 21:00:00,0.0,-0.0,-339.78,4.59,0.0,4.54,-0.95,61.59,-493.94,41.97,7.79,65.03,610.96,16.71,0.0,0.0,0.0,21.49
2013-11-11 00:00:00,-0.0,0.0,-396.92,5.21,0.0,2.22,-2.22,45.56,-494.28,36.87,7.68,47.97,710.48,16.77,0.0,0.0,0.0,20.66
2013-11-11 03:00:00,-0.0,0.0,-475.99,22.29,0.0,10.44,-0.32,56.93,-551.24,57.49,12.2,56.22,770.97,16.82,0.0,0.0,0.0,24.18
2013-11-11 06:00:00,-0.0,-0.0,-504.49,21.0,0.0,-4.88,-20.93,8.94,-654.43,41.42,18.62,91.59,739.09,16.76,225.28,0.0,0.0,22.02
2013-11-11 09:00:00,-0.0,-0.0,-680.73,0.5,0.0,-28.78,-148.97,0.01,-749.44,23.88,23.56,126.26,638.63,16.59,758.6,0.0,0.0,19.87
2013-11-11 12:00:00,0.0,0.0,-580.29,10.7,0.0,-16.6,-120.77,0.31,-691.68,28.3,25.34,132.37,577.55,16.44,598.0,0.47,0.0,19.85
2013-11-11 15:00:00,0.0,0.0,-394.85,24.17,0.0,11.24,-1.17,28.36,-593.3,47.22,25.25,132.13,601.75,16.39,76.31,3.07,0.0,23.43
2013-11-11 18:00:00,-0.0,-0.0,-353.31,23.26,0.0,7.29,-2.33,51.15,-597.77,32.41,26.01,131.34,638.5,16.33,0.0,3.46,0.0,23.64
2013-11-11 21:00:00,-0.0,-0.0,-366.96,14.98,0.0,3.91,-3.14,41.53,-546.59,21.76,26.55,133.09,634.98,16.3,0.0,2.33,0.0,21.25
2013-11-12 00:00:00,-0.0,-0.0,-358.31,14.03,0.0,3.52,-2.47,34.67,-522.82,20.72,27.46,125.43,618.21,16.23,0.0,2.32,0.0,21.0
2013-11-12 03:00:00,0.0,0.0,-363.54,21.14,0.0,9.62,-1.45,70.07,-550.89,23.72,26.14,105.63,613.61,16.15,0.0,5.6,0.01,24.19
2013-11-12 06:00:00,0.0,0.0,-394.44,18.27,0.0,-0.06,-16.61,15.49,-639.83,16.55,22.26,82.77,626.11,16.05,227.1,2.61,0.01,23.7
2013-11-12 09:00:00,0.0,0.0,-581.16,2.31,0.0,-34.49,-133.96,0.01,-734.22,10.0,17.27,79.47,551.57,15.95,787.08,0.62,0.0,19.54
2013-11-12 12:00:00,0.0,0.0,-579.36,12.79,0.0,-13.23,-101.88,1.99,-670.46,16.32,15.27,94.21,553.48,15.95,633.44,0.81,0.01,20.65
