snapshot,AC,DAC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central gas CHP CC,urban central solid biomass CHP CC
2013-03-11 09:00:00,-0.0,-1.25,-0.0,-966.77,0.55,0.0,-23.84,-159.08,0.2,-804.25,34.96,32.94,108.74,818.33,18.3,908.98,8.38,0.0,23.79
2013-03-11 12:00:00,-0.0,-1.27,0.0,-912.85,0.55,0.0,-19.92,-151.25,0.33,-778.03,47.47,32.89,102.98,833.71,18.45,790.87,11.3,0.0,24.76
2013-03-11 15:00:00,0.0,-1.21,0.0,-680.5,0.55,0.0,-9.14,-2.89,16.26,-699.94,62.26,37.98,103.36,845.88,18.65,245.31,37.43,0.0,26.0
2013-03-11 18:00:00,0.0,-1.18,0.0,-478.85,0.55,0.0,-0.17,-0.17,88.54,-681.83,74.72,36.68,99.51,778.64,18.72,0.0,38.82,0.0,26.02
2013-03-11 21:00:00,0.0,-1.39,0.0,-430.83,0.12,0.0,1.73,-0.24,71.54,-628.49,73.77,34.8,93.44,717.83,18.74,0.0,22.95,0.0,26.02
2013-03-12 00:00:00,-0.0,-1.41,-0.0,-391.29,0.12,0.0,0.78,-1.24,61.44,-613.16,75.16,33.88,82.58,683.79,18.76,0.0,24.56,0.0,26.02
2013-03-12 03:00:00,0.0,-1.26,-0.0,-357.47,0.55,0.0,2.93,-0.85,73.63,-674.43,75.71,32.97,75.32,679.07,18.78,0.0,49.0,0.0,26.02
2013-03-12 06:00:00,-0.0,-1.17,0.0,-434.37,0.12,0.0,-6.38,-40.06,6.78,-762.88,63.57,32.28,69.88,651.59,18.78,341.54,34.28,0.0,26.02
2013-03-12 09:00:00,-0.0,-1.24,-0.0,-680.38,0.0,0.0,-23.36,-158.42,0.13,-811.19,47.9,28.64,56.35,569.05,18.79,904.45,24.02,0.0,25.24
2013-03-12 12:00:00,-0.0,-1.28,0.0,-620.67,0.05,0.0,-8.15,-150.75,0.04,-787.17,58.38,24.09,48.89,577.24,18.87,787.56,27.09,0.0,25.81
2013-03-12 15:00:00,-0.0,-1.25,0.0,-333.81,0.55,0.0,6.99,-1.93,16.54,-715.92,76.12,26.83,55.06,546.09,18.96,227.8,51.92,0.0,26.02
2013-03-12 18:00:00,-0.0,-1.22,0.0,-162.17,0.55,0.0,15.98,-0.01,89.56,-681.96,79.49,23.59,56.5,465.18,18.98,0.0,69.5,0.0,26.02
2013-03-12 21:00:00,-0.0,-1.33,0.0,-135.36,0.55,0.0,12.71,-0.05,79.16,-619.45,82.08,15.08,49.79,413.27,18.98,0.0,58.53,0.0,26.02
2013-03-13 00:00:00,0.0,-1.28,-0.0,-120.59,0.55,0.0,11.73,-0.11,69.66,-586.61,81.62,9.62,41.07,388.49,18.92,0.0,60.9,0.0,26.02
2013-03-13 03:00:00,0.0,-1.1,0.0,-108.95,0.55,0.0,18.15,-0.1,94.8,-651.21,81.55,13.21,46.44,374.1,18.83,0.0,87.7,0.0,26.02
2013-03-13 06:00:00,-0.0,-1.1,0.0,-194.31,0.55,0.0,3.79,-19.4,2.96,-749.67,80.26,15.04,55.59,355.64,18.73,340.5,65.37,0.0,26.02
2013-03-13 09:00:00,0.0,-1.25,-0.0,-467.94,0.55,0.0,-12.34,-167.99,0.01,-805.41,54.43,11.94,49.99,323.17,18.53,930.11,40.17,0.0,26.0
2013-03-13 12:00:00,-0.0,-1.19,-0.0,-417.1,0.55,0.0,-10.07,-129.85,0.01,-774.74,60.03,9.57,46.91,335.68,18.44,796.17,39.57,0.0,26.0
2013-03-13 15:00:00,0.0,-1.23,-0.0,-287.86,0.55,0.0,4.69,-3.32,33.97,-694.16,75.85,10.89,50.66,399.37,18.45,295.83,70.26,0.0,26.02
2013-03-13 18:00:00,0.0,-0.99,0.0,-90.34,0.55,0.0,16.0,-0.15,97.0,-660.81,86.44,11.09,54.95,361.47,18.39,0.0,80.37,0.0,26.02
2013-03-13 21:00:00,0.0,-1.04,-0.0,-68.07,0.55,0.0,16.11,-0.43,74.21,-595.23,85.98,10.45,51.85,320.29,18.38,0.0,60.93,0.0,26.01
2013-03-14 00:00:00,-0.0,-1.06,-0.0,-64.87,0.55,0.0,13.44,-0.87,68.13,-587.66,80.43,12.56,54.39,317.93,18.36,0.0,62.64,0.0,26.02
2013-03-14 03:00:00,0.0,-0.83,-0.0,-65.16,0.55,0.0,16.01,-0.59,79.25,-645.39,81.34,16.45,50.99,343.18,18.34,0.0,79.81,0.0,26.02
2013-03-14 06:00:00,0.0,-0.84,-0.0,-154.81,0.55,0.0,-2.15,-17.79,10.47,-775.35,61.47,19.26,40.46,341.69,18.33,376.24,57.04,0.0,25.42
2013-03-14 09:00:00,-0.0,-0.96,-0.0,-492.69,0.55,0.0,-33.43,-171.96,0.07,-818.84,49.03,13.1,24.94,267.35,18.16,1116.91,2.95,0.0,24.8
2013-03-14 12:00:00,-0.0,-0.96,0.0,-456.39,0.55,0.0,-32.88,-157.12,0.07,-812.0,49.86,11.19,20.5,352.96,17.91,976.08,4.99,0.0,25.24
2013-03-14 15:00:00,0.0,-1.21,0.0,-285.04,0.55,0.0,-4.6,-7.1,12.12,-745.36,59.94,11.04,20.66,501.49,18.02,362.29,32.0,0.0,25.19
2013-03-14 18:00:00,0.0,-1.24,-0.0,-153.25,0.55,0.0,13.32,-1.4,76.13,-691.61,65.84,13.0,25.63,544.41,18.07,0.0,65.54,0.0,24.99
2013-03-14 21:00:00,-0.0,-1.35,-0.0,-228.09,0.55,0.0,5.83,-1.62,83.72,-661.44,66.83,15.24,41.88,597.16,18.09,0.0,38.31,0.0,24.86
2013-03-15 00:00:00,-0.0,-1.44,-0.0,-282.66,0.55,0.0,3.36,-1.96,76.45,-662.56,65.95,19.07,68.86,637.63,18.11,0.0,33.2,0.0,25.41
2013-03-15 03:00:00,0.0,-1.28,0.0,-322.29,0.55,0.0,1.91,-1.04,79.56,-718.57,62.56,28.72,95.99,676.1,18.07,0.0,53.78,0.0,25.94
2013-03-15 06:00:00,-0.0,-1.28,-0.0,-530.45,0.55,0.0,-13.01,-25.49,4.17,-817.32,50.04,36.34,107.29,689.87,17.91,440.98,14.49,0.0,25.89
2013-03-15 09:00:00,-0.0,-1.41,0.0,-972.81,0.0,0.0,-43.55,-189.97,0.18,-833.7,34.89,36.76,106.92,624.06,16.88,1197.53,0.0,0.0,24.2
2013-03-15 12:00:00,0.0,-1.46,-0.0,-899.31,0.0,0.0,-41.51,-174.47,0.26,-830.47,36.97,33.19,101.16,628.34,16.96,1106.53,1.02,0.0,22.79
2013-03-15 15:00:00,-0.0,-1.14,-0.0,-544.23,0.55,0.0,-2.92,-2.46,9.6,-764.9,41.97,34.07,109.84,695.54,17.36,377.62,3.07,0.0,26.02
2013-03-15 18:00:00,-0.0,-1.1,-0.0,-347.88,0.11,0.0,22.97,-0.21,114.46,-720.14,53.68,34.58,110.89,684.01,17.27,0.0,5.32,0.0,26.02
2013-03-15 21:00:00,-0.0,-1.32,0.0,-348.83,0.0,0.0,19.6,-1.98,83.37,-688.48,50.12,35.12,107.75,698.9,17.22,0.0,2.49,0.0,26.02
2013-03-16 00:00:00,-0.0,-1.32,0.0,-355.57,0.0,0.4,13.93,-1.34,74.28,-683.9,50.58,36.43,107.57,711.53,17.2,0.0,4.17,0.0,26.02
2013-03-16 03:00:00,-0.0,-1.14,0.0,-351.34,0.0,1.87,16.26,-1.06,95.38,-726.93,51.9,36.02,107.76,723.4,17.17,0.0,4.69,0.0,26.02
2013-03-16 06:00:00,0.0,-1.13,-0.0,-600.49,0.0,1.07,-9.56,-29.21,2.51,-802.72,44.21,34.92,106.54,707.43,17.11,501.58,1.73,0.0,26.02
2013-03-16 09:00:00,0.0,-1.17,0.0,-873.0,0.0,0.0,-35.92,-191.3,0.07,-816.35,34.74,31.36,95.3,581.81,15.82,1135.09,0.0,0.0,23.55
2013-03-16 12:00:00,0.0,-1.47,0.0,-835.82,0.0,0.0,-30.13,-184.47,0.07,-815.13,34.39,31.83,98.47,652.29,16.08,1010.22,0.0,0.0,23.67
2013-03-16 15:00:00,0.0,-1.44,0.0,-504.98,0.0,0.0,1.52,-10.34,16.57,-744.49,46.86,36.14,110.73,737.84,16.61,268.23,0.81,0.0,25.94
2013-03-16 18:00:00,-0.0,-1.36,0.0,-449.04,0.0,0.0,12.29,-0.54,93.5,-719.15,51.85,36.33,112.51,820.04,16.53,0.0,1.09,0.0,25.94
2013-03-16 21:00:00,0.0,-1.54,-0.0,-433.71,0.0,0.0,9.3,-0.66,68.47,-668.38,48.48,35.61,112.58,786.74,16.45,0.0,0.77,0.0,25.89
2013-03-17 00:00:00,-0.0,-1.54,0.0,-370.73,0.0,0.0,10.01,-0.41,55.07,-627.2,46.86,32.6,112.02,700.25,16.4,0.0,0.77,0.0,25.9
2013-03-17 03:00:00,-0.0,-1.42,-0.0,-325.11,0.0,0.0,11.23,-0.92,74.26,-657.26,46.94,31.1,112.56,663.8,16.34,0.02,2.43,0.0,26.02
2013-03-17 06:00:00,-0.0,-1.31,0.0,-500.95,0.0,0.0,-5.79,-31.26,5.2,-748.34,29.07,27.9,104.07,664.56,16.25,414.62,0.0,0.0,25.99
2013-03-17 09:00:00,0.0,-1.38,-0.0,-758.26,0.0,0.0,-18.35,-114.57,0.18,-785.81,15.66,27.12,91.84,612.41,15.74,890.08,0.0,0.0,25.33
2013-03-17 12:00:00,0.0,-1.48,-0.0,-726.43,0.0,0.0,-17.05,-76.45,0.75,-779.57,15.69,18.8,82.27,691.15,15.79,751.13,0.0,0.0,25.38
2013-03-17 15:00:00,0.0,-1.45,-0.0,-505.58,0.0,0.0,-3.16,-1.44,21.54,-735.61,30.17,20.22,96.12,821.97,15.64,215.72,0.0,0.0,25.85
2013-03-17 18:00:00,0.0,-1.53,-0.0,-394.46,0.0,0.0,-2.61,-2.4,51.81,-723.65,34.07,23.84,109.86,848.95,15.52,0.0,14.7,0.0,25.88
2013-03-17 21:00:00,0.0,-1.54,-0.0,-389.65,0.0,0.0,-1.94,-0.96,42.17,-681.01,32.91,24.58,104.37,820.15,15.49,0.0,9.7,0.0,25.72
2013-03-18 00:00:00,-0.0,-1.54,0.0,-361.08,0.0,0.0,-0.72,-0.33,33.18,-640.2,33.38,19.02,95.24,772.7,15.52,0.0,9.1,0.0,25.72
2013-03-18 03:00:00,0.0,-1.45,-0.0,-345.57,0.0,0.0,-0.61,-0.05,75.65,-694.19,36.79,17.85,86.93,767.86,15.62,0.19,15.01,0.0,25.95
2013-03-18 06:00:00,-0.0,-1.4,-0.0,-502.7,0.0,0.0,-5.97,-10.31,16.98,-771.45,24.21,19.79,80.49,731.25,15.65,357.83,19.67,0.0,25.97
2013-03-18 09:00:00,0.0,-1.46,0.0,-796.38,0.0,0.0,-22.0,-127.42,0.54,-815.03,9.14,18.49,64.74,642.49,15.42,986.21,0.05,0.0,25.2
2013-03-18 12:00:00,-0.0,-1.48,-0.0,-671.52,0.0,0.0,-17.21,-119.4,0.07,-804.3,10.2,17.34,56.48,639.65,15.53,848.39,0.84,0.0,25.4
2013-03-18 15:00:00,-0.0,-1.44,0.0,-532.08,0.55,0.0,-4.94,-8.02,15.64,-699.93,21.62,17.24,58.83,755.98,15.53,317.81,17.46,0.0,25.74
2013-03-18 18:00:00,-0.0,-1.43,0.0,-364.96,0.55,0.0,15.27,-3.94,79.18,-678.17,35.03,18.67,65.42,764.24,15.55,0.0,28.93,0.0,25.64
2013-03-18 21:00:00,-0.0,-1.5,0.0,-347.69,0.46,0.0,13.56,-1.07,76.86,-640.51,41.13,18.03,69.8,705.96,15.52,0.0,25.15,0.0,24.27
2013-03-19 00:00:00,0.0,-1.5,0.0,-327.32,0.52,0.0,11.39,-0.6,65.98,-612.21,44.37,17.1,72.89,663.74,15.49,0.0,26.17,0.0,23.96
2013-03-19 03:00:00,-0.0,-1.39,0.0,-298.3,0.55,0.0,12.54,-0.11,84.36,-636.47,40.1,17.64,80.49,626.52,15.47,0.26,32.54,0.0,25.8
2013-03-19 06:00:00,0.0,-1.33,0.0,-459.13,0.55,0.0,-9.9,-25.88,4.87,-750.39,25.42,18.26,84.07,599.82,15.44,443.96,28.83,0.0,25.39
2013-03-19 09:00:00,0.0,-1.4,0.0,-702.79,0.0,0.0,-29.59,-183.15,0.01,-814.96,19.01,15.27,76.28,565.82,14.83,1015.67,5.96,0.0,19.03
2013-03-19 12:00:00,0.0,-1.41,-0.0,-608.9,0.0,0.0,-26.77,-190.08,0.01,-801.06,20.92,15.61,74.66,544.42,15.19,933.91,4.09,0.0,19.39
2013-03-19 15:00:00,0.0,-1.36,0.0,-251.72,0.55,0.0,1.56,-7.49,6.74,-712.2,37.55,16.64,82.95,486.72,15.24,286.64,12.53,0.0,25.64
2013-03-19 18:00:00,-0.0,-1.36,0.0,-184.44,0.55,0.0,20.05,-0.01,108.71,-631.46,40.79,21.98,97.59,451.26,15.18,0.0,35.56,0.0,25.61
2013-03-19 21:00:00,0.0,-1.5,0.0,-162.15,0.55,0.0,19.59,-0.02,102.41,-592.78,41.11,24.76,102.45,417.19,15.13,0.0,8.14,0.0,25.09
2013-03-20 00:00:00,0.0,-1.5,0.0,-134.21,0.55,0.0,22.96,-0.02,84.34,-557.77,40.83,22.32,90.87,386.39,15.1,0.0,4.64,0.0,25.48
2013-03-20 03:00:00,0.0,-1.3,0.0,-144.46,0.55,0.0,22.16,-0.51,79.41,-584.1,40.03,19.63,91.84,395.58,15.09,0.46,39.65,0.0,25.95
2013-03-20 06:00:00,0.0,-1.24,0.0,-285.39,0.55,0.0,4.79,-45.12,6.06,-743.59,34.39,19.04,93.28,419.17,15.03,441.66,16.51,0.0,24.83
2013-03-20 09:00:00,0.0,-1.33,0.0,-579.83,0.55,0.0,-31.62,-185.33,0.01,-803.24,14.49,15.11,77.49,397.84,14.79,1055.33,3.95,0.0,21.78
2013-03-20 12:00:00,0.0,-1.36,0.0,-515.74,0.21,0.0,-29.25,-160.38,0.47,-770.7,15.18,14.11,63.95,385.38,14.9,954.7,4.95,0.0,23.56
2013-03-20 15:00:00,-0.0,-1.26,0.0,-265.11,0.55,0.0,-0.01,-5.4,17.94,-660.89,28.22,16.46,60.89,398.12,15.11,332.3,37.44,0.0,25.64
2013-03-20 18:00:00,-0.0,-1.27,0.0,-102.27,0.55,0.0,16.21,-0.02,92.24,-610.23,53.78,15.85,57.07,369.3,15.1,0.0,67.98,0.0,25.7
2013-03-20 21:00:00,-0.0,-1.47,0.0,-123.91,0.55,0.0,24.14,-0.24,113.31,-555.49,53.1,12.37,43.97,358.7,15.06,0.0,34.57,0.0,25.34
2013-03-21 00:00:00,0.0,-1.53,0.0,-144.1,0.55,0.0,17.82,-0.01,91.38,-538.88,55.72,11.58,38.65,395.24,15.05,0.0,32.92,0.0,25.59
2013-03-21 03:00:00,0.0,-1.35,0.0,-192.26,0.55,0.0,12.47,-0.01,71.6,-586.79,56.18,15.28,42.61,468.32,15.05,0.39,71.96,0.0,25.98
2013-03-21 06:00:00,0.0,-1.35,0.0,-399.29,0.55,0.0,-6.92,-7.88,1.42,-722.35,28.43,20.51,50.02,526.84,14.98,438.34,31.24,0.0,25.44
2013-03-21 09:00:00,-0.0,-1.39,0.0,-792.54,0.55,0.0,-28.37,-169.58,0.15,-784.38,10.49,22.39,48.36,548.38,14.28,1108.12,4.23,0.0,19.28
2013-03-21 12:00:00,0.0,-1.38,0.0,-798.95,0.55,0.0,-29.55,-161.12,0.32,-758.72,12.73,22.86,48.47,609.85,14.37,1018.93,3.39,0.0,18.22
2013-03-21 15:00:00,-0.0,-1.41,0.0,-602.02,0.55,0.0,-11.4,-2.24,13.63,-677.02,31.93,26.18,60.62,756.84,14.93,355.97,9.84,0.0,23.58
2013-03-21 18:00:00,0.0,-1.42,0.0,-503.25,0.55,0.0,1.18,-0.86,99.15,-673.19,42.08,33.94,86.53,862.81,14.89,0.0,13.41,0.0,24.19
2013-03-21 21:00:00,0.0,-1.57,0.0,-576.6,0.55,0.0,-2.55,-0.04,78.14,-645.29,41.02,37.83,104.87,916.5,14.83,0.0,9.88,0.0,22.43
2013-03-22 00:00:00,-0.0,-1.57,0.0,-594.1,0.55,0.0,-1.44,-0.18,63.19,-647.01,41.36,38.45,112.08,941.75,14.79,0.0,8.31,0.0,23.82
2013-03-22 03:00:00,0.0,-1.33,0.0,-629.14,0.55,0.0,2.1,-1.46,66.19,-700.27,38.82,43.16,122.7,997.19,14.79,0.59,20.23,0.0,25.88
2013-03-22 06:00:00,-0.0,-1.28,-0.0,-960.3,0.0,0.0,-19.6,-25.25,1.2,-799.58,20.47,43.03,120.12,1012.28,14.8,569.09,0.0,0.0,25.02
2013-03-22 09:00:00,-0.0,-1.4,-0.0,-1222.01,0.0,0.0,-37.57,-187.58,0.09,-826.6,10.84,31.71,91.59,880.35,13.16,1230.19,0.0,0.0,17.21
2013-03-22 12:00:00,-0.0,-1.45,-0.0,-1203.52,0.0,0.0,-35.15,-187.71,0.09,-821.36,18.14,33.72,98.66,940.17,13.7,1127.38,0.0,0.0,17.32
2013-03-22 15:00:00,-0.0,-1.38,-0.0,-871.75,0.0,0.0,-8.67,-9.14,17.28,-770.45,32.19,41.13,123.07,1071.71,15.01,337.2,0.0,0.0,23.8
2013-03-22 18:00:00,0.0,-1.38,-0.0,-711.24,0.0,0.0,4.56,-0.7,90.85,-745.37,37.13,44.72,127.31,1113.91,15.03,0.0,0.0,0.0,25.18
2013-03-22 21:00:00,0.0,-1.56,0.0,-672.57,0.0,0.0,-1.95,-0.07,79.84,-705.81,39.96,44.99,125.22,1052.85,15.06,0.0,0.0,0.0,24.05
2013-03-23 00:00:00,0.0,-1.56,0.0,-649.44,0.0,0.0,-1.34,-0.05,79.37,-676.79,42.75,44.86,123.8,999.34,15.06,0.0,0.0,0.0,24.0
2013-03-23 03:00:00,0.0,-1.32,0.0,-615.41,0.0,0.0,2.14,-0.05,101.31,-694.87,46.19,44.24,121.36,954.53,15.05,1.04,0.05,0.0,25.73
2013-03-23 06:00:00,0.0,-1.24,0.0,-834.72,0.0,0.0,-10.95,-48.14,1.62,-744.71,37.62,38.19,112.0,893.03,14.92,517.04,0.0,0.0,25.33
2013-03-23 09:00:00,0.0,-1.32,0.0,-1068.0,0.0,0.0,-29.4,-180.95,1.26,-786.71,29.67,33.49,97.54,758.53,14.57,1109.88,0.0,0.0,21.42
2013-03-23 12:00:00,-0.0,-1.36,0.0,-1031.23,0.0,0.0,-22.46,-151.21,1.55,-770.78,39.85,35.86,102.51,770.61,14.82,990.22,0.0,0.0,21.62
2013-03-23 15:00:00,-0.0,-1.27,-0.0,-655.93,0.0,0.0,-1.22,-9.6,9.51,-687.59,54.96,37.23,112.92,833.06,15.22,267.74,0.0,0.0,24.96
2013-03-23 18:00:00,-0.0,-1.25,0.0,-556.54,0.0,0.0,1.39,-2.43,84.22,-691.17,58.7,38.66,112.7,915.27,15.26,0.0,0.01,0.0,25.18
2013-03-23 21:00:00,-0.0,-1.54,-0.0,-524.73,0.0,0.0,1.57,-0.76,78.1,-651.87,57.11,36.68,109.2,856.18,15.31,0.0,0.0,0.0,24.75
2013-03-24 00:00:00,-0.0,-1.54,0.0,-529.25,0.0,0.0,6.37,-1.03,75.96,-632.1,56.97,35.5,106.6,842.29,15.33,0.0,0.0,0.0,24.88
2013-03-24 03:00:00,-0.0,-1.25,0.0,-527.54,0.0,0.0,12.72,-0.53,86.16,-654.88,58.33,33.86,104.33,845.91,15.34,1.02,1.07,0.0,25.44
2013-03-24 06:00:00,0.0,-1.37,0.0,-710.78,0.0,0.0,-6.1,-38.41,4.16,-732.89,49.43,32.6,103.09,813.91,15.34,445.62,0.0,0.0,25.38
2013-03-24 09:00:00,0.0,-1.37,-0.0,-999.6,0.0,0.0,-25.14,-146.23,4.13,-784.17,43.32,29.41,94.58,715.59,15.04,1029.99,0.0,0.0,24.45
2013-03-24 12:00:00,0.0,-1.42,-0.0,-1018.84,0.0,0.0,-17.67,-141.51,3.7,-776.43,45.36,29.87,98.23,774.31,15.15,964.6,0.0,0.0,24.64
2013-03-24 15:00:00,0.0,-1.33,0.0,-756.99,0.0,0.0,-2.04,-8.77,16.73,-712.06,58.57,34.55,110.58,921.6,15.5,298.13,0.05,0.0,25.46
2013-03-24 18:00:00,-0.0,-1.3,-0.0,-565.5,0.0,0.0,0.23,-1.97,71.34,-712.82,60.67,36.61,114.78,956.81,15.56,0.0,0.07,0.0,25.53
2013-03-24 21:00:00,-0.0,-1.56,0.0,-537.03,0.0,0.0,1.42,-0.17,54.69,-677.62,59.18,37.31,112.15,910.71,15.59,0.0,0.0,0.0,25.31
2013-03-25 00:00:00,0.0,-1.56,-0.0,-503.4,0.0,0.0,3.91,-0.27,55.11,-665.12,59.84,35.93,109.74,864.69,15.56,0.0,0.0,0.0,25.58
2013-03-25 03:00:00,0.0,-1.4,0.0,-492.31,0.0,0.0,10.09,-0.31,77.56,-714.36,61.33,33.99,108.11,874.66,15.52,0.62,0.46,0.0,26.02
2013-03-25 06:00:00,-0.0,-1.36,-0.0,-700.02,0.0,0.0,-3.01,-22.76,3.86,-790.29,53.83,33.98,107.72,889.69,15.51,386.48,0.33,0.0,26.02
2013-03-25 09:00:00,0.0,-1.45,-0.0,-1037.72,0.0,0.0,-20.3,-141.39,0.16,-817.23,40.23,33.29,92.79,861.44,15.4,948.52,0.31,0.0,25.94
2013-03-25 12:00:00,-0.0,-1.48,-0.0,-1004.84,0.0,0.0,-17.18,-106.06,0.48,-809.91,44.59,33.65,93.96,884.31,15.68,840.71,0.14,0.0,25.94
2013-03-25 15:00:00,0.0,-1.4,0.0,-717.52,0.0,0.0,-2.04,-6.57,6.22,-769.78,54.45,36.61,114.11,988.35,15.79,255.29,0.45,0.0,26.02
2013-03-25 18:00:00,0.0,-1.4,-0.0,-495.86,0.0,0.0,2.98,-3.55,54.6,-730.88,61.84,38.26,115.55,916.2,15.8,0.0,0.42,0.0,26.02
2013-03-25 21:00:00,-0.0,-1.62,0.0,-425.85,0.0,0.0,3.18,-1.57,51.78,-700.52,60.98,37.66,111.44,822.69,15.8,0.0,0.0,0.0,26.02
2013-03-26 00:00:00,-0.0,-1.61,0.0,-339.23,0.0,0.0,5.76,-0.23,54.66,-681.2,64.9,35.46,107.98,711.66,15.8,0.0,0.0,0.0,26.02
2013-03-26 03:00:00,0.0,-1.43,0.0,-276.17,0.0,0.0,11.83,-0.02,78.48,-700.6,64.47,35.71,106.49,637.47,15.81,1.04,0.91,0.0,26.02
2013-03-26 06:00:00,-0.0,-1.42,0.0,-460.45,0.0,0.0,0.12,-32.61,2.89,-784.68,60.59,36.33,103.62,589.08,15.81,443.77,0.9,0.0,26.02
2013-03-26 09:00:00,-0.0,-1.49,0.0,-847.8,0.0,0.0,-11.39,-141.04,0.02,-812.44,53.35,33.13,76.61,622.07,15.72,987.02,0.29,0.0,25.95
2013-03-26 12:00:00,0.0,-1.53,-0.0,-820.78,0.0,0.0,-10.48,-107.89,0.02,-800.39,56.56,31.57,79.0,645.37,15.68,886.7,0.13,0.0,26.02
2013-03-26 15:00:00,-0.0,-1.46,0.0,-436.88,0.0,0.0,2.4,-1.36,15.38,-753.03,66.83,31.24,101.9,629.82,15.78,302.49,0.85,0.0,26.02
2013-03-26 18:00:00,0.0,-1.42,0.0,-198.11,0.55,0.0,8.7,-0.2,90.74,-697.81,70.25,30.42,101.7,547.91,15.8,0.0,5.42,0.0,26.02
2013-03-26 21:00:00,-0.0,-1.6,0.0,-154.31,0.55,0.0,12.68,-0.02,79.73,-651.12,69.43,29.34,99.54,472.32,15.82,0.0,1.61,0.0,26.02
2013-03-27 00:00:00,0.0,-1.6,0.0,-123.58,0.55,0.0,18.32,-0.02,73.15,-618.83,70.44,26.38,88.39,423.62,15.83,0.0,1.31,0.0,26.02
2013-03-27 03:00:00,0.0,-1.44,0.0,-124.81,0.55,0.0,21.12,-0.02,100.67,-658.4,72.42,25.22,84.95,432.02,15.84,1.35,4.51,0.0,26.02
2013-03-27 06:00:00,-0.0,-1.45,0.0,-300.88,0.12,0.0,-3.24,-40.33,0.5,-803.64,72.11,25.97,87.39,400.42,15.84,520.88,0.27,0.0,26.02
2013-03-27 09:00:00,0.0,-1.54,0.0,-741.97,0.0,0.0,-28.73,-176.87,0.29,-814.08,52.37,19.28,65.1,368.89,15.66,1215.66,0.0,0.0,25.94
2013-03-27 12:00:00,0.0,-1.57,-0.0,-691.62,0.0,0.0,-21.62,-163.37,0.01,-804.29,62.62,17.89,74.93,394.87,15.64,1090.56,0.0,0.0,25.94
2013-03-27 15:00:00,0.0,-1.49,0.0,-287.2,0.12,0.0,6.28,-7.52,9.8,-727.08,72.59,21.5,86.75,424.67,15.68,348.89,10.99,0.0,26.02
2013-03-27 18:00:00,-0.0,-1.42,-0.0,-127.29,0.55,0.0,24.24,-0.01,103.82,-676.29,82.2,21.45,90.76,412.0,15.63,0.0,28.31,0.0,26.02
2013-03-27 21:00:00,0.0,-1.54,0.0,-117.37,0.55,0.0,20.74,-0.02,101.77,-633.0,81.43,18.52,89.17,385.52,15.6,0.0,12.59,0.0,26.02
2013-03-28 00:00:00,0.0,-1.54,0.0,-86.79,0.55,0.0,20.44,-0.01,97.06,-599.2,81.61,15.71,77.96,338.81,15.58,0.0,13.8,0.0,26.02
2013-03-28 03:00:00,-0.0,-1.47,0.0,-83.04,0.55,0.0,26.82,-0.01,98.48,-626.16,83.44,15.34,70.71,338.05,15.56,1.49,34.2,0.0,26.02
2013-03-28 06:00:00,-0.0,-1.43,0.0,-249.14,0.55,0.0,1.76,-34.82,0.02,-756.32,72.08,17.14,76.84,325.41,15.57,489.74,16.56,0.0,26.02
2013-03-28 09:00:00,0.0,-1.52,0.0,-668.25,0.51,0.0,-23.83,-154.41,0.23,-799.17,46.42,16.92,76.12,397.18,15.61,1065.47,2.76,0.0,25.94
2013-03-28 12:00:00,0.0,-1.57,0.0,-540.36,0.55,0.0,-4.2,-139.71,3.44,-780.14,52.54,18.82,76.07,429.15,15.65,840.6,3.13,0.0,26.02
2013-03-28 15:00:00,-0.0,-1.5,0.0,-313.42,0.55,0.0,3.75,-1.49,19.2,-693.23,66.74,21.04,75.17,462.54,15.7,296.42,22.49,0.0,26.02
2013-03-28 18:00:00,0.0,-1.18,-0.0,-148.09,0.55,0.0,4.45,-4.03,73.51,-660.51,78.15,16.23,71.92,485.88,15.76,0.0,41.34,0.0,26.02
2013-03-28 21:00:00,0.0,-1.34,0.0,-161.66,0.55,0.0,6.73,-3.0,99.37,-635.98,75.98,11.33,55.45,497.04,15.81,0.0,13.82,0.0,25.9
2013-03-29 00:00:00,0.0,-1.34,-0.0,-168.55,0.55,0.0,5.92,-1.99,72.16,-601.36,75.12,10.17,54.7,495.65,15.84,0.0,17.35,0.0,25.77
2013-03-29 03:00:00,0.0,-1.18,0.0,-162.73,0.55,0.0,7.96,-0.18,38.75,-613.21,76.39,9.22,59.39,482.84,15.89,2.04,58.4,0.0,25.84
2013-03-29 06:00:00,0.0,-1.08,-0.0,-298.99,0.55,0.0,1.08,-27.26,1.11,-736.08,57.5,10.19,55.94,461.34,15.94,403.68,30.59,0.0,25.47
2013-03-29 09:00:00,-0.0,-1.18,-0.0,-525.28,0.55,0.0,-5.96,-147.92,0.05,-782.87,37.56,11.23,39.8,481.54,15.97,843.41,7.84,0.0,25.23
2013-03-29 12:00:00,0.0,-1.19,-0.0,-498.5,0.55,0.0,-3.7,-110.75,3.17,-745.6,47.59,12.4,40.44,479.54,16.07,723.96,10.7,0.0,25.28
