snapshot,DAC,Fischer-Tropsch,H2 Fuel Cell,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-03-27 00:00:00,-6.14,40.11,0.5,-5.94,95.49,1.31,0.0,18.35,-228.55,20.85,0.0,73.27,-17.02,7.74
2013-03-27 03:00:00,-5.53,41.09,0.5,-5.94,96.66,4.51,0.0,97.64,-366.05,50.7,0.0,73.27,-8.52,21.65
2013-03-27 06:00:00,-5.57,42.55,0.11,-5.94,102.67,0.27,0.0,103.78,-388.3,66.29,0.66,73.27,-7.25,17.44
2013-03-27 09:00:00,-5.9,41.61,0.0,-5.94,109.18,0.0,0.0,58.47,-343.61,65.64,19.76,73.02,-18.94,6.7
2013-03-27 12:00:00,-6.03,41.14,0.0,-5.94,112.81,0.0,0.0,47.38,-328.82,62.51,20.18,73.02,-21.59,5.33
2013-03-27 15:00:00,-5.69,39.86,0.11,-5.94,112.76,10.99,0.0,63.55,-348.41,53.02,3.59,73.27,-8.07,10.95
2013-03-27 18:00:00,-5.42,37.11,0.5,-5.94,104.67,28.31,0.0,59.86,-346.5,46.62,0.0,73.27,-7.4,14.9
2013-03-27 21:00:00,-5.89,36.7,0.5,-5.94,93.91,12.59,0.0,12.13,-244.74,29.46,0.0,73.27,-11.42,9.4
2013-03-28 00:00:00,-5.89,35.85,0.5,-5.94,82.87,13.8,0.0,7.02,-217.25,21.11,0.0,73.27,-16.56,11.2
2013-03-28 03:00:00,-5.61,37.92,0.5,-5.94,93.05,34.2,0.0,59.9,-345.96,45.29,0.0,73.27,-7.8,21.17
2013-03-28 06:00:00,-5.46,40.22,0.5,-5.94,103.75,16.56,0.0,83.4,-367.33,48.14,0.36,73.27,-7.21,19.72
2013-03-28 09:00:00,-5.82,41.58,0.46,-5.94,110.59,2.76,0.0,57.99,-325.31,47.37,8.75,73.03,-14.0,8.53
2013-03-28 12:00:00,-6.01,41.45,0.5,-5.94,116.0,3.13,0.0,48.29,-311.33,43.54,6.57,73.26,-16.04,6.56
2013-03-28 15:00:00,-5.75,40.99,0.5,-5.94,110.47,22.49,0.0,49.81,-329.61,40.86,0.87,73.27,-8.06,10.08
2013-03-28 18:00:00,-4.53,36.88,0.5,-5.94,105.61,41.34,0.0,37.96,-327.92,39.89,0.0,73.27,-8.33,11.25
2013-03-28 21:00:00,-5.12,35.87,0.5,-5.94,92.87,13.82,0.0,8.32,-232.67,23.12,0.0,72.92,-12.13,8.43
2013-03-29 00:00:00,-5.12,36.52,0.5,-5.94,81.96,17.35,0.0,7.46,-210.96,16.14,0.0,72.57,-19.5,9.01
2013-03-29 03:00:00,-4.5,37.77,0.5,-5.94,91.35,58.4,0.0,41.09,-334.6,37.49,0.0,72.76,-9.25,14.9
2013-03-29 06:00:00,-4.14,40.24,0.5,-5.94,99.19,30.59,0.0,74.71,-355.61,45.0,0.28,71.7,-8.76,12.22
2013-03-29 09:00:00,-4.52,41.55,0.5,-5.94,105.04,7.84,0.0,59.36,-315.05,40.2,13.64,71.03,-20.29,6.63
2013-03-29 12:00:00,-4.55,41.56,0.5,-5.94,111.93,10.7,0.0,45.69,-301.48,36.36,12.79,71.18,-25.21,6.44
2013-03-29 15:00:00,-4.36,41.18,0.5,-5.94,105.83,33.25,0.0,43.78,-318.97,32.03,2.0,71.67,-9.35,8.37
2013-03-29 18:00:00,-4.34,40.96,0.5,-5.94,99.82,51.58,0.0,32.88,-317.44,31.17,0.0,71.71,-9.69,8.77
2013-03-29 21:00:00,-4.67,38.64,0.5,-5.94,84.46,20.77,0.0,11.31,-226.87,17.72,0.0,71.4,-16.18,8.86
2013-03-30 00:00:00,-4.58,37.88,0.5,-5.94,76.57,22.83,0.0,6.61,-207.41,14.53,0.0,71.57,-21.84,9.27
2013-03-30 03:00:00,-4.12,39.65,0.5,-5.94,95.36,63.84,0.0,35.1,-321.33,25.7,0.0,71.72,-11.52,11.02
2013-03-30 06:00:00,-4.16,39.55,0.5,-5.94,99.73,6.93,0.0,86.65,-334.33,32.39,0.04,70.88,-9.21,16.94
2013-03-30 09:00:00,-4.47,40.54,0.5,-5.94,113.75,0.57,0.0,61.95,-297.63,32.19,4.47,69.76,-23.35,7.65
2013-03-30 12:00:00,-4.53,39.84,0.5,-5.94,120.49,1.1,0.0,53.3,-285.74,28.63,8.83,69.33,-32.97,7.16
2013-03-30 15:00:00,-3.94,37.34,0.5,-5.94,107.01,20.44,0.0,54.72,-306.03,25.07,2.12,70.6,-11.13,9.23
2013-03-30 18:00:00,-3.84,37.6,0.5,-5.94,102.4,27.57,0.0,66.09,-308.91,9.8,0.0,70.65,-10.2,14.27
2013-03-30 21:00:00,-4.65,36.83,0.5,-5.94,87.89,8.11,0.0,35.9,-222.26,2.74,0.0,69.4,-16.95,8.41
2013-03-31 00:00:00,-4.29,37.03,0.5,-5.94,91.09,7.36,0.0,45.01,-236.87,2.62,0.0,69.12,-13.85,8.21
2013-03-31 03:00:00,-3.76,40.55,0.5,-5.94,93.5,19.29,0.0,110.33,-359.7,4.81,0.0,70.01,-7.55,37.94
2013-03-31 06:00:00,-4.06,41.03,0.5,-5.94,103.32,0.0,0.0,67.45,-331.53,59.91,1.12,66.46,-9.43,11.15
2013-03-31 09:00:00,-4.61,42.67,0.5,-5.94,109.63,0.0,0.0,36.09,-299.61,57.81,22.22,56.91,-20.99,5.31
2013-03-31 12:00:00,-4.61,43.31,0.5,-5.94,116.04,0.0,0.0,33.61,-299.46,56.96,27.91,56.42,-29.89,5.13
2013-03-31 15:00:00,-5.33,43.85,0.5,-5.94,110.72,0.54,0.0,50.37,-323.66,57.86,6.61,66.37,-10.84,8.94
2013-03-31 18:00:00,-5.46,44.41,0.5,-5.94,104.73,0.77,0.0,46.16,-297.63,47.33,0.0,66.8,-10.27,8.6
2013-03-31 21:00:00,-6.12,43.21,0.5,-5.94,97.47,0.57,0.0,7.79,-207.38,25.62,0.0,65.57,-28.25,6.95
2013-04-01 00:00:00,-6.03,44.51,0.5,-5.94,97.27,1.05,0.0,14.63,-229.59,32.7,0.0,68.14,-25.01,7.77
2013-04-01 03:00:00,-5.19,45.58,0.5,-5.94,98.52,1.09,0.0,62.58,-360.73,55.91,0.0,71.52,-6.58,42.74
2013-04-01 06:00:00,-5.72,46.17,0.11,-5.94,104.41,0.0,0.0,35.54,-333.96,83.5,1.33,67.71,-7.44,14.29
2013-04-01 09:00:00,-6.06,46.54,0.0,-5.94,114.06,0.0,0.0,15.12,-301.54,71.42,17.99,60.64,-17.22,4.97
2013-04-01 12:00:00,-6.05,46.54,0.0,-5.94,116.72,0.0,0.0,12.61,-298.8,68.27,20.19,62.29,-21.04,5.18
2013-04-01 15:00:00,-5.6,46.14,0.5,-5.94,112.4,0.54,0.0,32.33,-319.3,59.84,3.76,72.56,-8.17,10.91
2013-04-01 18:00:00,-5.84,46.03,0.46,-5.94,105.82,1.18,0.0,33.34,-288.92,41.31,0.0,72.55,-10.07,10.07
2013-04-01 21:00:00,-6.18,44.98,0.11,-5.94,98.46,0.37,0.0,8.2,-203.45,22.51,0.0,69.28,-35.02,6.69
2013-04-02 00:00:00,-6.02,44.33,0.43,-5.94,97.18,0.89,0.0,16.13,-220.76,28.01,0.0,71.35,-32.24,6.62
2013-04-02 03:00:00,-4.27,43.83,0.5,-5.94,98.85,6.66,0.0,54.09,-345.59,44.27,0.0,73.25,-5.27,39.63
2013-04-02 06:00:00,-4.64,43.94,0.0,-5.94,106.66,0.0,0.0,25.91,-320.06,76.07,0.64,70.46,-5.45,12.39
2013-04-02 09:00:00,-5.13,43.61,0.0,-5.94,112.26,0.0,0.0,8.73,-289.21,66.97,19.6,58.86,-13.75,4.0
2013-04-02 12:00:00,-5.13,43.44,0.0,-5.94,118.31,0.0,0.0,9.7,-286.63,61.7,24.21,58.24,-21.43,3.52
2013-04-02 15:00:00,-4.95,43.49,0.0,-5.94,118.73,0.0,0.0,17.71,-306.16,66.02,4.41,70.01,-8.67,5.33
2013-04-02 18:00:00,-5.06,43.63,0.5,-5.94,110.36,0.0,0.0,4.61,-277.16,62.25,0.0,69.69,-8.95,6.07
2013-04-02 21:00:00,-5.13,42.68,0.5,-5.94,101.18,0.0,0.0,1.14,-195.77,28.72,0.0,64.8,-37.69,5.5
2013-04-03 00:00:00,-5.13,42.65,0.5,-5.94,101.47,0.0,0.0,4.03,-222.32,40.74,0.0,67.46,-29.25,5.79
2013-04-03 03:00:00,-4.74,43.3,0.5,-5.94,99.69,0.0,0.0,31.95,-347.9,74.43,0.0,72.53,-3.94,40.1
2013-04-03 06:00:00,-5.01,43.77,0.0,-5.94,109.45,0.0,0.0,14.99,-322.18,83.18,1.37,70.59,-3.8,13.58
2013-04-03 09:00:00,-5.1,43.55,0.0,-5.94,116.1,0.0,0.0,5.18,-291.12,69.26,27.6,55.55,-18.44,3.35
2013-04-03 12:00:00,-5.1,43.48,0.0,-5.94,121.72,0.0,0.0,3.87,-288.56,66.16,28.33,56.65,-23.43,2.81
2013-04-03 15:00:00,-5.03,42.74,0.11,-5.94,119.38,0.0,0.0,13.63,-308.23,69.99,5.68,69.91,-6.99,4.74
2013-04-03 18:00:00,-5.43,43.55,0.5,-5.94,112.19,0.0,0.0,11.43,-278.86,55.24,0.0,70.0,-8.71,6.01
2013-04-03 21:00:00,-5.28,43.66,0.5,-5.94,103.76,0.0,0.0,2.02,-196.95,26.07,0.0,66.16,-38.9,4.89
2013-04-04 00:00:00,-5.31,43.76,0.5,-5.94,103.18,0.0,0.0,3.62,-215.76,38.69,0.0,69.06,-36.63,4.81
2013-04-04 03:00:00,-5.36,44.31,0.5,-5.94,106.36,0.0,0.0,32.42,-336.67,62.28,0.0,73.11,-3.98,32.96
2013-04-04 06:00:00,-5.59,44.53,0.11,-5.94,112.28,0.0,0.0,23.65,-312.17,65.27,1.36,70.52,-6.33,12.3
2013-04-04 09:00:00,-6.19,45.33,0.0,-5.94,119.03,0.0,0.0,17.91,-282.19,48.82,16.47,61.73,-18.24,3.25
2013-04-04 12:00:00,-6.19,45.33,0.0,-5.94,123.38,8.74,0.0,12.93,-279.65,41.89,14.6,63.77,-22.12,3.25
2013-04-04 15:00:00,-6.16,44.99,0.11,-5.94,113.29,22.14,0.0,11.7,-298.57,45.75,1.99,71.73,-9.42,8.38
2013-04-04 18:00:00,-6.19,44.71,0.5,-5.94,103.04,21.45,0.0,8.6,-270.43,39.58,0.0,71.86,-14.2,7.01
2013-04-04 21:00:00,-6.19,44.4,0.5,-5.94,89.97,13.28,0.0,0.83,-191.5,31.02,0.0,71.1,-52.42,4.92
2013-04-05 00:00:00,-6.19,44.49,0.5,-5.94,89.61,16.43,0.0,2.22,-216.27,36.72,0.0,71.45,-36.55,3.51
2013-04-05 03:00:00,-6.19,45.17,0.5,-5.94,99.19,36.13,0.0,13.81,-337.53,46.68,0.0,72.33,-2.13,37.97
2013-04-05 06:00:00,-6.19,45.16,0.5,-5.94,105.75,28.7,0.0,11.34,-312.44,48.71,0.43,71.32,-2.18,14.84
2013-04-05 09:00:00,-6.19,45.0,0.5,-5.94,108.35,22.89,0.0,6.67,-282.44,41.38,11.8,70.23,-14.03,1.76
2013-04-05 12:00:00,-5.2,43.42,0.5,-5.94,112.46,23.75,0.0,6.44,-279.96,38.99,14.02,69.63,-19.85,1.73
2013-04-05 15:00:00,-5.13,40.83,0.5,-5.94,110.19,32.84,0.0,5.92,-298.89,42.94,2.96,70.85,-3.99,6.89
2013-04-05 18:00:00,-5.13,38.9,0.5,-5.94,100.18,29.77,0.0,2.91,-270.45,36.93,0.0,70.65,-4.65,6.32
2013-04-05 21:00:00,-5.13,38.62,0.5,-5.94,84.04,15.12,0.0,0.06,-192.96,18.37,0.0,70.42,-24.94,1.82
2013-04-06 00:00:00,-5.13,38.86,0.5,-5.94,90.06,17.55,0.0,0.72,-218.16,25.41,0.0,70.46,-18.73,4.38
2013-04-06 03:00:00,-4.96,38.87,0.5,-5.94,93.99,41.92,0.0,13.02,-325.05,36.96,0.0,72.21,-1.09,39.56
2013-04-06 06:00:00,-5.13,38.8,0.5,-5.94,108.34,25.02,0.0,12.09,-299.57,50.55,1.2,65.04,-2.22,11.31
2013-04-06 09:00:00,-5.13,38.38,0.08,-5.94,121.0,13.26,0.0,7.77,-271.21,37.76,19.58,58.16,-19.96,6.22
2013-04-06 12:00:00,-5.13,38.3,0.11,-5.94,124.97,12.95,0.0,9.33,-271.18,34.81,19.18,59.54,-20.76,3.81
2013-04-06 15:00:00,-5.09,35.93,0.5,-5.94,120.38,25.25,0.0,9.17,-292.67,36.12,2.37,66.98,-3.16,10.14
2013-04-06 18:00:00,-4.95,35.54,0.5,-5.94,106.64,41.76,0.0,9.9,-269.22,9.08,0.0,67.08,-3.93,13.53
2013-04-06 21:00:00,-4.83,35.36,0.5,-5.94,79.99,22.7,0.0,4.23,-190.55,5.51,0.0,64.58,-17.03,5.45
2013-04-07 00:00:00,-5.09,37.53,0.5,-5.94,75.1,37.19,0.0,8.02,-217.47,7.18,0.0,67.78,-12.0,7.18
2013-04-07 03:00:00,-4.91,40.65,0.5,-5.94,82.77,68.94,0.0,26.04,-323.36,12.89,0.0,70.82,-1.91,33.5
2013-04-07 06:00:00,-4.95,40.37,0.47,-5.94,110.11,0.0,0.0,25.67,-297.88,49.89,0.86,67.76,-2.95,16.58
2013-04-07 09:00:00,-5.13,41.58,0.0,-5.94,120.22,0.0,0.0,10.13,-269.85,43.41,21.86,58.51,-17.64,2.84
2013-04-07 12:00:00,-5.12,41.49,0.0,-5.94,126.81,0.0,0.0,10.83,-270.02,42.06,25.02,58.5,-26.26,2.61
2013-04-07 15:00:00,-4.96,41.15,0.5,-5.94,124.59,4.65,0.0,18.39,-291.39,36.82,6.01,67.56,-4.43,7.03
2013-04-07 18:00:00,-5.91,43.2,0.5,-5.94,114.11,17.77,0.0,12.27,-267.45,20.36,0.0,69.61,-5.31,6.77
2013-04-07 21:00:00,-6.19,42.6,0.5,-5.94,93.38,7.5,0.0,2.05,-188.08,5.55,0.0,69.1,-24.87,4.38
2013-04-08 00:00:00,-6.02,42.54,0.5,-5.94,89.35,10.16,0.0,5.46,-204.02,11.88,0.0,70.55,-23.0,8.54
2013-04-08 03:00:00,-5.83,44.13,0.5,-5.94,103.88,19.0,0.0,29.5,-315.03,22.14,0.0,71.86,-6.59,42.36
2013-04-08 06:00:00,-6.02,44.34,0.17,-5.94,113.62,0.18,0.0,10.49,-291.5,55.08,0.55,71.66,-6.49,13.85
2013-04-08 09:00:00,-6.19,44.15,0.0,-5.94,119.29,0.95,0.0,6.63,-264.13,36.53,9.41,67.64,-13.31,4.95
2013-04-08 12:00:00,-6.19,44.2,0.0,-5.94,124.73,1.77,0.0,5.82,-262.22,34.99,11.87,67.35,-21.3,4.92
2013-04-08 15:00:00,-6.02,44.56,0.0,-5.94,123.92,1.98,0.0,16.33,-279.76,31.35,2.35,71.42,-14.63,14.43
2013-04-08 18:00:00,-6.19,44.42,0.0,-5.94,112.58,2.17,0.0,12.62,-252.46,24.31,0.0,71.33,-15.54,12.68
2013-04-08 21:00:00,-6.19,44.1,0.0,-5.94,90.94,2.18,0.0,4.46,-179.94,18.01,0.0,70.04,-46.29,8.61
2013-04-09 00:00:00,-6.19,44.76,0.01,-5.94,86.93,2.44,0.0,8.43,-184.79,21.16,0.0,69.53,-45.08,8.72
2013-04-09 03:00:00,-6.18,45.49,0.15,-5.94,103.73,2.44,0.0,18.43,-282.21,36.22,0.0,71.29,-13.21,29.79
2013-04-09 06:00:00,-6.18,45.8,0.1,-5.94,112.02,0.0,0.0,12.27,-261.91,36.98,1.24,65.33,-11.15,11.43
2013-04-09 09:00:00,-6.19,45.76,0.0,-5.94,111.19,0.0,0.0,8.55,-237.78,27.57,15.92,54.93,-19.77,5.76
2013-04-09 12:00:00,-6.19,45.75,0.07,-5.94,119.46,0.0,0.0,9.41,-236.05,29.16,14.55,56.14,-32.47,6.09
2013-04-09 15:00:00,-6.15,43.9,0.09,-5.94,118.74,1.28,0.0,13.54,-251.45,18.86,2.81,64.38,-12.69,12.61
2013-04-09 18:00:00,-6.19,40.8,0.46,-5.94,106.14,1.86,0.0,9.59,-227.54,11.5,0.0,63.86,-12.99,18.45
2013-04-09 21:00:00,-6.19,40.54,0.08,-5.94,83.11,0.99,0.0,3.92,-163.76,3.08,0.0,54.05,-23.25,13.35
2013-04-10 00:00:00,-5.93,39.26,0.11,-5.94,72.08,1.76,0.0,5.14,-161.52,5.0,0.0,53.18,-21.55,18.4
2013-04-10 03:00:00,-5.73,39.06,0.5,-5.94,80.51,8.01,0.0,13.9,-243.16,11.92,0.0,65.02,-11.32,47.23
2013-04-10 06:00:00,-4.92,41.24,0.08,-5.94,96.47,0.04,0.0,11.6,-226.7,15.14,2.62,49.91,-11.4,31.85
2013-04-10 09:00:00,-6.19,42.93,0.05,-5.94,107.24,0.0,0.0,8.18,-206.37,13.82,29.63,33.36,-27.79,11.07
2013-04-10 12:00:00,-6.19,43.16,0.04,-5.94,118.09,0.0,0.0,7.96,-204.77,10.27,32.35,32.8,-37.38,9.58
2013-04-10 15:00:00,-6.19,43.85,0.07,-5.94,106.44,1.14,0.0,8.33,-217.64,14.4,6.42,50.15,-12.72,11.68
2013-04-10 18:00:00,-6.19,44.78,0.45,-5.94,92.92,1.07,0.0,5.61,-198.06,11.27,0.0,56.33,-14.87,12.62
2013-04-10 21:00:00,-6.19,44.94,0.01,-5.94,76.4,0.06,0.0,1.96,-144.48,2.62,0.0,47.3,-28.9,12.21
2013-04-11 00:00:00,-6.19,44.93,0.0,-5.94,73.69,0.2,0.0,2.93,-136.28,4.14,0.0,42.8,-33.55,13.26
2013-04-11 03:00:00,-6.19,45.46,0.0,-5.94,87.38,0.0,0.0,6.94,-200.62,14.23,0.0,47.76,-14.82,25.8
2013-04-11 06:00:00,-6.19,45.88,0.0,-5.94,104.96,0.0,0.0,2.22,-188.48,25.37,1.8,20.15,-16.3,16.52
2013-04-11 09:00:00,-6.19,45.66,0.0,-5.94,106.02,0.0,0.0,1.44,-172.28,16.32,19.63,10.25,-27.54,12.62
2013-04-11 12:00:00,-6.19,44.65,0.0,-5.94,112.52,0.59,0.0,0.96,-170.8,14.72,20.44,10.35,-31.89,10.57
2013-04-11 15:00:00,-6.19,44.07,0.0,-5.94,107.28,1.14,0.0,1.0,-180.91,13.98,3.03,21.65,-14.8,15.67
2013-04-11 18:00:00,-6.19,43.21,0.0,-5.94,101.98,0.89,0.0,0.48,-166.04,9.7,0.0,21.37,-17.52,18.05
2013-04-11 21:00:00,-6.19,42.99,0.0,-5.94,89.03,0.6,0.0,0.12,-123.59,2.8,0.0,13.49,-30.37,17.06
2013-04-12 00:00:00,-6.19,43.72,0.0,-5.94,87.25,1.58,0.0,0.19,-130.77,4.53,0.0,16.6,-29.7,18.73
2013-04-12 03:00:00,-6.19,42.97,0.0,-5.94,99.64,1.38,0.0,0.63,-191.47,12.23,0.0,32.65,-15.56,29.65
2013-04-12 06:00:00,-6.18,42.02,0.0,-5.94,114.78,0.0,0.0,0.01,-179.74,26.72,1.76,8.02,-24.07,22.62
2013-04-12 09:00:00,-5.53,41.75,0.0,-5.94,114.34,0.0,0.0,0.06,-164.47,23.91,22.31,4.15,-43.39,12.81
2013-04-12 12:00:00,-5.16,41.74,0.0,-5.94,124.74,0.0,0.0,0.08,-163.07,26.04,29.41,2.23,-62.77,12.69
2013-04-12 15:00:00,-5.14,41.73,0.0,-5.94,116.44,0.0,0.0,0.12,-172.54,31.46,7.28,4.89,-32.69,14.39
2013-04-12 18:00:00,-5.13,40.0,0.0,-5.94,102.71,0.0,0.0,0.12,-158.52,17.21,0.0,5.86,-20.84,24.52
2013-04-12 21:00:00,-5.13,39.86,0.0,-5.94,80.72,0.0,0.0,0.0,-119.42,8.73,0.0,2.74,-31.56,30.0
2013-04-13 00:00:00,-5.13,40.82,0.0,-5.94,73.41,0.0,0.0,0.0,-126.0,13.79,0.0,3.31,-27.58,33.3
2013-04-13 03:00:00,-5.13,41.17,0.0,-5.94,80.74,0.0,0.0,0.0,-176.47,31.05,0.0,8.13,-20.48,46.92
2013-04-13 06:00:00,-5.13,42.84,0.0,-5.94,106.82,0.0,0.0,0.0,-164.97,31.51,4.1,2.61,-32.6,20.75
2013-04-13 09:00:00,-6.19,46.63,0.0,-5.94,112.55,0.0,0.0,0.0,-151.52,28.88,34.6,0.86,-76.66,16.78
2013-04-13 12:00:00,-6.19,46.63,0.0,-5.94,119.81,0.0,0.0,0.0,-151.41,35.8,39.84,0.37,-96.53,17.61
2013-04-13 15:00:00,-6.19,46.63,0.0,-5.94,104.49,0.0,0.0,0.0,-161.56,18.18,11.36,2.42,-29.96,20.57
2013-04-13 18:00:00,-6.19,46.63,0.0,-5.94,90.2,0.0,0.0,0.0,-150.62,7.98,0.0,5.53,-29.38,41.79
2013-04-13 21:00:00,-6.19,46.63,0.0,-5.94,72.53,0.0,0.0,0.0,-113.33,3.28,0.0,1.72,-41.04,42.34
2013-04-14 00:00:00,-6.19,46.61,0.0,-5.94,52.97,0.0,0.0,0.0,-86.61,4.23,0.0,1.28,-49.33,42.98
2013-04-14 03:00:00,-6.19,46.5,0.0,-5.94,55.16,0.0,0.0,0.0,-111.72,10.51,0.0,0.62,-44.43,55.48
2013-04-14 06:00:00,-6.19,46.62,0.0,-5.94,86.29,0.0,0.0,0.0,-105.08,18.77,4.59,0.37,-69.91,30.47
2013-04-14 09:00:00,-6.19,46.62,0.0,-5.94,107.0,0.0,0.0,0.0,-98.51,14.34,36.33,0.37,-121.2,27.17
2013-04-14 12:00:00,-6.19,46.55,0.0,-5.94,123.03,0.0,0.0,0.0,-98.89,13.53,40.14,0.37,-140.94,28.32
2013-04-14 15:00:00,-6.19,46.57,0.0,-5.94,88.18,0.0,0.0,0.0,-104.08,6.01,12.19,1.57,-70.69,32.37
2013-04-14 18:00:00,-6.19,46.62,0.0,-5.94,67.17,0.0,0.0,0.0,-97.24,1.66,0.0,1.17,-54.07,46.81
2013-04-14 21:00:00,-6.19,46.48,0.0,-5.94,51.81,0.0,0.0,0.0,-78.28,0.7,0.0,0.67,-60.11,50.84
2013-04-15 00:00:00,-6.19,46.62,0.0,-5.94,47.3,0.0,0.0,0.0,-83.38,1.93,0.0,0.65,-57.69,56.69
2013-04-15 03:00:00,-6.19,46.62,0.0,-5.94,47.3,0.0,0.0,0.0,-109.18,3.92,0.0,2.42,-48.76,69.81
2013-04-15 06:00:00,-6.19,46.63,0.0,-5.94,71.53,0.0,0.0,0.0,-103.73,23.09,5.2,0.0,-70.7,40.1
2013-04-15 09:00:00,-6.19,46.63,0.0,-5.94,84.45,0.0,0.0,0.0,-97.23,25.97,34.42,0.0,-116.88,34.76
2013-04-15 12:00:00,-6.19,46.63,0.0,-5.94,91.06,0.0,0.0,0.0,-96.94,28.45,37.59,0.0,-126.13,31.46
2013-04-15 15:00:00,-6.19,46.63,0.0,-5.94,62.91,0.0,0.0,0.0,-101.14,4.77,10.97,0.0,-49.84,37.82
2013-04-15 18:00:00,-6.19,46.63,0.0,-5.94,40.02,0.0,0.0,0.0,-93.89,3.02,0.0,0.0,-50.74,67.08
2013-04-15 21:00:00,-6.19,46.63,0.0,-5.94,28.44,0.0,0.0,0.0,-76.71,2.13,0.0,0.01,-56.5,68.13
2013-04-16 00:00:00,-6.19,46.63,0.0,-5.94,27.58,0.0,0.0,0.0,-82.87,1.83,0.0,0.02,-53.12,72.06
2013-04-16 03:00:00,-6.19,46.63,0.0,-5.94,32.32,0.0,0.0,0.0,-108.79,1.87,0.0,0.67,-44.96,84.39
2013-04-16 06:00:00,-6.19,46.63,0.0,-5.94,74.64,0.0,0.0,0.0,-103.72,11.24,3.48,0.0,-60.87,40.72
2013-04-16 09:00:00,-6.19,46.63,0.0,-5.94,105.83,0.0,0.0,0.0,-97.13,15.79,30.46,0.0,-121.43,31.99
2013-04-16 12:00:00,-6.19,46.63,0.0,-5.94,116.33,0.0,0.0,0.0,-96.7,17.24,33.35,0.0,-136.06,31.32
2013-04-16 15:00:00,-6.19,46.63,0.0,-5.94,72.32,0.0,0.0,0.0,-100.87,1.09,8.31,0.0,-56.76,41.4
2013-04-16 18:00:00,-6.19,46.63,0.0,-5.94,38.79,0.0,0.0,0.0,-94.07,0.67,0.0,0.09,-48.22,68.24
2013-04-16 21:00:00,-6.19,46.63,0.0,-5.94,24.95,0.0,0.0,0.0,-76.78,0.56,0.0,0.18,-55.72,72.3
2013-04-17 00:00:00,-6.19,46.63,0.0,-5.94,18.77,0.0,0.0,0.0,-71.02,0.89,0.0,0.4,-57.0,73.46
2013-04-17 03:00:00,-6.19,46.63,0.0,-5.94,20.88,0.0,0.0,0.0,-88.79,1.99,0.0,0.66,-50.64,81.4
2013-04-17 06:00:00,-6.19,46.63,0.0,-5.94,54.32,0.0,0.0,0.0,-85.7,8.4,5.04,0.0,-64.24,47.67
2013-04-17 09:00:00,-6.19,46.63,0.0,-5.94,86.91,0.0,0.0,0.0,-81.08,8.12,33.33,0.0,-114.49,32.7
2013-04-17 12:00:00,-6.19,46.63,0.0,-5.94,110.99,0.0,0.0,0.0,-80.73,8.06,36.46,0.0,-142.26,32.97
2013-04-17 15:00:00,-6.19,46.63,0.0,-5.94,64.98,0.0,0.0,0.0,-83.62,1.56,10.86,0.0,-67.21,38.93
2013-04-17 18:00:00,-6.19,46.63,0.0,-5.94,46.88,0.0,0.0,0.0,-78.97,0.82,0.0,0.0,-61.45,58.23
2013-04-17 21:00:00,-6.19,46.63,0.0,-5.94,33.51,0.0,0.0,0.0,-66.91,0.73,0.0,0.0,-60.56,58.73
2013-04-18 00:00:00,-6.19,46.63,0.0,-5.94,35.98,0.0,0.0,0.0,-79.18,0.59,0.0,0.0,-51.34,59.45
2013-04-18 03:00:00,-6.19,46.63,0.0,-5.94,45.5,0.0,0.0,0.0,-102.81,0.73,0.0,0.0,-41.46,63.54
2013-04-18 06:00:00,-6.19,46.63,0.0,-5.94,111.68,0.0,0.0,0.0,-99.21,35.2,4.74,0.0,-115.6,28.69
2013-04-18 09:00:00,-6.19,46.63,0.0,-5.94,121.58,0.0,0.0,0.0,-92.95,37.53,32.33,0.0,-160.51,27.51
2013-04-18 12:00:00,-6.19,46.63,0.0,-5.94,126.29,0.0,0.0,0.0,-92.27,37.21,35.45,0.0,-167.31,26.12
2013-04-18 15:00:00,-6.19,46.63,0.0,-5.94,86.84,0.0,0.0,0.0,-96.0,6.96,9.61,0.0,-70.25,28.33
2013-04-18 18:00:00,-6.19,46.63,0.0,-5.94,68.1,0.0,0.0,0.0,-90.49,2.14,0.0,0.99,-48.91,33.66
2013-04-18 21:00:00,-6.19,46.63,0.0,-5.94,56.43,0.0,0.0,0.0,-74.53,2.01,0.0,0.58,-53.5,34.51
2013-04-19 00:00:00,-6.19,46.63,0.0,-5.94,83.16,0.0,0.0,0.0,-122.79,2.29,0.0,7.89,-38.82,33.77
2013-04-19 03:00:00,-6.19,46.39,0.0,-5.94,99.03,0.0,0.0,0.0,-177.34,6.31,0.0,20.28,-25.31,42.76
2013-04-19 06:00:00,-6.19,44.81,0.0,-5.94,110.06,0.0,0.0,0.0,-166.62,6.9,2.8,14.73,-28.85,28.28
2013-04-19 09:00:00,-6.19,43.31,0.0,-5.94,109.83,0.0,0.0,0.0,-152.86,5.74,19.26,11.08,-46.4,22.15
2013-04-19 12:00:00,-6.19,43.51,0.0,-5.94,111.06,0.0,0.0,0.0,-151.66,5.31,18.82,13.01,-46.81,18.87
