snapshot,DAC,Fischer-Tropsch,H2 Fuel Cell,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-03-04 15:00:00,-4.05,33.58,0.0,-21.63,-5.94,1.42,100.91,-107.48,5.15,-0.05,0.03,109.92,7.14,-132.48,15.41,0.02,-0.05,0.03,0.12,56.6,-35.73,0.65,-0.05,0.04,42.17,1.52,-46.83,3.15,0.01,-0.05,0.04,133.62,0.0,0.0,19.86,-309.31,40.12,10.72,72.44,-4.89,13.82
2013-03-04 18:00:00,-4.02,33.85,0.0,-21.63,-5.94,1.38,100.95,-108.45,6.14,-0.05,0.04,103.34,11.74,-134.36,19.29,0.0,-0.05,0.03,0.07,54.25,-32.97,0.29,-0.05,0.04,39.03,1.73,-43.36,2.62,0.0,-0.05,0.04,124.55,0.0,0.0,31.66,-306.58,40.67,0.0,73.27,-1.41,13.93
2013-03-04 21:00:00,-4.18,30.0,0.0,-21.63,-5.94,0.0,71.82,-71.9,0.1,-0.05,0.04,86.33,1.4,-90.17,2.46,0.0,-0.05,0.03,0.02,49.01,-27.44,0.06,-0.05,0.04,34.28,0.72,-36.03,1.05,0.0,-0.05,0.04,115.62,0.08,0.0,13.57,-217.7,11.52,0.0,71.41,-16.12,1.72
2013-03-05 00:00:00,-4.18,24.63,0.0,-21.63,-5.94,0.0,55.64,-55.64,0.01,-0.05,0.04,66.41,0.92,-67.5,0.18,0.0,-0.05,0.03,0.08,48.65,-27.15,0.06,-0.05,0.04,32.04,1.06,-34.5,1.41,0.0,-0.05,0.04,106.21,3.57,0.0,5.54,-175.94,7.37,0.0,69.65,-32.59,1.65
2013-03-05 03:00:00,-3.44,30.43,0.0,-21.63,-5.94,1.25,90.05,-92.34,1.05,-0.05,0.04,87.48,8.22,-110.41,14.72,0.0,-0.05,0.03,0.88,57.18,-38.56,2.14,-0.05,0.04,36.12,4.14,-48.81,8.56,0.0,-0.05,0.04,110.95,9.58,0.0,17.18,-274.64,35.3,0.0,72.94,-6.87,14.49
2013-03-05 06:00:00,-3.14,32.02,0.0,-21.63,-5.94,0.56,94.39,-97.95,3.02,-0.05,0.04,91.59,6.94,-118.74,20.22,0.0,-0.05,0.03,0.43,57.11,-38.34,2.44,-0.05,0.04,36.8,3.13,-48.93,9.02,0.0,-0.05,0.04,113.78,9.3,0.0,22.27,-289.23,41.93,0.3,72.24,-4.24,10.7
2013-03-05 09:00:00,-4.1,32.64,0.0,-21.63,-5.94,0.21,87.06,-88.64,1.39,-0.05,0.04,96.75,3.38,-107.45,7.33,0.0,-0.05,0.03,0.1,53.69,-32.8,0.66,-0.06,0.04,37.96,1.38,-41.9,2.57,0.0,-0.05,0.04,127.32,0.0,0.0,12.96,-257.63,44.57,11.19,47.33,-13.35,4.99
2013-03-05 12:00:00,-4.23,32.17,0.0,-21.63,-5.94,0.16,85.03,-86.28,1.1,-0.06,0.04,98.85,1.49,-104.38,4.05,0.0,-0.05,0.03,0.05,51.85,-30.63,0.38,-0.06,0.04,37.56,0.45,-39.07,1.08,0.0,-0.06,0.04,136.96,0.0,0.0,8.03,-247.45,37.98,11.37,57.49,-28.53,2.14
2013-03-05 15:00:00,-4.25,32.32,0.5,-21.63,-5.94,0.76,91.12,-93.45,1.59,-0.05,0.04,102.26,5.25,-112.74,5.24,0.0,-0.05,0.03,0.05,51.82,-30.58,0.35,-0.06,0.04,37.32,0.79,-38.98,0.89,0.0,-0.06,0.04,131.99,4.1,0.0,12.45,-261.7,28.21,0.78,69.17,-14.07,6.42
2013-03-05 18:00:00,-4.26,32.92,0.5,-21.63,-5.94,0.43,91.84,-94.2,1.95,-0.05,0.04,98.52,8.26,-114.25,7.48,0.0,-0.05,0.03,0.01,49.68,-28.27,0.22,-0.05,0.04,34.92,0.58,-36.2,0.72,0.0,-0.05,0.04,115.29,10.13,0.0,13.2,-259.53,29.75,0.0,69.41,-11.54,10.05
2013-03-05 21:00:00,-4.42,31.31,0.5,-21.63,-5.94,0.0,63.13,-63.29,0.18,-0.05,0.04,77.12,0.31,-77.87,0.45,0.0,-0.05,0.03,0.0,45.29,-23.68,0.03,-0.06,0.04,29.84,0.17,-30.28,0.29,0.0,-0.06,0.04,96.34,6.46,0.0,4.17,-186.55,16.34,0.0,65.64,-26.64,2.79
2013-03-06 00:00:00,-4.73,28.56,0.5,-21.63,-5.94,0.0,49.06,-49.06,0.01,-0.05,0.04,59.11,0.08,-59.35,0.18,0.0,-0.05,0.03,0.0,45.16,-23.6,0.08,-0.06,0.04,28.67,0.35,-29.65,0.65,0.0,-0.05,0.04,85.15,5.64,0.0,0.94,-153.54,14.99,0.0,61.94,-36.68,3.15
2013-03-06 03:00:00,-5.48,33.9,0.5,-21.63,-5.94,0.17,78.82,-79.82,0.85,-0.05,0.04,83.58,5.88,-94.99,5.54,0.0,-0.05,0.03,0.29,53.49,-33.2,1.05,-0.05,0.04,35.01,3.63,-41.47,2.85,0.0,-0.05,0.04,88.33,20.27,0.0,7.49,-235.41,21.6,0.0,67.14,-8.46,16.04
2013-03-06 06:00:00,-5.53,34.43,0.5,-21.63,-5.94,0.24,82.57,-84.48,1.68,-0.0,0.0,88.8,6.56,-101.86,6.5,0.0,-0.0,0.0,0.2,53.31,-33.01,1.13,-0.0,0.0,35.66,3.09,-41.59,2.84,0.0,-0.0,0.0,98.16,10.83,0.0,13.83,-247.44,29.84,0.09,67.46,-10.64,14.39
2013-03-06 09:00:00,-5.67,34.92,0.0,-21.63,-5.94,0.0,75.81,-76.69,0.89,-0.03,0.02,88.0,1.34,-92.49,3.15,0.01,-0.02,0.02,0.01,49.54,-28.35,0.43,-0.02,0.01,34.06,0.51,-35.77,1.21,0.0,-0.03,0.02,107.33,1.86,0.0,3.13,-221.25,31.73,2.48,65.94,-19.7,5.15
2013-03-06 12:00:00,-5.67,33.77,0.0,-21.63,-5.94,0.0,74.08,-74.72,0.64,-0.03,0.02,87.0,0.98,-89.96,1.98,0.01,-0.02,0.01,0.0,47.94,-26.53,0.22,-0.02,0.01,32.64,0.27,-33.43,0.53,0.0,-0.02,0.02,120.38,1.62,0.0,2.51,-212.85,30.22,3.91,54.15,-29.15,7.03
2013-03-06 15:00:00,-5.67,32.59,0.0,-21.63,-5.94,0.07,79.59,-80.73,1.08,-0.03,0.02,91.15,2.07,-96.91,3.69,0.0,-0.02,0.01,0.0,47.9,-26.48,0.21,-0.02,0.01,32.44,0.33,-33.35,0.59,0.0,-0.02,0.01,112.02,3.58,0.0,4.52,-224.69,21.33,0.81,69.16,-15.25,7.53
2013-03-06 18:00:00,-5.81,33.65,0.0,-21.63,-5.94,0.07,79.92,-81.31,1.33,-0.03,0.02,90.52,2.51,-98.07,5.03,0.0,-0.02,0.01,0.0,46.06,-24.54,0.11,-0.02,0.01,30.41,0.19,-31.04,0.45,0.0,-0.02,0.01,106.53,3.08,0.0,4.83,-222.72,22.69,0.0,69.32,-14.46,8.81
2013-03-06 21:00:00,-5.84,30.33,0.0,-21.63,-5.94,0.0,55.42,-55.42,0.02,-0.03,0.02,67.42,0.11,-67.88,0.35,0.0,-0.02,0.01,0.0,42.29,-20.67,0.02,-0.02,0.01,25.82,0.1,-26.16,0.24,0.0,-0.02,0.01,87.69,0.28,0.0,1.1,-162.21,14.07,0.0,64.8,-34.12,9.82
2013-03-07 00:00:00,-5.84,29.97,0.0,-21.63,-5.94,0.0,45.79,-45.78,0.0,-0.03,0.02,55.44,0.32,-56.7,0.94,0.0,-0.02,0.01,0.02,43.34,-21.9,0.18,-0.02,0.01,26.77,0.31,-28.46,1.4,0.0,-0.02,0.02,77.81,0.0,0.0,1.07,-146.91,14.45,0.0,63.69,-42.18,13.87
2013-03-07 03:00:00,-5.84,33.23,0.0,-21.63,-5.94,0.24,71.81,-73.59,1.55,-0.03,0.02,80.04,2.91,-90.01,7.07,0.0,-0.02,0.01,0.09,50.73,-30.63,1.44,-0.02,0.01,33.92,1.73,-39.66,4.01,0.0,-0.02,0.02,84.6,1.03,0.0,9.34,-223.68,26.93,0.0,68.22,-13.66,25.77
2013-03-07 06:00:00,-5.84,35.04,0.0,-21.63,-5.94,0.18,75.57,-77.84,2.1,-0.04,0.02,85.44,3.69,-96.38,7.25,0.0,-0.02,0.01,0.08,50.62,-30.44,1.37,-0.02,0.01,34.39,1.88,-39.7,3.44,0.0,-0.02,0.02,93.07,1.03,0.0,8.28,-234.73,31.04,0.07,67.53,-11.19,21.63
2013-03-07 09:00:00,-6.19,35.67,0.0,-21.63,-5.94,0.14,69.61,-70.79,1.09,-0.16,0.11,81.5,1.85,-87.63,4.32,0.0,-0.12,0.08,0.06,47.25,-26.21,0.56,-0.14,0.1,31.65,0.85,-34.2,1.74,0.0,-0.13,0.09,101.72,0.0,0.0,2.76,-210.16,27.12,6.07,60.1,-19.48,8.32
2013-03-07 12:00:00,-6.19,34.66,0.0,-21.63,-5.94,0.14,68.01,-69.0,0.89,-0.17,0.12,80.27,1.86,-85.28,3.18,0.01,-0.13,0.09,0.05,45.81,-24.55,0.36,-0.15,0.1,30.16,0.75,-32.0,1.13,0.0,-0.14,0.1,110.97,0.0,0.0,2.03,-202.31,24.28,8.95,55.68,-30.6,8.44
2013-03-07 15:00:00,-6.04,33.07,0.0,-21.63,-5.94,0.21,72.67,-74.43,1.6,-0.15,0.11,84.18,2.46,-91.77,5.16,0.01,-0.12,0.08,0.05,45.78,-24.51,0.34,-0.15,0.11,29.93,0.9,-31.92,1.13,0.0,-0.13,0.09,99.89,0.29,0.0,3.49,-213.37,28.2,1.15,70.32,-21.2,10.14
2013-03-07 18:00:00,-5.94,33.56,0.0,-21.63,-5.94,0.15,73.31,-74.98,1.57,-0.16,0.11,84.18,2.66,-92.83,6.03,0.0,-0.12,0.08,0.01,44.23,-22.73,0.17,-0.16,0.11,28.06,0.71,-29.71,0.98,0.0,-0.13,0.09,92.95,0.43,0.0,5.1,-211.38,28.72,0.0,69.93,-19.7,12.26
2013-03-07 21:00:00,-5.94,32.35,0.0,-21.63,-5.94,0.0,51.56,-51.56,0.06,-0.18,0.12,62.75,0.87,-64.62,1.04,0.0,-0.14,0.1,0.0,40.84,-19.23,0.07,-0.17,0.12,23.99,0.59,-25.12,0.58,0.0,-0.15,0.1,78.35,0.0,0.0,1.71,-154.8,21.58,0.0,68.27,-45.69,10.1
2013-03-08 00:00:00,-5.94,31.76,0.0,-21.63,-5.94,0.0,47.91,-47.9,0.05,-0.18,0.13,55.33,1.25,-57.88,1.34,0.0,-0.14,0.1,0.08,44.64,-23.46,0.41,-0.16,0.11,26.46,1.03,-29.44,1.99,0.0,-0.13,0.09,76.14,0.0,0.0,3.31,-150.63,27.18,0.0,67.65,-53.52,9.98
2013-03-08 03:00:00,-5.93,34.33,0.0,-21.63,-5.94,0.56,72.89,-77.69,4.29,-0.14,0.1,77.31,4.19,-92.29,10.83,0.0,-0.12,0.08,0.22,50.85,-33.0,3.59,-0.12,0.09,33.08,2.09,-41.15,6.01,0.0,-0.1,0.07,90.04,0.74,0.0,12.25,-230.19,38.08,0.0,70.47,-17.61,13.75
2013-03-08 06:00:00,-5.88,39.1,0.0,-21.63,-5.94,1.16,75.78,-82.43,5.5,-0.07,0.05,81.85,7.08,-99.0,10.09,0.0,-0.06,0.04,0.48,50.82,-32.82,3.16,-0.06,0.04,33.35,2.94,-41.2,4.92,0.0,-0.06,0.04,94.13,0.56,0.0,11.22,-241.85,39.81,0.15,68.55,-13.21,13.36
2013-03-08 09:00:00,-5.89,38.61,0.0,-21.63,-5.94,0.72,71.43,-74.84,2.73,-0.13,0.09,78.13,5.06,-89.95,6.79,0.0,-0.11,0.08,0.25,48.34,-28.19,1.26,-0.11,0.08,30.77,1.95,-35.45,2.77,0.0,-0.12,0.09,118.26,0.0,0.0,5.63,-216.31,34.99,7.13,36.26,-26.26,13.51
2013-03-08 12:00:00,-5.92,38.56,0.0,-21.63,-5.94,0.62,70.13,-72.87,2.15,-0.12,0.09,76.98,4.7,-87.48,5.83,0.0,-0.11,0.07,0.16,47.13,-26.37,0.74,-0.11,0.08,29.49,1.67,-33.15,2.03,0.0,-0.12,0.08,121.24,0.0,0.0,5.31,-208.08,31.75,7.48,45.41,-38.3,8.47
2013-03-08 15:00:00,-5.86,36.88,0.0,-21.63,-5.94,1.05,73.66,-78.68,3.97,-0.01,0.0,80.31,5.74,-94.18,8.12,0.0,-0.0,0.0,0.17,47.1,-26.33,0.69,-0.01,0.01,29.26,1.74,-33.07,2.07,0.0,-0.0,0.0,107.05,0.0,0.0,8.09,-219.5,32.6,1.36,66.33,-29.73,8.73
2013-03-08 18:00:00,-5.86,36.79,0.0,-21.63,-5.94,1.12,74.14,-79.44,4.18,-0.01,0.0,80.26,6.6,-95.4,8.54,0.0,-0.0,0.0,0.04,45.7,-24.41,0.3,-0.01,0.01,27.69,1.43,-30.77,1.65,0.0,-0.0,0.0,100.32,0.0,0.0,8.38,-217.64,32.68,0.0,68.77,-27.32,9.81
2013-03-08 21:00:00,-5.94,34.57,0.0,-21.63,-5.94,0.0,54.11,-54.21,0.1,-0.01,0.01,62.68,1.82,-66.12,1.62,0.0,-0.0,0.0,0.01,42.47,-20.92,0.07,-0.01,0.01,24.41,1.08,-26.38,0.89,0.0,-0.0,0.0,87.51,0.0,0.0,1.12,-159.56,18.03,0.0,63.84,-44.33,10.67
2013-03-09 00:00:00,-5.94,33.97,0.0,-21.63,-5.94,0.0,50.82,-50.83,0.01,-0.01,0.01,60.09,2.29,-63.4,1.02,0.0,-0.0,0.0,0.25,47.89,-27.46,0.95,-0.01,0.0,30.62,2.4,-35.91,2.89,0.0,-0.0,0.0,79.07,0.0,0.0,6.86,-171.31,18.09,0.0,67.31,-35.42,13.29
2013-03-09 03:00:00,-5.87,37.54,0.0,-21.63,-5.94,3.04,76.19,-83.85,4.62,-0.0,0.0,82.98,10.49,-103.32,9.85,0.0,-0.0,0.0,1.64,52.42,-36.28,3.85,-0.0,0.0,36.04,5.73,-47.47,5.71,0.0,-0.0,0.0,92.84,0.54,0.0,31.06,-260.12,26.77,0.0,71.83,-11.77,23.11
2013-03-09 06:00:00,-5.61,40.56,0.0,-21.63,-5.94,3.33,78.85,-89.37,7.19,-0.0,0.0,86.67,13.41,-111.7,11.62,0.0,-0.0,0.0,1.16,51.16,-33.58,2.9,-0.0,0.0,34.7,4.76,-44.18,4.72,0.0,-0.0,0.0,97.9,0.0,0.0,30.81,-268.89,32.92,0.15,69.18,-9.33,18.24
2013-03-09 09:00:00,-5.76,38.59,0.0,-21.63,-5.94,2.23,74.81,-80.81,3.8,-0.1,0.07,83.6,9.66,-100.95,7.71,0.01,-0.09,0.06,0.58,49.08,-29.29,1.28,-0.08,0.06,32.64,3.16,-38.54,2.77,0.0,-0.1,0.07,106.18,0.0,0.0,16.39,-240.63,38.55,12.4,52.86,-19.99,7.35
2013-03-09 12:00:00,-5.82,37.26,0.0,-21.63,-5.94,1.84,73.69,-78.56,3.06,-0.1,0.07,82.64,8.87,-97.95,6.46,0.01,-0.09,0.06,0.38,48.19,-27.75,0.84,-0.09,0.06,31.64,2.73,-36.43,2.09,0.0,-0.1,0.07,110.65,0.0,0.0,20.24,-231.81,29.43,15.0,56.43,-32.16,6.71
2013-03-09 15:00:00,-5.72,38.51,0.0,-21.63,-5.94,3.32,76.85,-84.91,4.75,-0.05,0.04,85.59,11.35,-105.6,8.67,0.0,-0.05,0.03,0.6,48.89,-28.97,1.12,-0.06,0.04,32.31,3.2,-38.01,2.52,0.0,-0.05,0.04,96.53,1.28,0.0,28.91,-247.74,26.18,3.29,70.0,-15.69,10.38
2013-03-09 18:00:00,-5.7,39.9,0.0,-21.63,-5.94,3.15,77.34,-86.08,5.61,-0.05,0.03,85.25,12.24,-107.53,10.05,0.0,-0.05,0.03,0.37,48.39,-28.01,0.88,-0.06,0.04,31.38,3.03,-36.83,2.43,0.0,-0.05,0.03,88.46,1.63,0.0,28.1,-249.02,28.85,0.0,71.45,-13.42,15.68
2013-03-09 21:00:00,-6.07,38.11,0.0,-21.63,-5.94,0.0,57.98,-58.29,0.33,-0.06,0.04,67.69,3.79,-73.73,2.26,0.0,-0.05,0.03,0.07,45.27,-23.93,0.24,-0.06,0.04,28.08,2.06,-31.48,1.37,0.0,-0.05,0.04,70.57,0.07,0.0,10.99,-181.49,21.43,0.0,71.03,-30.21,11.5
2013-03-10 00:00:00,-6.19,39.04,0.0,-21.63,-5.94,0.01,55.2,-55.24,0.04,-0.06,0.04,68.48,3.49,-73.67,1.72,0.0,-0.05,0.03,0.56,49.9,-30.5,1.68,-0.05,0.04,34.2,5.04,-43.44,4.22,0.0,-0.05,0.03,76.33,0.94,0.0,14.45,-202.02,25.6,0.0,71.35,-26.46,12.88
2013-03-10 03:00:00,-5.29,43.98,0.09,-21.63,-5.94,3.92,80.79,-92.02,7.33,-0.05,0.03,88.06,21.12,-122.59,13.42,0.0,-0.04,0.03,1.82,54.12,-40.59,6.29,-0.04,0.03,37.29,11.69,-58.14,9.17,0.0,-0.04,0.03,84.42,7.57,0.0,52.51,-311.76,40.99,0.0,71.88,-6.37,27.9
2013-03-10 06:00:00,-5.08,44.19,0.0,-21.63,-5.94,4.62,82.5,-98.87,11.77,-0.04,0.03,89.09,25.22,-133.74,19.44,0.0,-0.04,0.03,1.54,52.86,-37.62,4.87,-0.05,0.03,36.39,9.6,-54.08,8.1,0.0,-0.04,0.03,97.59,0.26,0.0,64.01,-323.99,46.72,0.2,71.35,-4.66,15.32
2013-03-10 09:00:00,-5.45,43.83,0.0,-21.63,-5.94,2.98,78.56,-89.18,7.71,-0.25,0.17,87.27,19.09,-120.37,14.03,0.04,-0.22,0.15,0.91,50.81,-32.72,2.7,-0.24,0.17,35.03,6.73,-46.96,5.26,0.01,-0.25,0.17,106.65,0.0,0.0,41.04,-288.65,48.14,22.79,57.64,-23.97,3.92
2013-03-10 12:00:00,-5.55,43.75,0.0,-21.63,-5.94,2.54,77.56,-86.54,6.51,-0.25,0.18,86.8,18.1,-116.52,11.63,0.05,-0.22,0.15,0.66,50.05,-30.92,1.92,-0.24,0.17,34.42,6.0,-44.24,3.89,0.02,-0.25,0.18,108.98,0.38,0.0,33.2,-277.31,47.17,29.07,58.91,-35.9,3.24
2013-03-10 15:00:00,-5.24,42.92,0.0,-21.63,-5.94,4.15,80.74,-93.6,8.74,-0.11,0.08,88.8,22.85,-125.87,14.24,0.01,-0.08,0.06,0.95,50.73,-32.31,2.28,-0.1,0.07,34.75,7.06,-46.24,4.45,0.0,-0.09,0.06,102.3,1.21,0.0,49.5,-296.89,43.63,4.37,70.63,-11.14,4.64
2013-03-10 18:00:00,-5.17,44.76,0.5,-21.63,-5.94,4.48,81.07,-95.18,9.65,-0.11,0.08,87.27,24.91,-128.66,16.5,0.0,-0.08,0.05,0.75,50.19,-31.26,1.97,-0.09,0.07,33.6,6.88,-44.82,4.37,0.0,-0.08,0.06,94.91,1.38,0.0,53.34,-299.26,42.25,0.0,72.17,-7.1,8.15
2013-03-10 21:00:00,-5.97,43.66,0.0,-21.63,-5.94,0.0,63.3,-64.22,0.95,-0.12,0.08,73.16,8.56,-87.23,5.54,0.0,-0.08,0.05,0.09,47.26,-26.16,0.47,-0.11,0.07,30.79,4.28,-37.42,2.38,0.0,-0.09,0.06,84.92,0.24,0.0,12.27,-215.03,34.76,0.0,68.74,-21.92,4.27
2013-03-11 00:00:00,-5.99,43.61,0.0,-21.63,-5.94,0.01,62.63,-62.64,0.05,-0.14,0.1,73.8,7.61,-84.2,2.81,0.0,-0.08,0.05,0.98,51.42,-32.42,1.67,-0.1,0.07,33.62,8.89,-46.69,4.2,0.0,-0.08,0.06,84.9,0.4,0.0,18.84,-225.78,34.24,0.0,70.25,-18.87,4.33
2013-03-11 03:00:00,-4.86,45.68,0.5,-21.63,-5.94,8.58,87.02,-105.18,9.62,-0.11,0.07,86.67,37.68,-141.27,16.94,0.0,-0.07,0.05,3.2,56.34,-46.57,8.68,-0.08,0.06,36.64,16.97,-67.27,13.69,0.0,-0.08,0.05,96.29,16.6,0.0,77.58,-359.74,45.67,0.0,73.21,-4.33,19.34
2013-03-11 06:00:00,-4.32,45.47,0.5,-21.63,-5.94,10.29,88.57,-113.5,14.65,-0.05,0.03,87.63,42.77,-154.82,24.43,0.0,-0.04,0.03,3.41,56.11,-46.67,8.78,-0.03,0.02,36.51,18.0,-67.9,13.41,0.0,-0.04,0.03,102.13,17.84,0.0,95.34,-384.2,42.71,0.09,73.18,-3.31,20.49
2013-03-11 09:00:00,-4.78,43.71,0.5,-21.63,-5.94,9.05,84.91,-102.32,8.37,-0.05,0.03,87.28,37.52,-139.27,14.46,0.02,-0.04,0.03,2.95,54.01,-39.73,4.41,-0.03,0.02,35.81,15.63,-57.7,6.27,0.01,-0.05,0.03,104.79,8.38,0.0,78.63,-339.77,38.31,15.18,66.98,-13.83,7.83
2013-03-11 12:00:00,-4.87,43.49,0.5,-21.63,-5.94,8.4,83.97,-99.21,6.86,-0.05,0.03,87.78,35.23,-134.69,11.65,0.04,-0.04,0.03,2.65,53.1,-36.95,2.84,-0.03,0.02,35.58,13.98,-53.53,3.97,0.01,-0.05,0.03,110.17,11.3,0.0,70.11,-324.67,33.36,20.6,69.7,-28.47,4.71
2013-03-11 15:00:00,-4.64,43.54,0.5,-21.63,-5.94,9.82,87.03,-107.48,10.65,-0.05,0.03,89.22,39.77,-145.75,16.75,0.01,-0.04,0.03,2.7,53.09,-36.87,2.72,-0.03,0.02,35.27,14.23,-53.38,3.89,0.0,-0.05,0.03,97.2,37.43,0.0,65.43,-343.5,32.77,3.83,73.21,-6.94,7.09
2013-03-11 18:00:00,-4.53,44.58,0.5,-21.63,-5.94,10.06,87.2,-109.25,12.0,-0.05,0.03,87.23,41.53,-148.98,20.23,0.0,-0.04,0.03,1.94,51.94,-34.15,1.9,-0.03,0.02,33.5,12.85,-49.56,3.23,0.0,-0.04,0.03,89.86,38.82,0.0,69.01,-342.48,32.52,0.0,73.27,-6.45,10.85
2013-03-11 21:00:00,-5.32,43.67,0.11,-21.63,-5.94,0.27,70.34,-73.09,2.5,-0.05,0.03,74.95,19.8,-100.16,5.42,0.0,-0.04,0.03,0.22,49.2,-28.29,0.51,-0.03,0.02,31.22,8.46,-40.84,1.17,0.0,-0.05,0.03,78.65,22.95,0.0,27.68,-243.21,25.93,0.0,73.26,-21.89,4.11
2013-03-12 00:00:00,-5.41,43.57,0.11,-21.63,-5.94,0.15,66.95,-67.09,0.01,-0.05,0.03,75.35,12.46,-88.81,1.01,0.0,-0.04,0.03,1.8,53.91,-35.2,1.12,-0.03,0.02,34.43,13.19,-49.72,2.12,0.0,-0.04,0.03,77.21,24.56,0.0,27.33,-238.96,17.84,0.0,73.26,-18.07,4.5
2013-03-12 03:00:00,-4.81,44.69,0.5,-21.63,-5.94,10.68,93.66,-114.0,9.68,-0.04,0.03,88.83,44.73,-150.57,17.02,0.0,-0.04,0.03,3.78,58.45,-50.81,10.21,-0.03,0.02,37.06,19.54,-71.94,15.36,0.0,-0.04,0.03,91.13,49.0,0.0,75.03,-383.83,38.42,0.0,73.27,-1.44,23.96
2013-03-12 06:00:00,-4.46,44.53,0.11,-21.63,-5.94,11.39,95.0,-122.39,16.01,-0.04,0.03,90.12,46.74,-163.9,27.05,0.0,-0.04,0.03,3.86,58.24,-50.72,10.25,-0.03,0.02,37.18,19.64,-72.29,15.49,0.0,-0.04,0.03,103.65,34.28,0.0,87.4,-407.43,35.57,0.23,73.27,-1.83,40.61
2013-03-12 09:00:00,-4.75,43.75,0.0,-21.63,-5.94,10.27,91.3,-110.23,8.68,-0.04,0.03,91.11,42.58,-147.38,13.68,0.02,-0.04,0.03,3.35,56.45,-43.12,4.96,-0.03,0.02,37.21,17.47,-61.37,6.69,0.01,-0.04,0.03,106.35,24.02,0.0,69.84,-360.08,37.13,13.18,71.07,-10.19,15.63
2013-03-12 12:00:00,-4.91,43.34,0.05,-21.63,-5.94,9.83,90.33,-106.94,6.79,-0.04,0.03,92.69,40.67,-142.63,9.25,0.04,-0.04,0.03,3.12,55.56,-40.1,3.06,-0.03,0.02,37.48,16.11,-56.95,3.36,0.01,-0.04,0.03,110.56,27.09,0.0,59.2,-344.28,36.21,19.29,72.65,-20.86,7.6
2013-03-12 15:00:00,-4.78,42.85,0.5,-21.63,-5.94,10.9,93.55,-116.07,11.62,-0.0,0.0,94.35,44.01,-154.62,16.26,0.0,-0.0,0.0,3.12,55.55,-40.03,2.99,-0.0,0.0,37.31,16.28,-56.82,3.23,0.0,-0.0,0.0,102.91,51.92,0.0,63.2,-364.74,33.5,3.14,73.27,-2.58,6.72
2013-03-12 18:00:00,-4.66,43.73,0.5,-21.63,-5.94,11.25,93.59,-117.78,12.94,-0.0,0.0,91.89,45.22,-157.71,20.6,0.0,0.0,0.0,2.43,54.43,-36.99,1.75,-0.0,0.0,35.51,14.83,-52.63,2.29,0.0,0.0,0.0,94.51,69.5,0.0,54.33,-362.84,31.91,0.0,73.27,-1.82,7.51
2013-03-12 21:00:00,-5.09,41.73,0.5,-21.63,-5.94,0.19,76.31,-78.01,1.51,-0.0,0.0,79.48,23.28,-105.04,2.28,0.0,-0.0,0.0,0.3,51.59,-30.59,0.32,-0.0,0.0,32.93,9.64,-43.33,0.76,0.0,-0.0,0.0,69.25,58.53,0.0,17.34,-255.93,19.11,0.0,73.27,-15.2,2.41
2013-03-13 00:00:00,-4.91,40.66,0.5,-21.63,-5.94,0.0,71.03,-71.04,0.02,-0.0,0.0,75.29,16.62,-92.5,0.6,0.0,-0.0,0.0,2.6,55.56,-38.02,1.49,-0.0,0.0,35.19,15.25,-52.44,2.01,0.0,-0.0,0.0,68.73,60.9,0.0,19.02,-250.03,11.54,0.0,73.27,-17.53,3.78
2013-03-13 03:00:00,-4.23,42.07,0.5,-21.63,-5.94,12.75,96.01,-121.83,13.06,-0.0,0.0,88.07,49.09,-158.1,20.95,0.0,0.0,0.0,4.79,58.75,-55.14,13.22,-0.0,0.0,36.12,21.85,-76.13,18.16,0.0,0.0,0.0,83.61,87.7,0.0,72.53,-404.05,25.48,0.0,73.27,-0.58,29.63
2013-03-13 06:00:00,-4.21,42.82,0.5,-21.63,-5.94,13.51,96.78,-130.47,20.19,-0.0,0.0,88.93,51.95,-171.27,30.39,0.0,0.0,0.0,4.79,58.54,-54.94,13.23,-0.0,0.0,36.3,21.79,-76.24,18.14,0.0,0.0,0.0,95.88,65.37,0.0,98.16,-426.96,29.26,0.06,73.27,-0.22,32.0
2013-03-13 09:00:00,-4.78,41.63,0.5,-21.63,-5.94,12.21,94.12,-117.42,11.09,-0.0,0.0,93.01,47.04,-153.96,13.89,0.02,-0.0,0.0,4.2,57.37,-46.63,6.69,-0.0,0.0,38.05,19.39,-64.66,7.21,0.01,-0.0,0.0,107.33,40.17,0.0,80.1,-377.11,30.86,10.25,73.21,-5.18,8.94
