snapshot,AC,BEV charger,DAC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central resistive heater,urban central solid biomass CHP CC
2013-08-30 03:00:00,0.0,-11.97,-1.62,-0.0,-58.95,0.55,0.5,21.29,26.22,-5.12,-0.02,104.99,-180.0,-0.01,0.03,68.98,-194.35,8.46,29.81,177.94,-4.31,0.0,-7.5,0.0,11.23,-6.75,0.0,-2.63,0.0,10.22,1.11,-2.61,1.75,0.0,0.0,12.76
2013-08-30 06:00:00,0.0,-102.29,-1.62,0.0,-512.66,0.0,0.0,-22.4,5.79,-5.12,-53.05,0.1,-223.89,-0.03,0.01,34.77,-194.35,8.04,28.68,196.21,-4.25,-0.03,-6.94,-0.03,11.15,-6.71,-0.03,-2.41,-0.02,780.89,84.68,-12.49,0.0,0.0,-2.03,0.0
2013-08-30 09:00:00,0.0,-401.11,-1.62,-0.0,-906.51,0.0,0.0,-36.65,0.04,-5.12,-194.07,0.06,-232.91,-0.03,0.01,34.35,-194.35,10.23,29.27,262.2,-4.19,-0.03,-6.17,-0.03,10.4,-6.67,-0.03,-2.11,-0.02,1494.05,164.82,-12.15,0.0,0.0,-1.7,0.0
2013-08-30 12:00:00,-0.0,-323.04,-1.62,0.0,-961.1,0.0,0.0,-26.87,0.04,-5.12,-172.02,0.07,-221.9,-0.03,0.01,33.45,-194.35,17.58,41.54,369.97,-4.2,-0.03,-5.94,-0.03,11.09,-6.66,-0.03,-2.02,-0.02,1333.52,137.18,-17.36,0.0,0.0,-2.13,0.0
2013-08-30 15:00:00,0.0,-61.45,-1.62,0.0,-618.21,0.0,0.0,-0.99,1.41,-5.12,-4.43,5.56,-215.18,-0.02,0.02,39.27,-194.35,23.78,56.96,445.0,-4.27,0.0,-6.08,0.0,11.12,-6.66,0.0,-2.04,0.0,493.96,49.03,-5.68,0.0,0.0,0.0,0.0
2013-08-30 18:00:00,-0.0,-21.02,-1.62,-0.0,-324.92,0.0,0.0,19.91,48.04,-5.12,-0.03,111.76,-207.84,-0.01,0.02,44.42,-194.35,27.13,77.0,437.69,-4.18,0.0,-6.48,0.0,11.03,-6.62,0.0,-2.16,0.0,1.24,0.16,-4.07,0.0,0.0,0.0,0.04
2013-08-30 21:00:00,-0.0,-19.57,-1.62,0.0,-296.49,0.0,0.0,13.91,26.45,-5.12,-0.14,109.6,-172.61,-0.01,0.02,40.8,-194.35,25.67,86.51,398.64,-3.94,0.0,-6.62,0.0,11.0,-6.61,0.0,-2.3,0.0,0.0,0.0,-3.32,0.0,0.0,0.0,0.12
2013-08-31 00:00:00,0.0,-20.35,-1.62,0.0,-255.18,0.0,0.0,11.32,12.45,-5.12,-0.21,93.16,-149.28,-0.01,0.02,39.44,-194.35,20.12,88.01,374.8,-4.09,0.0,-7.12,0.0,10.96,-6.74,0.0,-2.6,0.0,0.0,0.0,-3.71,0.0,0.0,0.0,0.12
2013-08-31 03:00:00,-0.0,-25.9,-1.62,0.0,-229.99,0.0,0.0,15.35,16.69,-5.12,-0.02,81.54,-151.97,-0.01,0.03,38.12,-194.35,20.02,89.27,350.93,-4.5,0.0,-7.84,0.0,10.93,-6.81,0.0,-2.76,0.0,10.47,1.25,-3.68,0.0,0.0,0.0,0.0
2013-08-31 06:00:00,0.0,-60.4,-1.62,0.0,-720.31,0.0,0.0,-18.56,43.12,-5.12,-63.39,3.08,-185.02,-0.03,0.01,20.32,-194.35,21.97,81.07,302.72,-4.46,-0.27,-7.42,-0.29,10.36,-6.77,-0.27,-2.58,-0.23,726.81,78.36,-13.92,0.0,0.0,-2.81,0.0
2013-08-31 09:00:00,0.0,-350.56,-1.62,0.0,-1035.29,0.0,0.0,-34.13,0.77,-5.12,-182.49,0.44,-196.97,-0.03,0.01,18.22,-194.35,17.9,73.16,385.2,-4.36,-0.32,-6.65,-0.31,10.16,-6.7,-0.31,-2.29,-0.25,1385.64,147.2,-14.15,0.0,0.0,-2.82,0.0
2013-08-31 12:00:00,0.0,-285.33,-1.62,0.0,-1091.07,0.0,0.0,-31.28,0.38,-5.12,-166.94,0.47,-186.04,-0.03,0.01,12.45,-194.35,15.74,67.99,505.52,-4.36,-0.3,-6.43,-0.29,10.13,-6.69,-0.3,-2.21,-0.24,1262.5,125.39,-16.45,0.0,0.0,-1.54,0.0
2013-08-31 15:00:00,-0.0,-38.94,-1.62,0.0,-760.88,0.0,0.0,-5.23,2.8,-5.12,-10.79,6.63,-185.86,-0.02,0.02,14.08,-194.35,14.53,64.19,562.92,-4.46,0.0,-6.66,0.0,10.47,-6.73,0.0,-2.26,0.0,509.59,46.95,-9.26,0.0,0.0,0.0,0.0
2013-08-31 18:00:00,-0.0,-14.13,-1.62,0.0,-358.53,0.0,0.0,9.79,40.43,-5.12,-0.04,103.99,-186.77,-0.02,0.02,18.86,-194.35,14.84,65.37,525.18,-4.4,0.0,-7.1,0.0,10.31,-6.7,0.0,-2.39,0.0,1.14,0.15,-8.89,0.0,0.0,0.0,0.0
2013-08-31 21:00:00,-0.0,-16.07,-1.62,0.0,-352.68,0.0,0.0,6.17,22.52,-5.12,-0.04,95.77,-159.14,-0.02,0.02,16.43,-194.35,15.44,66.39,523.99,-4.08,0.0,-7.08,0.0,10.14,-6.66,0.0,-2.49,0.0,0.0,0.0,-7.49,0.0,0.0,0.0,0.0
2013-09-01 00:00:00,0.0,-16.83,-1.62,-0.0,-369.86,0.0,0.0,2.7,16.26,-5.12,-0.03,90.03,-137.22,-0.02,0.02,14.82,-194.35,17.97,77.59,526.31,-4.46,0.0,-8.36,0.0,9.84,-7.0,0.0,-3.43,0.0,0.0,0.0,-7.25,0.0,0.0,0.0,0.0
2013-09-01 03:00:00,0.0,-31.77,-1.62,-0.0,-374.5,0.0,0.0,4.43,14.99,-5.12,-0.03,96.58,-134.65,-0.01,0.03,13.45,-194.35,17.11,83.06,526.78,-5.21,0.0,-10.09,-0.01,9.48,-7.11,0.0,-3.75,-0.01,8.44,1.19,-7.31,0.0,0.0,0.0,0.0
2013-09-01 06:00:00,0.0,-60.45,-1.62,-0.0,-933.29,0.0,0.0,-24.59,75.64,-5.12,-57.06,0.88,-160.43,-0.03,0.01,1.24,-194.35,16.89,89.74,518.07,-5.12,-0.47,-9.42,-0.5,8.57,-7.04,-0.46,-3.44,-0.4,703.86,75.71,-23.19,0.0,0.0,-3.65,0.0
2013-09-01 09:00:00,0.0,-394.05,-1.62,0.0,-1184.53,0.0,0.0,-43.11,0.89,-5.12,-183.51,0.5,-178.14,-0.03,0.02,0.97,-194.35,15.64,89.79,563.25,-4.94,-0.6,-8.36,-0.57,8.27,-6.93,-0.58,-2.99,-0.45,1411.22,153.05,-29.7,0.0,0.0,-4.02,0.0
2013-09-01 12:00:00,0.0,-353.46,-1.62,0.0,-1200.27,0.0,0.0,-38.62,1.47,-5.12,-174.49,0.56,-170.68,-0.03,0.01,0.41,-194.35,18.74,96.18,667.93,-4.95,-0.57,-8.11,-0.53,8.34,-6.94,-0.55,-2.89,-0.43,1272.68,132.62,-30.71,0.0,0.0,-4.64,0.0
2013-09-01 15:00:00,0.0,-51.15,-1.62,-0.0,-925.3,0.0,0.0,-5.74,15.1,-5.12,-1.99,7.56,-175.79,-0.02,0.02,0.65,-194.35,22.7,99.06,742.86,-5.12,-0.1,-8.51,-0.09,8.97,-6.97,-0.09,-2.94,-0.08,456.77,44.51,-13.11,0.0,0.0,-0.11,0.0
2013-09-01 18:00:00,0.0,-9.78,-1.62,-0.0,-581.91,0.0,0.0,13.31,58.14,-5.12,-0.1,104.31,-185.57,-0.02,0.03,2.6,-194.35,25.86,101.66,697.61,-5.0,-0.09,-8.78,-0.08,8.96,-6.91,-0.09,-3.01,-0.07,0.88,0.14,-10.92,0.0,0.0,-0.05,0.0
2013-09-01 21:00:00,0.0,-10.86,-1.62,0.0,-585.91,0.0,0.0,7.73,28.06,-5.12,-0.09,92.66,-157.66,-0.02,0.02,3.17,-194.35,27.49,104.61,714.15,-4.41,-0.09,-8.0,-0.08,8.94,-6.85,-0.09,-3.0,-0.07,0.0,0.0,-8.56,0.0,0.0,-0.05,0.0
2013-09-02 00:00:00,-0.0,-26.62,-1.62,0.0,-601.14,0.0,0.0,5.67,19.08,-5.12,-0.05,99.19,-142.12,-0.02,0.02,4.94,-194.35,25.77,105.8,730.47,-4.44,-0.1,-7.77,-0.1,8.92,-6.89,-0.09,-2.89,-0.08,0.0,0.0,-6.35,0.0,0.0,-0.07,0.0
2013-09-02 03:00:00,-0.0,-51.08,-1.62,-0.0,-579.69,0.0,0.0,8.01,16.93,-5.12,-0.05,110.12,-173.69,-0.01,0.03,8.16,-194.35,23.41,103.17,747.77,-5.09,-0.1,-8.8,-0.1,8.88,-7.07,-0.09,-3.18,-0.09,9.06,1.15,-6.46,0.0,0.0,-0.07,0.0
2013-09-02 06:00:00,0.0,-92.76,-1.62,0.0,-956.43,0.0,0.0,-20.95,44.26,-5.12,-45.65,0.84,-222.03,-0.03,0.01,4.2,-194.35,20.67,92.02,679.11,-4.97,-0.66,-8.19,-0.68,8.5,-7.01,-0.64,-2.97,-0.58,673.88,72.59,-22.32,0.0,0.0,-9.12,0.0
2013-09-02 09:00:00,0.0,-390.64,-1.62,0.0,-1181.72,0.0,0.0,-39.18,0.94,-5.12,-190.95,0.42,-232.67,-0.03,0.02,6.09,-194.35,16.39,79.6,655.34,-4.83,-0.69,-7.35,-0.69,7.81,-6.91,-0.68,-2.62,-0.58,1377.99,153.46,-27.67,0.0,0.0,-9.77,0.0
2013-09-02 12:00:00,0.0,-352.86,-1.62,0.0,-1181.0,0.0,0.0,-39.61,1.2,-5.12,-185.71,0.45,-226.75,-0.03,0.01,6.63,-194.35,17.73,89.49,684.29,-4.85,-0.68,-7.08,-0.67,7.75,-6.9,-0.67,-2.49,-0.57,1306.69,137.59,-29.58,0.0,0.0,-11.29,0.0
2013-09-02 15:00:00,-0.0,-127.09,-1.62,0.0,-804.46,0.0,0.0,-3.68,7.58,-5.12,-2.32,9.44,-222.78,-0.02,0.02,9.52,-194.35,19.65,96.32,700.38,-4.99,-0.37,-7.26,-0.39,8.52,-6.89,-0.37,-2.47,-0.33,503.51,47.75,-15.91,0.0,0.0,-2.27,0.0
2013-09-02 18:00:00,0.0,-36.81,-1.62,-0.0,-425.87,0.0,0.0,12.31,32.06,-5.12,-0.51,90.03,-215.33,-0.01,0.03,30.98,-194.35,18.95,94.18,625.06,-4.81,-0.33,-7.48,-0.33,8.45,-6.81,-0.32,-2.51,-0.28,0.68,0.12,-9.47,0.0,0.0,-0.87,0.0
2013-09-02 21:00:00,0.0,-33.86,-1.62,-0.0,-359.29,0.0,0.0,12.17,20.92,-5.12,-0.45,88.66,-175.93,-0.02,0.02,32.26,-194.35,15.5,80.81,543.4,-4.3,-0.31,-7.2,-0.32,8.4,-6.78,-0.31,-2.61,-0.27,0.0,0.0,-8.58,0.0,0.0,-0.8,0.0
2013-09-03 00:00:00,-0.0,-24.95,-1.62,-0.0,-301.57,0.0,0.0,14.3,16.64,-5.12,-0.48,100.76,-157.82,-0.02,0.02,33.29,-194.35,12.01,64.01,465.45,-4.01,-0.23,-6.99,-0.25,8.39,-6.64,-0.23,-2.48,-0.2,0.0,0.0,-7.54,0.0,0.0,-0.34,0.0
2013-09-03 03:00:00,-0.0,-20.49,-1.62,-0.0,-229.0,0.0,0.0,26.43,52.55,-5.12,-0.16,106.46,-185.99,-0.01,0.03,37.47,-194.35,7.31,41.62,373.91,-4.28,-0.14,-7.48,-0.15,8.39,-6.7,-0.14,-2.61,-0.12,8.26,0.97,-4.81,0.0,0.0,-0.23,0.0
2013-09-03 06:00:00,-0.0,-80.46,-1.62,-0.0,-573.05,0.0,0.0,-22.2,39.81,-5.12,-59.29,1.43,-230.39,-0.03,0.01,26.7,-194.35,3.61,21.7,272.52,-4.21,-0.7,-6.93,-0.74,7.67,-6.67,-0.68,-2.44,-0.58,757.47,77.09,-12.74,0.0,0.0,-5.8,0.0
2013-09-03 09:00:00,-0.0,-392.31,-1.62,0.0,-797.08,0.0,0.0,-38.04,0.89,-5.12,-191.41,0.67,-240.0,-0.03,0.01,23.6,-194.35,2.21,12.9,191.69,-4.13,-0.72,-6.14,-0.72,7.37,-6.6,-0.7,-2.13,-0.57,1500.36,163.58,-15.59,0.0,0.0,-6.06,0.0
2013-09-03 12:00:00,-0.0,-347.72,-1.62,0.0,-772.77,0.0,0.0,-37.32,0.9,-5.12,-180.02,0.7,-233.91,-0.03,0.01,27.5,-194.35,2.91,15.29,236.86,-4.15,-0.71,-5.88,-0.71,7.26,-6.6,-0.69,-2.03,-0.56,1384.37,143.82,-19.41,0.0,0.0,-6.04,0.0
2013-09-03 15:00:00,-0.0,-118.57,-1.62,0.0,-352.24,0.55,0.0,-2.52,2.55,-5.12,-0.05,8.0,-228.43,-0.02,0.02,33.79,-194.35,3.9,12.77,271.05,-4.23,-0.08,-6.0,-0.09,7.84,-6.62,-0.08,-2.0,-0.07,535.09,50.22,-4.66,0.0,0.0,-0.13,1.1
2013-09-03 18:00:00,0.0,-6.89,-1.61,0.0,-85.82,0.55,0.0,26.77,66.41,-5.12,-0.02,95.61,-219.84,-0.01,0.02,64.24,-194.35,5.12,12.49,239.94,-4.14,0.0,-6.4,0.0,7.71,-6.58,0.0,-2.12,0.0,0.63,0.07,-1.66,6.32,0.0,0.0,8.69
2013-09-03 21:00:00,-0.0,-3.44,-1.6,0.0,-76.62,0.55,0.01,22.33,36.74,-5.12,-0.02,97.52,-178.2,-0.01,0.01,66.07,-194.35,8.46,15.24,204.2,-3.92,0.0,-6.6,0.0,7.62,-6.57,0.0,-2.27,0.0,0.0,0.0,-1.0,12.45,0.0,0.0,8.53
2013-09-04 00:00:00,-0.0,-2.93,-1.6,0.0,-77.5,0.55,0.01,22.56,41.84,-5.12,-0.01,106.67,-159.05,-0.01,0.02,66.19,-194.35,8.48,14.65,171.86,-3.98,0.0,-6.88,0.0,7.52,-6.61,0.0,-2.38,0.0,0.0,0.0,-0.47,11.67,0.0,0.0,8.89
2013-09-04 03:00:00,0.0,-7.89,-1.6,0.0,-84.52,0.55,0.01,26.48,61.98,-5.12,-0.01,118.28,-187.16,-0.0,0.03,67.4,-194.35,9.04,15.02,160.23,-4.24,0.0,-7.31,0.0,7.42,-6.68,0.0,-2.51,0.0,9.85,1.17,-0.45,15.26,0.0,0.0,9.14
2013-09-04 06:00:00,0.0,-107.04,-1.62,0.0,-486.52,0.0,0.0,-24.14,38.89,-5.12,-55.98,0.73,-232.12,-0.03,0.01,32.12,-194.35,2.25,8.33,145.29,-4.18,-0.55,-6.75,-0.57,6.71,-6.66,-0.52,-2.35,-0.46,819.43,88.18,-8.1,0.0,0.0,-4.88,0.0
2013-09-04 09:00:00,-0.0,-442.09,-1.62,0.0,-833.95,0.0,0.0,-42.14,0.76,-5.12,-197.42,0.6,-241.63,-0.03,0.01,30.47,-194.35,1.45,9.88,146.38,-4.09,-0.58,-5.87,-0.57,6.18,-6.59,-0.54,-2.01,-0.45,1616.03,185.2,-12.67,0.0,0.0,-5.26,0.0
2013-09-04 12:00:00,0.0,-384.12,-1.62,0.0,-854.47,0.0,0.0,-40.32,0.76,-5.12,-189.8,0.65,-235.67,-0.03,0.01,29.15,-194.35,2.86,13.83,187.36,-4.11,-0.57,-5.58,-0.56,6.14,-6.58,-0.53,-1.9,-0.44,1543.49,165.4,-18.87,0.0,0.0,-5.0,0.0
2013-09-04 15:00:00,0.0,-93.41,-1.62,0.0,-352.37,0.0,0.0,0.49,8.37,-5.12,-0.09,5.59,-229.33,-0.01,0.02,39.91,-194.35,10.24,32.34,182.39,-4.2,-0.01,-5.71,-0.01,6.86,-6.6,-0.01,-1.9,-0.01,559.81,53.93,-6.61,0.11,0.0,-0.02,1.35
2013-09-04 18:00:00,-0.0,-6.61,-1.62,0.0,-96.31,0.0,0.0,30.49,55.22,-5.12,-0.05,111.83,-221.07,-0.01,0.02,65.16,-194.35,14.18,49.43,208.76,-4.11,-0.02,-6.2,-0.02,6.8,-6.57,-0.01,-2.05,-0.01,0.0,0.0,-2.53,0.48,0.0,-0.02,4.32
2013-09-04 21:00:00,0.0,-9.89,-1.62,0.0,-95.83,0.0,0.0,23.26,27.76,-5.12,-0.06,97.07,-179.86,-0.01,0.01,62.65,-194.35,15.56,58.2,211.75,-3.91,-0.01,-6.45,-0.02,6.78,-6.56,-0.01,-2.2,-0.01,0.0,0.0,-2.05,0.63,0.0,-0.02,4.31
2013-09-05 00:00:00,-0.0,-14.75,-1.62,0.0,-80.6,0.0,0.0,21.39,27.22,-5.12,-0.05,94.53,-160.35,-0.01,0.02,61.26,-194.35,13.68,61.83,186.75,-4.05,-0.01,-6.82,-0.02,6.76,-6.64,-0.01,-2.36,-0.01,0.0,0.0,-1.08,0.06,0.0,-0.02,4.37
2013-09-05 03:00:00,-0.0,-21.47,-1.62,0.0,-58.88,0.0,0.0,24.38,36.32,-5.12,-0.05,107.73,-188.47,-0.0,0.03,61.22,-194.35,11.4,63.42,165.05,-4.38,-0.01,-7.31,-0.01,6.74,-6.73,-0.01,-2.5,-0.01,9.56,1.18,-1.03,0.5,0.0,-0.02,4.45
2013-09-05 06:00:00,-0.0,-60.92,-1.62,0.0,-577.65,0.0,0.0,-21.94,36.47,-5.12,-57.83,1.17,-232.09,-0.03,0.01,18.99,-194.35,6.04,56.15,125.49,-4.35,-0.45,-6.78,-0.46,6.32,-6.72,-0.42,-2.35,-0.36,852.18,89.73,-13.98,0.0,0.0,-5.14,0.0
2013-09-05 09:00:00,0.0,-448.31,-1.62,0.0,-867.25,0.0,0.0,-40.41,0.62,-5.12,-196.06,0.47,-241.75,-0.03,0.01,13.29,-194.35,3.7,45.34,94.8,-4.25,-0.46,-5.89,-0.45,5.76,-6.64,-0.42,-2.0,-0.35,1691.81,187.09,-21.38,0.0,0.0,-6.18,0.0
2013-09-05 12:00:00,-0.0,-365.2,-1.62,0.0,-867.36,0.0,0.0,-38.0,0.62,-5.12,-184.2,0.51,-236.25,-0.03,0.01,14.43,-194.35,8.47,46.84,136.64,-4.26,-0.45,-5.62,-0.44,5.96,-6.63,-0.42,-1.9,-0.34,1572.0,160.37,-27.7,0.0,0.0,-5.96,0.0
2013-09-05 15:00:00,-0.0,-64.71,-1.62,0.0,-335.95,0.0,0.0,-2.57,4.02,-5.12,-0.88,4.48,-231.06,-0.01,0.02,21.13,-194.35,11.22,51.4,184.57,-4.35,0.0,-5.79,0.0,6.59,-6.64,0.0,-1.9,0.0,529.22,50.47,-8.17,0.0,0.0,0.0,0.0
2013-09-05 18:00:00,0.0,-8.19,-1.62,0.0,-154.16,0.0,0.0,21.82,27.84,-5.12,-0.03,119.51,-222.03,-0.01,0.02,37.47,-194.35,14.31,54.5,327.2,-4.28,0.0,-6.32,0.0,6.57,-6.61,0.0,-2.07,0.0,0.0,0.0,-4.46,0.0,0.0,0.0,0.0
2013-09-05 21:00:00,0.0,-9.66,-1.62,0.0,-180.05,0.0,0.0,15.58,18.38,-5.12,-0.04,95.76,-180.3,-0.02,0.02,36.71,-194.35,13.47,55.15,352.96,-4.01,0.0,-6.5,0.0,6.57,-6.59,0.0,-2.2,0.0,0.0,0.0,-4.15,0.0,0.0,0.0,0.0
2013-09-06 00:00:00,0.0,-9.69,-1.62,0.0,-162.28,0.0,0.0,17.91,21.72,-5.12,-0.28,85.88,-160.26,-0.02,0.02,36.23,-194.35,12.06,51.76,327.05,-4.27,0.0,-7.3,0.0,6.56,-6.76,0.0,-2.64,0.0,0.0,0.0,-4.6,0.0,0.0,0.0,0.0
2013-09-06 03:00:00,-0.0,-12.17,-1.62,-0.0,-176.89,0.0,0.0,24.11,20.67,-5.12,-0.17,110.39,-187.3,-0.01,0.03,38.45,-194.35,9.81,56.7,328.76,-4.8,0.0,-8.29,0.0,6.56,-6.92,0.0,-2.95,0.0,9.21,1.14,-5.23,0.0,0.0,0.0,0.0
2013-09-06 06:00:00,-0.0,-91.15,-1.62,-0.0,-601.66,0.0,0.0,-21.97,3.0,-5.12,-58.39,0.26,-232.04,-0.03,0.01,6.65,-194.35,10.99,61.99,282.66,-4.81,-0.13,-7.89,-0.14,6.49,-6.9,-0.12,-2.78,-0.12,801.1,86.72,-21.17,0.0,0.0,-9.46,0.0
2013-09-06 09:00:00,0.0,-405.13,-1.62,0.0,-901.64,0.0,0.0,-39.53,0.44,-5.12,-197.19,0.13,-239.68,-0.03,0.01,5.02,-194.35,11.61,48.42,257.15,-4.68,-0.14,-7.04,-0.14,5.62,-6.81,-0.13,-2.43,-0.12,1541.52,174.1,-23.74,0.0,0.0,-14.5,0.0
2013-09-06 12:00:00,0.0,-326.67,-1.62,-0.0,-878.72,0.0,0.0,-36.9,0.32,-5.12,-175.68,0.2,-229.5,-0.03,0.01,4.07,-194.35,13.72,42.19,358.18,-4.67,-0.14,-6.8,-0.14,6.49,-6.79,-0.13,-2.31,-0.12,1343.14,140.3,-24.5,0.0,0.0,-14.44,0.0
2013-09-06 15:00:00,0.0,-80.92,-1.62,-0.0,-456.6,0.0,0.0,-1.96,6.33,-5.12,-1.97,1.31,-222.88,-0.01,0.02,11.9,-194.35,16.81,46.94,417.87,-4.78,0.0,-7.08,0.0,6.59,-6.78,0.0,-2.35,0.0,444.67,41.69,-7.73,0.0,0.0,0.0,0.0
2013-09-06 18:00:00,0.0,-14.86,-1.62,-0.0,-271.48,0.0,0.0,20.13,32.82,-5.12,-0.04,102.62,-213.49,-0.01,0.02,43.06,-194.35,15.63,41.3,466.42,-4.71,0.0,-7.59,0.0,6.6,-6.74,0.0,-2.47,0.0,0.0,0.0,-6.68,0.0,0.0,0.0,0.56
2013-09-06 21:00:00,0.0,-14.67,-1.62,-0.0,-301.16,0.0,0.0,18.11,16.62,-5.12,-0.04,113.56,-174.73,-0.02,0.02,37.47,-194.35,14.27,43.42,468.05,-4.26,0.0,-7.34,0.0,6.61,-6.7,0.0,-2.55,0.0,0.0,0.0,-6.19,0.0,0.0,0.0,0.62
2013-09-07 00:00:00,-0.0,-19.29,-1.62,-0.0,-281.44,0.0,0.0,21.88,20.42,-5.12,-0.02,97.62,-151.43,-0.01,0.02,43.26,-194.35,14.0,43.46,433.6,-4.36,0.0,-7.82,0.0,6.62,-6.87,0.0,-3.0,0.0,0.0,0.0,-6.22,0.0,0.0,0.0,0.69
2013-09-07 03:00:00,0.0,-30.96,-1.62,-0.0,-261.52,0.0,0.0,21.44,29.01,-5.12,-0.02,101.05,-155.67,-0.01,0.03,43.24,-194.35,16.26,44.64,406.88,-4.99,0.0,-9.12,0.0,6.63,-7.0,0.0,-3.31,0.0,9.09,1.13,-6.38,0.0,0.0,0.0,0.69
2013-09-07 06:00:00,0.0,-96.53,-1.62,0.0,-570.43,0.0,0.0,-17.33,3.36,-5.12,-75.15,0.57,-189.53,-0.03,0.01,12.78,-194.35,17.39,43.5,338.27,-4.97,-0.47,-8.7,-0.45,6.18,-6.94,-0.43,-3.09,-0.34,703.25,71.77,-17.73,0.0,0.0,-3.89,0.0
2013-09-07 09:00:00,0.0,-384.9,-1.62,0.0,-790.84,0.0,0.0,-28.74,0.98,-5.12,-178.97,0.55,-200.4,-0.03,0.01,10.77,-194.35,19.67,39.45,299.13,-4.79,-0.49,-7.7,-0.44,5.96,-6.83,-0.45,-2.69,-0.33,1315.47,142.1,-19.51,0.0,0.0,-5.9,0.0
2013-09-07 12:00:00,0.0,-262.14,-1.62,0.0,-734.6,0.0,0.0,-24.78,0.6,-5.12,-163.95,0.55,-188.64,-0.03,0.01,11.45,-194.35,18.27,36.33,297.44,-4.79,-0.46,-7.41,-0.42,6.25,-6.83,-0.43,-2.57,-0.32,1137.92,114.81,-20.27,0.0,0.0,-4.91,0.0
