snapshot,Fischer-Tropsch,H2 Fuel Cell,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural solar thermal,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-06-02 21:00:00,44.14,0.0,-21.63,-5.94,0.0,23.71,-23.7,0.0,0.0,-0.01,0.0,30.79,0.0,-30.79,0.0,0.0,-0.0,0.0,0.0,30.9,-9.27,0.0,-0.01,0.0,12.68,0.0,-12.68,0.0,0.0,-0.0,0.0,21.79,0.05,0.0,-74.98,2.18,0.0,0.0,0.21,-1.84,14.39
2013-06-03 00:00:00,44.14,0.0,-21.63,-5.94,0.0,24.77,-24.76,0.0,0.0,-0.02,0.0,32.89,0.0,-32.88,0.0,0.0,-0.0,0.0,0.0,32.31,-10.67,0.0,-0.01,0.0,15.24,0.0,-15.24,0.0,0.0,-0.0,0.0,17.83,0.1,0.0,-83.02,3.82,0.0,0.0,2.21,-1.7,22.56
2013-06-03 03:00:00,44.14,0.0,-21.63,-5.94,0.0,33.64,-33.64,0.0,0.0,-0.02,0.0,45.55,0.0,-45.57,0.02,0.0,-0.0,0.0,0.0,34.8,-13.17,0.0,-0.02,0.0,19.02,0.0,-19.04,0.02,0.0,-0.0,0.0,20.62,0.23,0.0,-111.46,6.26,0.0,0.0,7.84,-1.04,39.35
2013-06-03 06:00:00,44.14,0.0,-21.63,-5.94,0.0,32.14,-32.12,0.05,0.0,-0.24,0.16,43.62,0.0,-43.62,0.06,0.01,-0.21,0.14,0.0,33.79,-12.15,0.05,-0.23,0.16,17.58,0.0,-17.56,0.05,0.0,-0.23,0.15,40.55,0.13,0.0,-105.54,7.27,4.21,0.0,4.24,-5.2,16.13
2013-06-03 09:00:00,44.14,0.0,-21.63,-5.94,0.0,30.44,-30.46,0.09,0.0,-0.25,0.17,41.16,0.0,-41.22,0.08,0.04,-0.21,0.14,0.0,32.68,-11.07,0.09,-0.24,0.16,15.91,0.0,-15.92,0.07,0.01,-0.24,0.16,48.9,0.12,0.0,-98.55,6.43,27.53,0.0,2.39,-29.49,4.47
2013-06-03 12:00:00,44.14,0.0,-21.63,-5.94,0.0,30.54,-30.56,0.09,0.0,-0.25,0.17,41.24,0.0,-41.29,0.08,0.04,-0.21,0.14,0.0,32.4,-10.79,0.09,-0.24,0.16,15.47,0.0,-15.48,0.07,0.01,-0.24,0.16,53.63,0.13,0.0,-97.93,8.2,29.54,0.0,1.69,-37.26,3.79
2013-06-03 15:00:00,44.14,0.0,-21.63,-5.94,0.0,32.38,-32.38,0.01,0.0,-0.05,0.03,43.85,0.0,-43.87,0.02,0.01,-0.04,0.02,0.0,32.4,-10.77,0.01,-0.04,0.02,15.46,0.0,-15.45,0.01,0.0,-0.05,0.03,47.68,0.13,0.0,-102.33,5.81,8.29,0.0,4.53,-8.8,6.5
2013-06-03 18:00:00,44.14,0.0,-21.63,-5.94,0.0,30.66,-30.66,0.0,0.0,-0.01,0.0,41.66,0.0,-41.66,0.0,0.0,-0.0,0.0,0.0,31.39,-9.76,0.0,-0.01,0.0,13.97,0.0,-13.96,0.0,0.0,-0.0,0.0,36.67,0.13,0.0,-95.95,4.69,0.0,0.0,4.27,-1.32,13.3
2013-06-03 21:00:00,44.14,0.0,-21.63,-5.94,0.0,23.79,-23.78,0.0,0.0,-0.01,0.0,31.8,0.0,-31.8,0.0,0.0,-0.0,0.0,0.0,30.91,-9.27,0.0,-0.01,0.0,13.18,0.0,-13.17,0.0,0.0,-0.0,0.0,25.0,0.0,0.0,-77.57,3.07,0.0,0.0,1.27,-2.05,12.07
2013-06-04 00:00:00,44.14,0.0,-21.63,-5.94,0.0,21.99,-21.98,0.0,0.0,-0.02,0.0,28.12,0.0,-28.11,0.0,0.0,-0.0,0.0,0.0,30.47,-8.84,0.0,-0.01,0.0,12.09,0.0,-12.08,0.0,0.0,-0.0,0.0,18.6,0.0,0.0,-69.33,1.85,0.0,0.0,0.05,-2.47,13.1
2013-06-04 03:00:00,44.14,0.0,-21.63,-5.94,0.0,28.24,-28.23,0.0,0.0,-0.02,0.0,36.42,0.0,-36.43,0.01,0.0,-0.0,0.0,0.0,32.18,-10.54,0.0,-0.02,0.0,14.54,0.0,-14.55,0.01,0.0,-0.0,0.0,26.13,0.0,0.0,-87.94,4.03,0.0,0.0,2.05,-1.4,18.93
2013-06-04 06:00:00,44.14,0.0,-21.63,-5.94,0.0,27.18,-27.15,0.04,0.0,-0.21,0.14,35.25,0.0,-35.24,0.04,0.0,-0.18,0.12,0.0,31.49,-9.84,0.04,-0.2,0.14,13.65,0.0,-13.63,0.04,0.0,-0.19,0.13,35.45,0.0,0.0,-84.31,4.01,4.96,0.0,0.58,-2.8,3.92
2013-06-04 09:00:00,44.14,0.0,-21.63,-5.94,0.0,25.98,-25.98,0.05,0.0,-0.17,0.12,33.6,0.0,-33.65,0.05,0.04,-0.14,0.1,0.0,30.73,-9.1,0.05,-0.17,0.11,12.54,0.0,-12.55,0.04,0.02,-0.15,0.1,34.67,0.0,0.0,-79.7,2.99,30.79,0.0,0.23,-28.15,0.96
2013-06-04 12:00:00,44.14,0.0,-21.63,-5.94,0.0,26.06,-26.06,0.05,0.0,-0.18,0.12,33.63,0.0,-33.68,0.05,0.04,-0.15,0.1,0.0,30.54,-8.91,0.05,-0.17,0.12,12.25,0.0,-12.26,0.04,0.02,-0.16,0.11,51.04,0.0,0.0,-79.24,3.03,32.33,0.0,0.1,-46.47,1.0
2013-06-04 15:00:00,44.14,0.0,-21.63,-5.94,0.0,27.35,-27.35,0.0,0.0,-0.01,0.0,35.36,0.0,-35.37,0.0,0.01,-0.01,0.0,0.0,30.52,-8.89,0.0,-0.01,0.0,12.24,0.0,-12.24,0.0,0.0,-0.0,0.0,31.52,0.0,0.0,-82.13,2.72,8.57,0.0,0.42,-3.71,4.39
2013-06-04 18:00:00,44.14,0.0,-21.63,-5.94,0.0,26.08,-26.07,0.0,0.0,-0.01,0.0,33.97,0.0,-33.96,0.0,0.0,-0.0,0.0,0.0,29.83,-8.2,0.0,-0.01,0.0,11.3,0.0,-11.29,0.0,0.0,-0.0,0.0,27.0,0.0,0.0,-78.07,0.22,0.0,0.0,2.09,-1.4,11.95
2013-06-04 21:00:00,44.14,0.0,-21.63,-5.94,0.0,21.21,-21.21,0.0,0.0,-0.01,0.0,27.47,0.0,-27.47,0.0,0.0,-0.0,0.0,0.0,29.5,-7.86,0.0,-0.01,0.0,10.76,0.0,-10.76,0.0,0.0,-0.0,0.0,14.24,0.0,0.0,-65.94,0.09,0.0,0.0,0.79,-2.25,14.88
2013-06-05 00:00:00,44.14,0.0,-21.63,-5.94,0.0,19.28,-19.28,0.0,0.0,-0.01,0.0,24.16,0.0,-24.16,0.0,0.0,-0.0,0.0,0.0,28.84,-7.21,0.0,-0.01,0.0,9.4,0.0,-9.4,0.0,0.0,-0.0,0.0,9.61,0.0,0.0,-57.89,0.0,0.0,0.0,0.18,-2.52,12.41
2013-06-05 03:00:00,44.14,0.0,-21.63,-5.94,0.0,23.18,-23.17,0.0,0.0,-0.01,0.0,28.9,0.0,-28.91,0.01,0.0,-0.0,0.0,0.0,29.9,-8.27,0.0,-0.01,0.0,10.79,0.0,-10.79,0.01,0.0,-0.0,0.0,16.01,0.0,0.0,-68.49,0.1,0.0,0.0,0.92,-1.86,15.12
2013-06-05 06:00:00,44.14,0.0,-21.63,-5.94,0.0,22.67,-22.66,0.0,0.0,-0.02,0.0,28.54,0.0,-28.55,0.0,0.01,-0.01,0.0,0.0,29.53,-7.9,0.0,-0.02,0.0,10.4,0.0,-10.4,0.0,0.0,-0.01,0.0,21.27,0.0,0.0,-67.19,0.39,5.12,0.0,0.01,-2.19,4.38
2013-06-05 09:00:00,44.14,0.0,-21.63,-5.94,0.0,21.9,-21.9,0.0,0.0,-0.01,0.0,27.52,0.0,-27.57,0.0,0.04,-0.0,0.0,0.0,29.05,-7.42,0.0,-0.01,0.0,9.76,0.0,-9.78,0.0,0.02,-0.0,0.0,17.75,0.0,0.0,-64.42,0.25,28.62,0.0,0.01,-22.13,1.71
2013-06-05 12:00:00,44.14,0.0,-21.63,-5.94,0.0,21.91,-21.91,0.0,0.0,-0.01,0.0,27.47,0.0,-27.51,0.0,0.04,-0.01,0.0,0.0,28.92,-7.29,0.0,-0.01,0.0,9.57,0.0,-9.59,0.0,0.02,-0.01,0.0,20.58,0.0,0.0,-63.99,0.22,28.63,0.0,0.06,-25.27,1.56
2013-06-05 15:00:00,44.14,0.0,-21.63,-5.94,0.0,22.71,-22.71,0.0,0.0,-0.01,0.0,28.47,0.0,-28.47,0.0,0.01,-0.01,0.0,0.0,28.91,-7.28,0.0,-0.01,0.0,9.58,0.0,-9.58,0.0,0.0,-0.0,0.0,21.7,0.0,0.0,-65.64,0.27,7.6,0.0,0.34,-4.74,2.26
2013-06-05 18:00:00,44.14,0.0,-21.63,-5.94,0.0,22.02,-22.02,0.0,0.0,-0.01,0.0,27.88,0.0,-27.88,0.0,0.0,-0.0,0.0,0.0,28.51,-6.88,0.0,-0.01,0.0,9.12,0.0,-9.11,0.0,0.0,-0.0,0.0,15.67,0.0,0.0,-63.81,0.0,0.0,0.0,0.44,-2.24,11.74
2013-06-05 21:00:00,44.14,0.0,-21.63,-5.94,0.0,18.95,-18.95,0.0,0.0,-0.01,0.0,24.09,0.0,-24.09,0.0,0.0,-0.0,0.0,0.0,28.27,-6.64,0.0,-0.01,0.0,8.75,0.0,-8.74,0.0,0.0,0.0,0.0,9.4,0.0,0.0,-56.63,0.0,0.0,0.0,0.06,-3.09,12.05
2013-06-06 00:00:00,44.14,0.0,-21.63,-5.94,0.0,17.28,-17.28,0.0,0.0,-0.01,0.0,22.02,0.0,-22.02,0.0,0.0,-0.0,0.0,0.0,27.77,-6.13,0.0,-0.01,0.0,8.21,0.0,-8.2,0.0,0.0,0.0,0.0,5.25,0.0,0.0,-52.13,0.0,0.0,0.0,0.01,-3.78,12.44
2013-06-06 03:00:00,44.14,0.0,-21.63,-5.94,0.0,19.44,-19.44,0.0,0.0,-0.01,0.0,24.86,0.0,-24.86,0.0,0.0,-0.0,0.0,0.0,28.38,-6.75,0.0,-0.01,0.0,9.07,0.0,-9.07,0.01,0.0,-0.0,0.0,9.14,0.0,0.0,-58.54,0.0,0.0,0.0,0.1,-2.66,13.75
2013-06-06 06:00:00,44.14,0.0,-21.63,-5.94,0.0,19.27,-19.21,0.07,0.0,-0.43,0.29,24.76,0.0,-24.72,0.07,0.01,-0.4,0.28,0.0,28.24,-6.56,0.07,-0.43,0.29,8.91,0.0,-8.85,0.07,0.0,-0.41,0.28,18.91,0.0,0.0,-57.92,0.87,4.71,0.0,0.0,-7.61,2.83
2013-06-06 09:00:00,44.14,0.0,-21.63,-5.94,0.0,18.79,-18.77,0.07,0.0,-0.3,0.21,24.09,0.0,-24.12,0.07,0.04,-0.3,0.21,0.0,27.92,-6.28,0.07,-0.29,0.21,8.47,0.0,-8.46,0.07,0.02,-0.31,0.22,20.13,0.0,0.0,-56.2,0.85,27.18,0.0,0.0,-31.79,1.62
2013-06-06 12:00:00,44.14,0.0,-21.63,-5.94,0.0,18.79,-18.77,0.07,0.0,-0.31,0.22,24.05,0.0,-24.07,0.07,0.04,-0.31,0.22,0.0,27.84,-6.2,0.07,-0.31,0.21,8.35,0.0,-8.34,0.07,0.01,-0.33,0.23,32.53,0.0,0.0,-55.89,1.2,29.22,0.0,0.0,-46.8,1.53
2013-06-06 15:00:00,44.14,0.0,-21.63,-5.94,0.0,19.21,-19.21,0.0,0.0,-0.01,0.0,24.63,0.0,-24.64,0.0,0.01,-0.0,0.0,0.0,27.82,-6.19,0.0,-0.01,0.0,8.33,0.0,-8.33,0.0,0.0,-0.0,0.0,25.03,0.0,0.0,-56.87,0.0,7.98,0.0,0.0,-17.99,3.64
2013-06-06 18:00:00,44.14,0.0,-21.63,-5.94,0.0,18.87,-18.87,0.0,0.0,-0.0,0.0,24.34,0.0,-24.34,0.0,0.0,-0.0,0.0,0.0,27.6,-5.97,0.0,-0.0,0.0,8.06,0.0,-8.06,0.0,0.0,-0.0,0.0,11.28,0.0,0.0,-55.89,0.0,0.0,0.0,0.0,-3.01,9.41
2013-06-06 21:00:00,44.14,0.0,-21.63,-5.94,0.0,17.15,-17.15,0.0,0.0,-0.01,0.0,22.06,0.0,-22.05,0.0,0.0,-0.0,0.0,0.0,27.45,-5.82,0.0,-0.01,0.0,7.81,0.0,-7.81,0.0,0.0,-0.0,0.0,7.11,0.0,0.0,-51.51,0.0,0.0,0.0,0.0,-4.16,10.36
2013-06-07 00:00:00,44.14,0.0,-21.63,-5.94,0.0,16.74,-16.74,0.0,0.0,-0.01,0.0,21.36,0.0,-21.35,0.0,0.0,-0.0,0.0,0.0,27.57,-5.94,0.0,-0.01,0.0,7.89,0.0,-7.89,0.0,0.0,-0.0,0.0,4.47,0.0,0.0,-50.44,0.0,0.0,0.0,0.0,-4.63,12.4
2013-06-07 03:00:00,44.14,0.0,-21.63,-5.94,0.0,18.46,-18.46,0.0,0.0,-0.01,0.0,23.61,0.0,-23.61,0.0,0.0,-0.0,0.0,0.0,28.11,-6.48,0.0,-0.01,0.0,8.62,0.0,-8.62,0.0,0.0,0.0,0.0,7.44,0.0,0.0,-55.58,0.0,0.0,0.0,0.0,-3.61,13.55
2013-06-07 06:00:00,44.14,0.0,-21.63,-5.94,0.0,18.32,-18.3,0.14,0.0,-0.58,0.4,23.52,0.0,-23.5,0.14,0.01,-0.55,0.38,0.0,27.97,-6.32,0.15,-0.58,0.4,8.49,0.0,-8.43,0.12,0.0,-0.59,0.41,18.31,0.0,0.0,-55.08,0.33,4.98,0.0,0.0,-9.33,2.58
2013-06-07 09:00:00,44.14,0.0,-21.63,-5.94,0.0,17.92,-17.95,0.15,0.0,-0.41,0.29,22.96,0.0,-23.02,0.14,0.04,-0.41,0.28,0.0,27.67,-6.07,0.15,-0.4,0.28,8.1,0.0,-8.1,0.11,0.02,-0.45,0.32,19.78,0.0,0.0,-53.69,0.32,27.21,0.0,0.0,-33.8,1.96
2013-06-07 12:00:00,44.14,0.0,-21.63,-5.94,0.0,17.92,-17.94,0.14,0.0,-0.43,0.3,22.93,0.0,-22.98,0.13,0.04,-0.43,0.3,0.0,27.6,-6.0,0.15,-0.42,0.29,8.01,0.0,-8.0,0.11,0.02,-0.48,0.33,30.17,0.0,0.0,-53.44,0.32,26.86,0.0,0.0,-43.96,1.84
2013-06-07 15:00:00,44.14,0.0,-21.63,-5.94,0.0,18.29,-18.29,0.0,0.0,-0.01,0.0,23.42,0.0,-23.43,0.0,0.01,-0.0,0.0,0.0,27.63,-6.0,0.0,-0.01,0.0,8.0,0.0,-8.0,0.0,0.0,-0.0,0.0,27.16,0.0,0.0,-54.21,0.0,7.31,0.0,0.0,-22.34,3.87
2013-06-07 18:00:00,44.14,0.0,-21.63,-5.94,0.0,18.04,-18.04,0.0,0.0,-0.01,0.0,23.2,0.0,-23.2,0.0,0.0,-0.0,0.0,0.0,27.44,-5.81,0.0,-0.01,0.0,7.77,0.0,-7.77,0.0,0.0,-0.0,0.0,11.14,0.0,0.0,-53.41,0.0,0.0,0.0,0.0,-3.77,7.83
2013-06-07 21:00:00,44.14,0.0,-21.63,-5.94,0.0,16.66,-16.66,0.0,0.0,-0.01,0.0,21.38,0.0,-21.38,0.0,0.0,-0.0,0.0,0.0,27.34,-5.7,0.0,-0.01,0.0,7.6,0.0,-7.6,0.0,0.0,-0.0,0.0,7.63,0.0,0.0,-49.99,0.0,0.0,0.0,0.0,-4.65,8.8
2013-06-08 00:00:00,44.14,0.0,-21.63,-5.94,0.0,17.34,-17.33,0.0,0.0,-0.01,0.0,22.91,0.0,-22.9,0.0,0.0,-0.0,0.0,0.0,28.25,-6.62,0.0,-0.01,0.0,9.27,0.0,-9.27,0.0,0.0,-0.0,0.0,8.89,0.0,0.0,-55.49,0.0,0.0,0.0,0.0,-4.03,12.43
2013-06-08 03:00:00,44.14,0.0,-21.63,-5.94,0.0,19.66,-19.66,0.0,0.0,-0.01,0.0,26.67,0.0,-26.67,0.0,0.0,-0.0,0.0,0.0,28.71,-7.08,0.0,-0.01,0.0,10.07,0.0,-10.07,0.0,0.0,-0.0,0.0,12.72,0.0,0.0,-63.37,0.0,0.0,0.0,0.0,-2.93,15.38
2013-06-08 06:00:00,44.14,0.0,-21.63,-5.94,0.0,19.48,-19.42,0.19,0.0,-0.86,0.6,26.54,0.0,-26.49,0.2,0.0,-0.85,0.59,0.0,28.46,-6.78,0.2,-0.84,0.59,9.71,0.0,-9.63,0.18,0.0,-0.89,0.62,33.98,0.0,0.0,-62.3,2.25,4.29,0.0,0.0,-18.89,2.47
2013-06-08 09:00:00,44.14,0.0,-21.63,-5.94,0.0,18.93,-18.95,0.2,0.0,-0.62,0.44,25.64,0.0,-25.69,0.21,0.03,-0.64,0.45,0.0,28.08,-6.49,0.21,-0.6,0.42,9.16,0.0,-9.14,0.18,0.01,-0.7,0.49,41.87,0.0,0.0,-60.09,2.7,22.01,0.0,0.0,-46.61,1.9
2013-06-08 12:00:00,44.14,0.0,-21.63,-5.94,0.0,18.93,-18.93,0.2,0.0,-0.65,0.46,25.58,0.0,-25.61,0.2,0.02,-0.67,0.47,0.0,28.06,-6.45,0.2,-0.63,0.44,9.1,0.0,-9.07,0.17,0.01,-0.73,0.51,54.99,0.0,0.0,-59.81,3.6,22.66,0.0,0.0,-61.41,1.75
2013-06-08 15:00:00,44.14,0.0,-21.63,-5.94,0.0,19.41,-19.4,0.0,0.0,-0.01,0.0,26.36,0.0,-26.36,0.0,0.0,-0.01,0.0,0.0,28.16,-6.53,0.0,-0.01,0.0,9.2,0.0,-9.2,0.0,0.0,-0.0,0.0,19.39,0.0,0.0,-61.33,0.0,4.97,0.0,0.0,-4.14,2.9
2013-06-08 18:00:00,44.14,0.0,-21.63,-5.94,0.0,19.09,-19.09,0.0,0.0,-0.01,0.0,26.02,0.0,-26.02,0.0,0.0,-0.0,0.0,0.0,27.99,-6.36,0.0,-0.01,0.0,8.96,0.0,-8.96,0.0,0.0,-0.0,0.0,19.63,0.0,0.0,-60.33,0.0,0.0,0.0,0.0,-2.96,5.45
2013-06-08 21:00:00,44.14,0.0,-21.63,-5.94,0.0,17.25,-17.25,0.0,0.0,-0.01,0.0,23.0,0.0,-23.0,0.0,0.0,-0.0,0.0,0.0,27.78,-6.15,0.0,-0.01,0.0,8.59,0.0,-8.59,0.0,0.0,-0.0,0.0,11.17,0.0,0.0,-54.48,0.0,0.0,0.0,0.01,-3.78,8.88
2013-06-09 00:00:00,44.14,0.0,-21.63,-5.94,0.0,18.12,-18.11,0.0,0.0,-0.01,0.0,25.31,0.0,-25.31,0.0,0.0,-0.0,0.0,0.0,28.78,-7.15,0.0,-0.01,0.0,11.1,0.0,-11.09,0.0,0.0,-0.0,0.0,13.16,0.0,0.0,-62.79,0.0,0.0,0.0,0.03,-2.28,13.68
2013-06-09 03:00:00,44.14,0.0,-21.63,-5.94,0.0,21.21,-21.2,0.0,0.0,-0.01,0.0,31.33,0.0,-31.33,0.0,0.0,-0.0,0.0,0.0,29.35,-7.72,0.0,-0.01,0.0,12.27,0.0,-12.27,0.0,0.0,-0.0,0.0,18.02,0.0,0.0,-75.2,0.0,0.0,0.0,0.56,-1.65,20.07
2013-06-09 06:00:00,44.14,0.0,-21.63,-5.94,0.0,20.9,-20.88,0.1,0.0,-0.4,0.27,30.82,0.0,-30.81,0.1,0.0,-0.38,0.27,0.0,28.99,-7.35,0.1,-0.39,0.27,11.59,0.0,-11.54,0.08,0.0,-0.42,0.29,35.24,0.0,0.0,-73.05,3.76,3.34,0.0,0.0,-13.9,6.41
2013-06-09 09:00:00,44.14,0.0,-21.63,-5.94,0.0,20.24,-20.26,0.1,0.0,-0.3,0.21,29.54,0.0,-29.58,0.1,0.02,-0.31,0.21,0.0,28.58,-6.97,0.1,-0.29,0.2,10.8,0.0,-10.79,0.08,0.01,-0.35,0.24,35.52,0.0,0.0,-69.63,4.9,17.8,0.0,0.0,-29.67,2.87
2013-06-09 12:00:00,44.14,0.0,-21.63,-5.94,0.0,20.23,-20.23,0.1,0.0,-0.31,0.22,29.49,0.0,-29.5,0.09,0.01,-0.32,0.22,0.0,28.55,-6.93,0.1,-0.3,0.21,10.72,0.0,-10.7,0.08,0.0,-0.36,0.25,32.77,0.0,0.0,-69.34,4.97,15.72,0.0,0.0,-24.67,2.34
2013-06-09 15:00:00,44.14,0.0,-21.63,-5.94,0.0,20.86,-20.85,0.0,0.0,-0.04,0.02,30.71,0.0,-30.7,0.0,0.0,-0.03,0.02,0.0,28.66,-7.03,0.0,-0.03,0.02,10.91,0.0,-10.9,0.0,0.0,-0.03,0.02,27.28,0.0,0.0,-71.76,0.0,3.07,0.0,2.06,-4.95,6.09
2013-06-09 18:00:00,44.14,0.0,-21.63,-5.94,0.0,20.45,-20.45,0.0,0.0,-0.01,0.0,30.01,0.0,-30.01,0.0,0.0,-0.0,0.0,0.0,28.44,-6.81,0.0,-0.01,0.0,10.48,0.0,-10.48,0.0,0.0,-0.0,0.0,23.61,0.24,0.0,-69.84,0.0,0.0,0.0,3.0,-4.87,9.65
2013-06-09 21:00:00,44.14,0.0,-21.63,-5.94,0.0,18.03,-18.03,0.0,0.0,-0.01,0.0,25.27,0.0,-25.27,0.0,0.0,-0.0,0.0,0.0,28.12,-6.48,0.0,-0.01,0.0,9.82,0.0,-9.82,0.0,0.0,-0.0,0.0,9.05,0.21,0.0,-60.52,0.0,0.0,0.0,2.54,-5.43,15.95
2013-06-10 00:00:00,44.14,0.0,-21.63,-5.94,0.0,19.14,-19.13,0.0,0.0,-0.01,0.0,26.53,0.0,-26.53,0.0,0.0,-0.0,0.0,0.0,29.02,-7.39,0.0,-0.01,0.0,11.2,0.0,-11.2,0.0,0.0,-0.0,0.0,5.56,0.21,0.0,-65.08,0.0,0.0,0.0,2.99,-4.18,22.28
2013-06-10 03:00:00,44.05,0.0,-21.63,-5.94,0.0,23.04,-23.04,0.0,0.0,-0.01,0.0,33.48,0.0,-33.48,0.0,0.0,-0.0,0.0,0.0,30.2,-8.57,0.0,-0.01,0.0,13.38,0.0,-13.38,0.0,0.0,-0.0,0.0,4.29,0.0,0.0,-80.83,0.0,0.0,0.0,4.29,-3.02,37.15
2013-06-10 06:00:00,44.14,0.0,-21.63,-5.94,0.0,22.66,-22.65,0.01,0.0,-0.09,0.05,32.94,0.0,-32.93,0.02,0.0,-0.08,0.05,0.0,29.83,-8.19,0.02,-0.09,0.05,12.74,0.0,-12.73,0.01,0.0,-0.08,0.05,14.0,0.0,0.0,-78.76,0.23,3.52,0.0,0.02,-1.23,24.01
2013-06-10 09:00:00,44.14,0.0,-21.63,-5.94,0.0,21.86,-21.86,0.02,0.0,-0.06,0.04,31.5,0.0,-31.51,0.02,0.01,-0.06,0.04,0.0,29.3,-7.67,0.02,-0.06,0.04,11.76,0.0,-11.75,0.01,0.0,-0.07,0.04,21.44,0.0,0.0,-74.63,0.05,23.54,0.0,0.02,-17.33,8.69
2013-06-10 12:00:00,44.14,0.0,-21.63,-5.94,0.0,21.84,-21.84,0.02,0.0,-0.07,0.04,31.4,0.0,-31.42,0.02,0.02,-0.06,0.04,0.0,29.15,-7.52,0.02,-0.06,0.04,11.47,0.0,-11.46,0.01,0.01,-0.07,0.05,22.6,0.0,0.0,-73.98,0.05,27.57,0.0,0.04,-19.13,4.64
2013-06-10 15:00:00,44.14,0.0,-21.63,-5.94,0.0,22.63,-22.63,0.0,0.0,-0.01,0.0,32.82,0.0,-32.82,0.0,0.01,-0.01,0.0,0.0,29.14,-7.51,0.0,-0.01,0.0,11.45,0.0,-11.45,0.0,0.0,-0.01,0.0,16.98,0.0,0.0,-76.37,0.03,7.56,0.0,0.06,-1.73,15.26
2013-06-10 18:00:00,44.14,11.53,-21.63,-5.94,0.0,22.08,-22.07,0.0,0.0,-0.01,0.0,31.98,0.0,-31.97,0.0,0.0,-0.0,0.0,0.0,28.72,-7.09,0.0,-0.01,0.0,10.71,0.0,-10.71,0.0,0.0,-0.0,0.0,15.13,2.3,0.0,-73.62,0.0,0.0,0.0,2.5,-10.82,14.78
2013-06-10 21:00:00,44.14,8.96,-21.63,-5.94,0.0,18.99,-18.98,0.0,0.0,-0.01,0.0,26.44,0.0,-26.44,0.0,0.0,-0.0,0.0,0.0,28.43,-6.8,0.0,-0.01,0.0,10.15,0.0,-10.14,0.0,0.0,-0.0,0.0,8.49,1.83,0.0,-63.11,0.0,0.0,0.0,1.74,-10.81,14.7
2013-06-11 00:00:00,44.14,10.24,-21.63,-5.94,0.0,17.94,-17.93,0.0,0.0,-0.01,0.0,22.64,0.0,-22.64,0.0,0.0,-0.0,0.0,0.0,28.23,-6.6,0.0,-0.01,0.0,8.57,0.0,-8.56,0.0,0.0,-0.0,0.0,4.66,2.44,0.0,-53.82,0.0,0.0,0.0,1.35,-17.57,14.49
2013-06-11 03:00:00,44.14,9.54,-21.63,-5.94,0.0,20.67,-20.66,0.0,0.0,-0.01,0.0,25.94,0.0,-25.94,0.0,0.0,-0.0,0.0,0.0,29.02,-7.39,0.0,-0.01,0.0,9.55,0.0,-9.55,0.0,0.0,-0.0,0.0,6.45,1.99,0.0,-61.21,0.0,0.0,0.0,2.35,-14.95,17.61
2013-06-11 06:00:00,44.14,0.0,-21.63,-5.94,0.0,20.38,-20.37,0.0,0.0,-0.02,0.0,25.71,0.0,-25.71,0.0,0.0,-0.01,0.0,0.0,28.76,-7.13,0.0,-0.02,0.0,9.27,0.0,-9.26,0.0,0.0,-0.01,0.0,14.39,0.0,0.0,-60.32,0.18,5.23,0.0,0.0,-2.67,4.99
2013-06-11 09:00:00,44.14,0.0,-21.63,-5.94,0.0,19.82,-19.82,0.0,0.0,-0.01,0.0,24.98,0.0,-25.02,0.0,0.03,-0.01,0.0,0.0,28.4,-6.77,0.0,-0.01,0.0,8.8,0.0,-8.81,0.0,0.01,-0.0,0.0,10.8,0.0,0.0,-58.36,0.0,28.98,0.0,0.0,-22.72,3.09
2013-06-11 12:00:00,44.14,0.0,-21.63,-5.94,0.0,19.82,-19.82,0.0,0.0,-0.01,0.0,24.95,0.0,-24.98,0.0,0.03,-0.01,0.0,0.0,28.29,-6.66,0.0,-0.01,0.0,8.67,0.0,-8.68,0.0,0.01,-0.01,0.0,10.95,0.0,0.0,-58.06,0.0,29.7,0.0,0.0,-23.57,2.77
2013-06-11 15:00:00,44.14,0.0,-21.63,-5.94,0.0,20.38,-20.37,0.0,0.0,-0.01,0.0,25.65,0.0,-25.65,0.0,0.01,-0.01,0.0,0.0,28.29,-6.66,0.0,-0.01,0.0,8.67,0.0,-8.67,0.0,0.0,-0.01,0.0,14.02,0.0,0.0,-59.2,0.0,8.19,0.0,0.0,-4.7,3.49
